,text,line,start_pos,end_pos,file,Y,Predicted_Values
280,"['inspection', 'scope', 'the', 'inspectors', 'performed', 'an', 'and', 'review', 'of', 'the', 'response', 'to', 'condition', 'report', 'dated', 'january', 'which', 'documented', 'potential', 'inaccuracy', 'in', 'the', 'emergency', 'dose', 'assessment', 'program', 'identified', 'during', 'an', 'exercise', 'conducted', 'november']",145,85,379,ML14041A484.txt,U,N
290,"['when', 'the', 'main', 'vent', 'stack', 'radiation', 'monitor', 'is', 'in', 'accident', 'edcp', 'compensates', 'by', 'calculating', 'assumed', 'iodine', 'and', 'particulate', 'release', 'using', 'noble', 'gas', 'to', 'iodine', 'default', 'ratio', 'of', 'is', 'assumed']",145,1826,2041,ML14041A484.txt,U,N
295,[],147,0,6,ML14041A484.txt,U,U
296,"['the', 'nrc', 'continues', 'to', 'evaluate', 'this', 'issue', 'to', 'determine', 'if', 'performance', 'deficiency']",149,0,90,ML14041A484.txt,N,U
297,"['no', 'additional', 'information', 'is', 'required', 'from', 'the']",149,90,146,ML14041A484.txt,U,U
305,"['other', 'activities', 'initiating', 'mitigating', 'barrier', 'emergency', 'public', 'radiation', 'occupational', 'radiation', 'and', 'security', 'performance', 'indicator', 'verification']",149,809,1044,ML14041A484.txt,U,U
306,"['safety', 'system', 'functional', 'failures', 'inspection', 'scope', 'for', 'the', 'period', 'of', 'october', 'through', 'september', 'the', 'inspectors', 'reviewed', 'licensee', 'event', 'reports', 'maintenance', 'rule', 'and', 'other', 'records', 'that', 'could', 'indicate', 'whether', 'safety', 'system', 'functional', 'failures', 'had']",149,1044,1342,ML14041A484.txt,U,N
310,[],151,0,6,ML14041A484.txt,U,U
313,"['the', 'inspectors', 'used', 'definitions', 'and', 'guidance', 'contained', 'in', 'nuclear', 'energy', 'institute', 'document', 'assessment', 'performance', 'indicator', 'revision', 'to', 'determine', 'the', 'accuracy', 'of', 'the', 'reported']",155,286,501,ML14041A484.txt,U,N
316,[],157,0,5,ML14041A484.txt,U,U
319,"['these', 'activities', 'constituted', 'verification', 'of', 'the', 'mitigating', 'system', 'performance', 'index', 'for', 'residual', 'heat', 'removal', 'systems', 'for', 'wolf', 'as', 'defined', 'in', 'inspection', 'procedure']",159,510,689,ML14041A484.txt,U,N
323,"['the', 'definitions', 'and', 'guidance', 'of', 'nuclear', 'energy', 'institute', 'document', 'assessment', 'performance', 'indicator', 'revision', 'were', 'used', 'to', 'determine', 'the', 'accuracy', 'of', 'the', 'performance', 'indicator', 'data', 'reported', 'to', 'the']",163,204,436,ML14041A484.txt,U,N
327,"['the', 'inspectors', 'reviewed', 'licensee', 'records', 'and', 'processes', 'including', 'procedural', 'guidance', 'on', 'assessing', 'opportunities', 'for', 'the', 'performance', 'assessments', 'of', 'performance', 'indicator', 'opportunities', 'during', 'predesignated', 'control', 'room', 'simulator', 'training', 'performance', 'during', 'the', 'biennial', 'and', 'performance', 'during', 'other']",167,35,389,ML14041A484.txt,U,N
337,"['these', 'activities', 'constitute', 'completion', 'of', 'the', 'emergency', 'response', 'organization', 'drill', 'participation', 'sample', 'as', 'defined', 'in', 'inspection', 'procedure']",167,1701,1853,ML14041A484.txt,U,N
417,"['the', 'inspectors', 'determined', 'that', 'the', 'cause', 'of', 'the', 'finding', 'had', 'aspect', 'in', 'the', 'area', 'of', 'human']",191,2111,2227,ML14041A484.txt,N,N
460,"['specifically', 'the', 'repair', 'plan', 'did', 'not', 'address', 'what', 'was', 'eventually', 'determined', 'to', 'be', 'the', 'root', 'cause', 'and', 'did', 'not', 'preclude', 'repetition', 'of', 'the']",199,2121,2276,ML14041A484.txt,N,N
655,"['the', 'team', 'determined', 'that', 'the', 'failure', 'to', 'assess', 'previous', 'indications', 'of', 'concrete', 'as', 'specified', 'in', 'plant', 'was', 'performance']",40,1916,2072,ML14087A338.txt,N,U
659,"['the', 'team', 'determined', 'that', 'this', 'finding', 'had', 'human', 'performance', 'cross', 'cutting', 'aspect', 'in', 'the', 'area', 'of', 'work']",40,2883,2997,ML14087A338.txt,N,N
722,"['the', 'team', 'confirmed', 'that', 'the', 'licensee', 'had', 'not', 'committed', 'to', 'developing', 'an', 'aging', 'management', 'program', 'for', 'their']",70,0,144,ML14087A338.txt,N,U
799,"['based', 'on', 'review', 'of', 'the', 'actions', 'implemented', 'related', 'to', 'the', 'reactor', 'vessel', 'internals', 'program', 'aging', 'management', 'the', 'team', 'could', 'not', 'conclude', 'that', 'the', 'licensee', 'implemented', 'actions', 'that', 'would', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",82,1791,2065,ML14087A338.txt,N,N
821,"['the', 'team', 'determined', 'that', 'the', 'program', 'document', 'did', 'not', 'describe', 'scheduling', 'basis', 'of', 'line', 'basis', 'for', 'inspection', 'and', 'plans', 'for']",84,2258,2427,ML14087A338.txt,N,U
830,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'had', 'not', 'met', 'commitment', 'to', 'develop', 'wall', 'thinning', 'inspection', 'program', 'aging', 'management', 'program', 'as', 'described', 'in', 'letter', 'to', 'attachment', 'arkansas', 'nuclear', 'unit']",86,512,739,ML14087A338.txt,N,N
1233,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'had', 'not', 'evaluated', 'whether', 'the', 'groundwater', 'had', 'become', 'aggressive', 'to', 'below', 'grade', 'and', 'buried', 'portions', 'of', 'concrete', 'structures', 'since', 'approval', 'of', 'the', 'license', 'renewal']",144,290,500,ML14087A338.txt,N,N
1247,"['the', 'licensee', 'verified', 'that', 'years', 'of', 'oil', 'analysis', 'results', 'did', 'not', 'identify', 'the', 'total', 'acid', 'number', 'as', 'the', 'basis', 'for', 'an', 'oil']",144,2778,2908,ML14087A338.txt,N,N
1772,"['inspection', 'scope', 'the', 'inspectors', 'performed', 'partial', 'walkdowns', 'of', 'accessible', 'portions', 'of', 'divisions', 'of', 'risk', 'significant', 'mitigating', 'systems', 'equipment', 'during', 'times', 'when', 'the', 'divisions', 'were', 'of', 'increased', 'importance', 'due', 'to', 'the', 'redundant', 'divisions', 'or', 'other', 'related', 'equipment', 'being']",50,424,706,ML061290031.txt,N,N
1934,"['this', 'condition', 'was', 'caused', 'by', 'an', 'inadequate', 'test']",136,470,529,ML061290031.txt,N,U
2221,"['the', 'majority', 'of', 'human', 'performance', 'errors', 'occurred', 'when', 'an', 'inadequate', 'briefing', 'was', 'performed', 'or', 'an', 'unexpected', 'condition', 'was', 'encountered', 'and', 'the', 'worker', 'did', 'not', 'seek', 'clarification', 'prior', 'to']",242,1851,2057,ML061290031.txt,N,N
2385,"['procedural', 'place', 'keeping', 'techniques', 'were', 'less', 'than']",99,2423,2497,ML12027A131.txt,N,U
2387,"['the', 'licensee', 'failed', 'to', 'ensure', 'during', 'safe', 'unit', 'and', 'unit', 'reactor', 'coolant', 'process', 'variables', 'would', 'be', 'maintained', 'within', 'those', 'predicted', 'for', 'loss', 'of', 'normal', 'ac']",99,2784,2991,ML12027A131.txt,N,N
2553,"['the', 'operator', 'became', 'distracted', 'due', 'to', 'conditions', 'in', 'the', 'control', 'room', 'and', 'failed', 'to', 'perform', 'step', 'prior', 'to', 'continuing', 'on', 'in', 'the']",162,637,781,ML12027A131.txt,N,N
2561,"['the', 'performance', 'deficiency', 'affected', 'the', 'and', 'capability', 'of', 'the', 'unit', 'tdafw', 'pump', 'to', 'provide', 'secondary', 'decay', 'heat']",162,1750,1911,ML12027A131.txt,N,N
2645,"['the', 'licensee', 'failed', 'to', 'ensure', 'during', 'safe', 'shutdown', 'involving', 'large', 'fire', 'in', 'the', 'unit', 'and', 'unit', 'rcs', 'process', 'variables', 'would', 'be', 'maintained', 'within', 'those', 'predicted', 'for', 'loss', 'of', 'normal', 'ac']",176,959,1174,ML12027A131.txt,N,N
2828,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'work', 'practices', 'because', 'the', 'licensee', 'failed', 'to', 'use', 'human', 'error', 'prevention', 'techniques', 'commensurate', 'with', 'the', 'risk', 'of', 'the', 'assigned', 'such', 'that', 'activities', 'are', 'performed']",37,2506,2766,ML12220A342.txt,N,N
3212,"['sop', 'breaker', 'section', 'detailed', 'procedure', 'installation', 'of', 'hk', 'style', 'ground', 'was', 'not', 'complied', 'with', 'by', 'failing', 'to', 'place', 'truck', 'placards', 'on', 'the', 'front', 'compartment', 'door', 'of', 'bus', 'following', 'installation', 'of', 'ground']",208,2168,2450,ML12220A342.txt,N,U
3213,"['the', 'inspectors', 'determined', 'that', 'energizing', 'electrical', 'which', 'still', 'had', 'ground', 'truck', 'installed', 'in', 'bus', 'breaker', 'position', 'and', 'the', 'subsequent', 'tripping', 'of', 'the', 'rhr', 'pump', 'while', 'operating', 'in', 'shutdown', 'cooling', 'mode', 'with', 'the', 'plant', 'in', 'mode', 'was', 'performance', 'deficiency', 'that', 'required', 'evaluation', 'using', 'the']",208,2450,2790,ML12220A342.txt,N,N
3217,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'work', 'supervisory', 'and', 'management', 'oversight', 'aspect', 'because', 'the', 'licensee', 'failed', 'to', 'appropriately', 'oversee', 'the', 'proper', 'clearance', 'of', 'str']",208,3530,3767,ML12220A342.txt,N,N
3230,"['the', 'licensee', 'failed', 'to', 'control', 'reactor', 'pressure', 'in', 'the', 'band', 'specified', 'in', 'the', 'reactor', 'pressure', 'vessel', 'hydrostatic', 'test']",214,2275,2423,ML12220A342.txt,N,U
3253,"['the', 'control', 'room', 'staff', 'did', 'not', 'recognize', 'the', 'effect', 'the', 'efcv', 'testing', 'would', 'cause', 'to', 'the', 'process', 'computer']",216,2074,2185,ML12220A342.txt,N,N
3254,"['operators', 'failed', 'to', 'validate', 'the', 'unexpected', 'change', 'in', 'reactor', 'pressure', 'and', 'failed', 'to', 'utilize', 'any', 'of', 'the', 'primary', 'or', 'alternate', 'reactor', 'pressure', 'instrumentation', 'sources', 'once', 'the', 'monitored', 'computer', 'point', 'became']",216,2185,2400,ML12220A342.txt,N,N
4389,"['the', 'inspectors', 'found', 'number', 'of', 'examples', 'where', 'operability', 'determinations', 'did', 'not', 'address', 'the', 'degraded', 'or', 'condition', 'described', 'in', 'the', 'ar', 'when', 'concluding']",53,2045,2225,ML11244A041.txt,N,N
4472,"['the', 'rce', 'concluded', 'that', 'the', 'root', 'cause', 'was', 'inadequate', 'evaluation', 'of', 'nrc', 'ris', 'of', 'hazard']",69,2359,2484,ML11244A041.txt,N,U
4507,"['the', 'inspectors', 'noted', 'that', 'one', 'of', 'the', 'weaknesses', 'identified', 'in', 'the', 'above', 'assessments', 'was', 'communications', 'around', 'processes', 'and', 'more', 'effectively', 'sharing', 'information', 'with', 'the']",73,1927,2123,ML11244A041.txt,N,N
6010,"['vendor', 'documentation', 'for', 'the', 'demineralizer', 'sight', 'glass', 'was', 'not', 'available', 'on', 'and', 'as', 'pseg', 'did', 'not', 'incorporate', 'appropriate', 'vendor', 'guidance', 'regarding', 'reinstallation', 'and', 'torque', 'requirements', 'for', 'the', 'sight', 'glass', 'into', 'plant']",57,2295,2552,ML072260460.txt,N,N
6023,"['ncv', 'for', 'failure', 'to', 'comply', 'with', 'appendix', 'criterion', 'and', 'was', 'identified', 'when', 'operators', 'discovered', 'significant', 'leak', 'in', 'the', 'copper', 'oil', 'filter', 'tubing', 'on', 'the', 'cac', 'on', 'may', 'that', 'made', 'the', 'cac']",59,1179,1455,ML072260460.txt,N,N
6032,"['the', 'inspectors', 'identified', 'an', 'ncv', 'for', 'failure', 'to', 'comply', 'with', 'cfr', 'appendix', 'criterion', 'and', 'when', 'operators', 'did', 'not', 'implement', 'additional', 'log', 'readings', 'for', 'service', 'water', 'heat', 'exchangers', 'as', 'specified', 'by', 'plant', 'procedures', 'during', 'extended', 'periods', 'of', 'high', 'river', 'detritus', 'from', 'march', 'through', 'may', 'of']",59,2708,3058,ML072260460.txt,N,N
6041,"['pseg', 'did', 'not', 'submit', 'needed', 'relief', 'requests', 'for', 'asme', 'code', 'required', 'inspections', 'for', 'salem', 'unit', 'within', 'months', 'after', 'the', 'end', 'of', 'the', 'second', 'ten', 'year', 'inservice', 'inspection', 'interval', 'and', 'when', 'pseg', 'notified', 'the', 'commission', 'of', 'its', 'determination', 'on', 'march', 'months', 'after', 'the', 'end', 'of', 'isi', 'interval', 'it', 'did', 'not', 'submit', 'the', 'information', 'necessary', 'to', 'support', 'the']",61,749,1129,ML072260460.txt,N,N
6170,"['during', 'nrc', 'review', 'of', 'the', 'submitted', 'relief', 'the', 'reviewer', 'could', 'not', 'determine', 'basis', 'for', 'determining', 'that', 'several', 'welds', 'could', 'not', 'be', 'inspected', 'and', 'nrr', 'asked', 'for', 'additional', 'information', 'from']",87,1209,1416,ML072260460.txt,N,U
6183,"['in', 'accordance', 'with', 'mc', 'appendix', 'section', 'this', 'finding', 'has', 'the', 'potential', 'to', 'impact', 'the', 'ability', 'to', 'perform', 'its', 'regulatory', 'function', 'since', 'pseg', 'did', 'not', 'submit', 'the', 'required', 'relief', 'request', 'within', 'the', 'required', 'time', 'and', 'as', 'impeded', 'the', 'ability', 'to', 'evaluate', 'and', 'decide', 'on', 'the', 'relief', 'requests', 'in', 'timely']",91,0,343,ML072260460.txt,N,N
6241,"['incorrectly', 'performed', 'maintenance', 'degraded', 'both', 'availability', 'and', 'reliability', 'of', 'the']",99,2149,2254,ML072260460.txt,N,U
6245,"['corrective', 'actions', 'to', 'prevent', 'cac', 'tubing', 'failures', 'were', 'ineffective', 'because', 'the', 'visual', 'inspections', 'required', 'by', 'the', 'procedure', 'revision', 'incorporated', 'after', 'previous', 'cac', 'oil', 'tubing', 'may', 'not', 'have', 'identified', 'degraded', 'copper', 'tubing', 'in', 'time', 'to', 'prevent', 'tubing']",99,2924,3205,ML072260460.txt,N,N
6345,"['component', 'fouling', 'procedures', 'were', 'not', 'adequately', 'implemented', 'to', 'ensure', 'that', 'the', 'effects', 'of', 'biofouling', 'on', 'heat', 'transfer', 'surfaces', 'were', 'detected', 'and', 'mitigated', 'during', 'periods', 'of', 'high', 'river']",117,1271,1465,ML072260460.txt,N,N
6350,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'pseg', 'personnel', 'did', 'not', 'follow', 'plant', 'procedures']",117,2424,2559,ML072260460.txt,N,N
6535,"['this', 'performance', 'deficiency', 'was', 'documented', 'in', 'ncv']",147,3057,3127,ML072260460.txt,N,U
6556,"['the', 'cause', 'of', 'this', 'event', 'was', 'attributed', 'to', 'the', 'failure', 'of', 'the', 'operating', 'crew', 'to', 'establish', 'clear', 'termination', 'criteria', 'for', 'stopping', 'the', 'cooldown', 'based', 'on', 'low', 'steam', 'generator', 'levels', 'and', 'the', 'lack', 'of', 'clear', 'termination', 'criteria', 'guidance', 'in', 'the', 'procedure', 'for', 'maintaining', 'steam', 'generator', 'levels', 'during']",149,2177,2481,ML072260460.txt,N,N
6565,"['the', 'cause', 'for', 'chiller', 'inoperability', 'was', 'due', 'to', 'human', 'performance']",151,430,506,ML072260460.txt,N,U
