,text,line,start_pos,end_pos,file,Y,Predicted_Values
3342,"['if', 'the', 'licensee', 'had', 'known', 'the', 'actual', 'status', 'of', 'the', 'division', 'rhr', 'subsystem', 'alignment', 'during', 'this', 'they', 'would', 'not', 'have', 'allowed', 'the', 'division', 'ii', 'rhr', 'subsystem', 'to', 'be', 'made']",102,204,388,ML17179A282.txt,O,O
3366,"['the', 'licensee', 'should', 'have', 'entered', 'lco', 'which', 'would', 'have', 'required', 'unit', 'shutdown', 'the', 'same', 'if', 'the', 'condition', 'continued', 'to', 'exist', 'for', 'more', 'than', 'consecutive']",116,851,1021,ML17179A282.txt,O,O
3394,"['there', 'was', 'enough', 'slack', 'in', 'the', 'chain', 'to', 'allow', 'operation', 'of', 'the']",122,917,986,ML17179A282.txt,H,O
3405,"['the', 'nonlicensed', 'operator', 'acted', 'alone', 'to', 'ensure', 'these', 'valves', 'were', 'properly', 'sealed', 'and', 'positionchecked', 'without', 'independent', 'verification', 'per', 'station', 'procedure']",126,1158,1341,ML17179A282.txt,H,O
3453,"['the', 'licensee', 'entered', 'mode', 'on', 'november', 'when', 'they', 'were', 'unaware', 'of', 'the', 'inoperability', 'of', 'the', 'division', 'rhr']",136,2622,2744,ML17179A282.txt,O,O
3463,"['the', 'team', 'determined', 'the', 'finding', 'had', 'aspect', 'within', 'the', 'human', 'performance', 'challenge', 'the', 'because', 'individuals', 'failed', 'to', 'perform', 'adequate', 'reviews', 'to', 'identify', 'and', 'resolve', 'unexpected']",138,447,674,ML17179A282.txt,H,H
3469,"['contrary', 'to', 'the', 'from', 'november', 'to', 'february', 'the', 'division', 'rhr', 'system', 'was', 'not', 'restored', 'to', 'an', 'operable', 'status', 'within', 'and', 'the', 'unit', 'was', 'not', 'placed', 'in', 'mode', 'within', 'hours', 'and', 'mode', 'within']",138,1369,1598,ML17179A282.txt,O,O
3475,"['this', 'resulted', 'in', 'an', 'extended', 'period', 'of', 'time', 'that', 'the', 'division', 'residual', 'heat', 'removal', 'system', 'was', 'unknowingly']",138,2964,3090,ML17179A282.txt,P,O
3485,"['while', 'the', 'licensee', 'did', 'revise', 'the', 'the', 'licensee', 'initially', 'viewed', 'strict', 'adherence', 'to', 'the', 'language', 'in', 'the', 'procedure', 'to', 'only', 'check', 'that', 'valve', 'seals', 'were', 'installed', 'as']",142,1254,1441,ML17179A282.txt,T,P
3491,"['the', 'failure', 'to', 'correctly', 'identify', 'and', 'correct', 'out', 'of', 'position', 'division', 'rhr', 'minimum', 'flow', 'isolation', 'valves', 'resulted', 'in', 'unnecessarily', 'and', 'unknowingly', 'extending', 'the', 'inoperability', 'time', 'of', 'the', 'division', 'rhr', 'system', 'by']",142,2236,2475,ML17179A282.txt,T,T
3495,"['the', 'licensee', 'had', 'approved', 'procedure', 'of', 'operations', 'operator', 'logs', 'and', 'revision', 'for', 'conducting', 'sealed', 'valve', 'audits', 'without', 'including', 'the', 'fundamental', 'direction', 'to', 'ensure', 'that', 'the', 'sealed', 'valves', 'were', 'sealed', 'in', 'the', 'correct', 'position']",142,3279,3566,ML17179A282.txt,O,P
3501,"['procedure', 'of', 'operations', 'operator', 'logs', 'and', 'revision', 'did', 'not', 'require', 'that', 'the', 'position', 'of', 'the', 'valves', 'be']",144,245,411,ML17179A282.txt,P,P
3502,"['this', 'resulted', 'in', 'an', 'extended', 'period', 'of', 'time', 'that', 'the', 'division', 'rhr', 'system', 'was', 'unknowingly']",144,411,513,ML17179A282.txt,P,O
3602,"['how', 'operators', 'completed', 'the', 'system', 'alignment', 'and', 'how', 'they', 'missed', 'identifying', 'the', 'improperly', 'positioned', 'valves', 'during', 'subsequent', 'sealed', 'valve']",231,0,149,ML17179A282.txt,T,T
3843,"['the', 'corrective', 'actions', 'that', 'resulted', 'from', 'the', 'review', 'of', 'the', 'tn', 'bulletin', 'as', 'documented', 'in', 'the', 'condition', 'report', 'included', 'the', 'revision', 'to', 'comanche', 'peak', 'procedure', 'to', 'require', 'the', 'dcs', 'project', 'manager', 'to', 'verify', 'that', 'there', 'had', 'been', 'no', 'change', 'to', 'either', 'the', 'welding', 'equipment', 'or', 'hydrogen', 'gas', 'monitors', 'or', 'their', 'setups', 'prior', 'to', 'each', 'new', 'loading']",66,118,498,ML13298A103.txt,P,O
3964,"['the', 'inspection', 'did', 'identify', 'weaknesses', 'in', 'the', 'identification', 'of', 'trends', 'and', 'performance', 'deficiencies', 'pertaining', 'to', 'the', 'initiation', 'and', 'quality', 'of', 'operability', 'determinations', 'and', 'reportability']",9,1313,1523,ML11244A041.txt,O,O
3991,"['adverse', 'trends', 'in', 'reject', 'rates', 'for', 'apparent', 'cause', 'evaluations', 'and', 'with', 'equipment', 'problems', 'associated', 'with', 'radiation', 'monitors', 'and', 'services', 'water', 'valves', 'were', 'not', 'identified', 'by', 'the', 'respective', 'trend']",29,1403,1607,ML11244A041.txt,O,O
4092,"['the', 'condition', 'was', 'the', 'existence', 'of', 'the', 'ground', 'and', 'was', 'not', 'addressed', 'in', 'the', 'operability']",61,319,429,ML11244A041.txt,P,O
4105,"['the', 'inspectors', 'also', 'noted', 'that', 'in', 'some', 'instances', 'reportability', 'evaluations', 'were', 'not', 'conducted', 'until', 'the', 'nrc', 'raised']",65,892,1017,ML11244A041.txt,O,O
4122,"['this', 'occurrence', 'resulted', 'in', 'licensee', 'event', 'report', 'and', 'several']",67,711,786,ML11244A041.txt,O,O
4159,"['the', 'rce', 'concluded', 'that', 'the', 'root', 'cause', 'was', 'inadequate', 'evaluation', 'of', 'nrc', 'ris', 'of', 'hazard']",69,2359,2484,ML11244A041.txt,O,O
4161,"['the', 'inspectors', 'considered', 'this', 'missed', 'opportunity', 'to', 'use', 'operating', 'experience', 'from', 'the', 'same', 'timeframe', 'as', 'the', 'initial', 'enclosure']",69,2672,2802,ML11244A041.txt,O,O
4201,"['in', 'five', 'observations', 'from', 'march', 'through', 'april', 'nos', 'insights', 'included', 'including', 'schedule']",73,3175,3315,ML11244A041.txt,O,O
4357,"['the', 'licensee', 'entered', 'the', 'technical', 'specification', 'but', 'did', 'not', 'adequately', 'take', 'samples', 'once', 'per', 'hours', 'as', 'required', 'by', 'action']",31,1045,1172,wat_2000010.txt,O,O
4512,"['this', 'violation', 'was', 'processed', 'through', 'the', 'physical', 'protection', 'significance', 'determination', 'which', 'indicated', 'that', 'the', 'violation', 'had', 'very', 'low', 'risk', 'significance', 'because', 'it', 'was', 'human', 'error', 'that', 'had', 'not', 'been', 'repeated', 'during', 'the', 'previous', 'four']",131,908,1161,wat_2000010.txt,H,O
4642,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'problem', 'identification', 'and', 'resolution', 'because', 'the', 'organization', 'failed', 'to', 'properly', 'identify', 'issues', 'related', 'to', 'nuclear', 'safety']",59,1466,1652,ML082060602.txt,O,O
4923,"['during', 'the', 'forced', 'the', 'licensee', 'identified', 'that', 'an', 'lvt', 'wire', 'was', 'not', 'soldered', 'to', 'its', 'connector']",185,2641,2746,ML082060602.txt,O,T
4971,"['the', 'pump', 'fast', 'speed', 'breaker', 'rapidly', 'cycled', 'causing', 'several', 'starts', 'of', 'the', 'pump', 'in', 'fast']",211,167,259,ML082060602.txt,O,O
5100,"['the', 'officer', 'had', 'not', 'received', 'briefing', 'from', 'the', 'radiation', 'protection', 'staff', 'such', 'that', 'the', 'officer', 'was', 'aware', 'of', 'the', 'radiological', 'conditions', 'prior', 'to', 'entering', 'the']",241,2371,2551,ML082060602.txt,O,O
5103,"['although', 'the', 'officer', 'was', 'not', 'on', 'an', 'rwp', 'which', 'allowed', 'access', 'into', 'the', 'the', 'officer', 'decided', 'to', 'finish', 'the', 'fire', 'watch', 'and', 'proceeded', 'across', 'the']",241,2785,2939,ML082060602.txt,H,O
5186,"['the', 'existing', 'fire', 'procedure', 'had', 'incorrect', 'guidance', 'which', 'would', 'have', 'needlessly', 'delayed', 'the', 'fire', 'brigade']",42,1323,1450,ML13182A476.txt,P,O
5256,"['the', 'existing', 'fire', 'procedure', 'had', 'incorrect', 'guidance', 'which', 'would', 'have', 'needlessly', 'delayed', 'the', 'fire', 'brigade']",56,621,748,ML13182A476.txt,P,O
5282,"['the', 'team', 'determined', 'that', 'based', 'on', 'the', 'location', 'of', 'the', 'spray', 'pond', 'pump', 'transportation', 'would', 'be', 'required', 'for', 'the', 'fire', 'brigade', 'and', 'that', 'reliable', 'means', 'of', 'transportation', 'had', 'not', 'been']",58,0,200,ML13182A476.txt,O,O
5342,"['findings', 'the', 'team', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'for', 'the', 'failure', 'to', 'establish', 'preventive', 'maintenance', 'strategy', 'for', 'fire', 'safe', 'shutdown']",78,525,732,ML13182A476.txt,O,O
5353,"['the', 'inspectors', 'also', 'verified', 'that', 'this', 'switch', 'was', 'not', 'operated', 'or', 'tested', 'as', 'part', 'of', 'routine', 'breaker']",80,25,137,ML13182A476.txt,T,O
5805,"['the', 'inspectors', 'identified', 'green', 'noncited', 'violation', 'of', 'cfr', 'appendix', 'criterion', 'for', 'failure', 'to', 'assure', 'that', 'the', 'design', 'as', 'specified', 'in', 'the', 'license', 'was', 'correctly', 'translated', 'into', 'drawings', 'and', 'the', 'actual', 'plant']",31,869,1140,ML071350662.txt,D,O
5808,"['current', 'plant', 'configuration', 'and', 'drawing', 'foundation', 'sheet', 'do', 'not', 'conform', 'to', 'the', 'design', 'in', 'that', 'there', 'are', 'no', 'openings', 'other', 'than', 'the', 'floor']",31,1482,1676,ML071350662.txt,D,P
5818,"['the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'for', 'failure', 'to', 'assure', 'that', 'the', 'design', 'basis', 'for', 'the', 'dry', 'cooling', 'tower', 'sump', 'pumps', 'was', 'properly']",39,6,194,ML071350662.txt,D,O
6049,"['the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'for', 'the', 'failure', 'to', 'ensure', 'that', 'the', 'design', 'basis', 'for', 'the', 'dry', 'cooling', 'tower', 'sump', 'pumps', 'was', 'properly']",161,188,380,ML071350662.txt,D,O
6050,"['this', 'failure', 'resulted', 'in', 'storing', 'the', 'train', 'dry', 'cooling', 'tower', 'sump', 'pump', 'near', 'nonseismic', 'equipment', 'which', 'could', 'fall', 'and', 'damage', 'the', 'pump', 'during', 'an']",161,380,567,ML071350662.txt,D,O
6076,"['the', 'licensee', 'identified', 'that', 'maintenance', 'craftsmen', 'had', 'failed', 'to', 'follow', 'loop', 'calibration', 'procedure', 'for', 'the', 'train', 'reactor', 'auxiliary', 'building', 'controlled', 'ventilation', 'system', 'on', 'january']",167,1123,1318,ML071350662.txt,P,O
6078,"['the', 'failure', 'to', 'follow', 'procedures', 'was', 'violation', 'of', 'technical', 'specification']",167,1434,1518,ML071350662.txt,P,O
6207,"['dominion', 'failed', 'to', 'perform', 'adequate', 'surveys', 'to', 'identify', 'hose', 'fitting', 'having', 'contact', 'dose', 'rate', 'measurement', 'of', 'mrem', 'per', 'hour', 'as', 'required', 'by', 'cfr']",72,1124,1299,ML092050743.txt,O,O
6321,"['the', 'inspectors', 'reviewed', 'the', 'adequacy', 'of', 'the', 'following', 'evaluations', 'of', 'degraded', 'or', 'unit', 'od', 'identified', 'error', 'in', 'containment', 'pressure', 'edg', 'room', 'floor', 'drain', 'backflow', 'preventers', 'exhibit', 'consistent', 'ground', 'alarm', 'was', 'received', 'indicating', 'hard', 'ground', 'on', 'the', 'battery', 'water', 'intrusion', 'identified', 'at', 'vertical', 'crack', 'in', 'ctmt', 'outer', 'concrete']",120,630,1102,ML092050743.txt,T,P
6322,[],120,1102,1110,ML092050743.txt,T,O
6324,"['condition', 'report', 'engineering', 'disposition', 'for', 'cr', 'tube', 'conditions', 'in', 'component', 'cooling', 'pump', 'heat']",122,69,218,ML092050743.txt,O,O
6325,"['and', 'pump', 'non']",122,218,272,ML092050743.txt,O,O
6403,"['failure', 'to', 'survey', 'contaminated', 'radioactive', 'gaseous', 'and', 'liquid', 'effluent', 'treatment', 'and', 'monitoring', 'systems']",164,2958,3119,ML092050743.txt,O,O
6471,"['the', 'status', 'of', 'all', 'crs', 'that', 'had', 'their', 'corrective', 'actions', 'completed', 'was']",188,595,689,ML092050743.txt,T,O
6474,"['annual', 'apparent', 'cause', 'evaluation', 'of', 'sbo', 'diesel', 'generator', 'and', 'unit', 'edg', 'trips', 'inspection', 'scope', 'the', 'inspectors', 'reviewed', 'evaluations', 'and', 'corrective', 'actions', 'associated', 'with', 'the', 'emergency', 'trip', 'of', 'the', 'unit', 'edg', 'after', 'abnormal', 'indications', 'received', 'during', 'the', 'slow', 'start', 'surveillance', 'on', 'april', 'and', 'the', 'unexpected', 'opening', 'of', 'the', 'sbo', 'diesel', 'output', 'breaker', 'during', 'the', 'functional', 'testing', 'on', 'april']",188,931,1374,ML092050743.txt,O,O
6498,"['on', 'august', 'engineers', 'further', 'determined', 'that', 'the', 'same', 'potential', 'existed', 'within', 'the', 'deterministic', 'design', 'criteria', 'of', 'the', 'unit', 'fire', 'protection', 'program', 'and', 'as', 'such', 'required', 'immediate', 'notification', 'to', 'the', 'nrc', 'by', 'cfr']",190,881,1125,ML092050743.txt,D,O
6641,"['performed', 'may', 'oe', 'reports', 'radiochemistry', 'trending', 'indicates', 'probable', 'fuel', 'rod', 'millstone', 'unit', 'radiochemistry', 'trending', 'indicates', 'probable', 'fuel', 'rod', 'failure', 'in', 'the', 'cycle', 'millstone', 'unit', 'dominion', 'apparent', 'cause', 'evaluation', 'trip', 'of', 'edg', 'after', 'abnormal', 'indications', 'were', 'dominion', 'root', 'cause', 'evaluation']",240,1244,1666,ML092050743.txt,D,O
