,text,line,start_pos,end_pos,file,Y,Predicted_Values
655,"['the', 'team', 'determined', 'that', 'the', 'failure', 'to', 'assess', 'previous', 'indications', 'of', 'concrete', 'as', 'specified', 'in', 'plant', 'was', 'performance']",40,1916,2072,ML14087A338.txt,O,O
791,"['the', 'licensee', 'had', 'developed', 'but', 'had', 'not', 'issued', 'procedure', 'vessel', 'internals', 'revision', 'that', 'described', 'the', 'implementation', 'of', 'the', 'reactor', 'vessel', 'internals', 'inspections', 'that', 'epri', 'described', 'as', 'or', 'across', 'the', 'entergy']",82,451,721,ML14087A338.txt,O,O
800,"['because', 'the', 'licensee', 'had', 'not', 'completed', 'all', 'their', 'planned', 'actions', 'related', 'to', 'this', 'aging', 'management', 'the', 'team', 'determined', 'that', 'they', 'could', 'not', 'close', 'commitment', 'during', 'this']",82,2065,2258,ML14087A338.txt,O,O
919,"['the', 'team', 'determined', 'that', 'the', 'failure', 'to', 'assess', 'previous', 'indications', 'of', 'concrete', 'as', 'specified', 'in', 'plant', 'was', 'performance']",100,2922,3078,ML14087A338.txt,O,O
931,"['the', 'corrective', 'actions', 'included', 'verifying', 'that', 'the', 'indications', 'did', 'not', 'structurally', 'affect', 'the', 'reactor', 'building', 'in', 'these', 'initiating', 'condition', 'report', 'and', 'scheduling', 'the', 'affected', 'areas', 'for', 'review', 'during', 'the', 'upcoming']",102,1600,1857,ML14087A338.txt,O,O
1221,"['this', 'misunderstanding', 'was', 'called', 'to', 'the', 'attention', 'of', 'site', 'and', 'may', 'require', 'additional', 'clarification', 'for', 'staff', 'on', 'roles', 'and', 'responsibilities', 'for', 'executing', 'the', 'program']",142,1842,2031,ML14087A338.txt,T,O
1247,"['the', 'licensee', 'verified', 'that', 'years', 'of', 'oil', 'analysis', 'results', 'did', 'not', 'identify', 'the', 'total', 'acid', 'number', 'as', 'the', 'basis', 'for', 'an', 'oil']",144,2778,2908,ML14087A338.txt,O,O
1391,"['although', 'the', 'licensee', 'would', 'revise', 'technical', 'specification', 'or', 'shut', 'down', 'prior', 'to', 'exceeding', 'effective', 'full', 'power', 'the', 'team', 'concluded', 'the', 'licensee', 'had', 'not', 'met', 'the', 'conditions', 'for', 'meeting', 'this', 'aging', 'analysis', 'prior', 'to', 'the', 'period', 'of', 'extended']",170,1276,1550,ML14087A338.txt,O,O
1720,"['the', 'design', 'change', 'was', 'being', 'installed', 'to', 'prevent', 'pressurization', 'of', 'the', 'shutdown', 'cooling', 'header', 'due', 'to', 'leakage', 'through', 'the', 'reactor', 'coolant', 'system', 'pressure', 'isolation']",40,1731,1902,ML061290031.txt,O,O
1775,"['the', 'inspectors', 'reviewed', 'outstanding', 'work', 'orders', 'and', 'issue', 'reports', 'associated', 'with', 'the', 'divisions', 'to', 'verify', 'that', 'those', 'documents', 'did', 'not', 'reveal', 'issues', 'that', 'could', 'affect', 'division']",50,1076,1267,ML061290031.txt,O,O
2199,"['the', 'two', 'most', 'common', 'organizational', 'weaknesses', 'identified', 'were', 'basic', 'work', 'practices', 'or', 'procedure', 'use', 'and', 'and', 'work', 'planning', 'and']",240,924,1066,ML061290031.txt,O,O
2221,"['the', 'majority', 'of', 'human', 'performance', 'errors', 'occurred', 'when', 'an', 'inadequate', 'briefing', 'was', 'performed', 'or', 'an', 'unexpected', 'condition', 'was', 'encountered', 'and', 'the', 'worker', 'did', 'not', 'seek', 'clarification', 'prior', 'to']",242,1851,2057,ML061290031.txt,O,O
2553,"['the', 'operator', 'became', 'distracted', 'due', 'to', 'conditions', 'in', 'the', 'control', 'room', 'and', 'failed', 'to', 'perform', 'step', 'prior', 'to', 'continuing', 'on', 'in', 'the']",162,637,781,ML12027A131.txt,H,T
2558,"['operation', 'of', 'the', 'unit', 'tdafw', 'pump', 'with', 'the', 'pump', 'suction', 'valves', 'closed', 'is', 'performance', 'deficiency', 'because', 'the', 'operator', 'did', 'not', 'follow', 'the', 'written', 'instructions', 'in', 'the']",162,1232,1419,ML12027A131.txt,H,T
2561,"['the', 'performance', 'deficiency', 'affected', 'the', 'and', 'capability', 'of', 'the', 'unit', 'tdafw', 'pump', 'to', 'provide', 'secondary', 'decay', 'heat']",162,1750,1911,ML12027A131.txt,O,O
2566,"['contrary', 'to', 'the', 'on', 'october', 'operations', 'personnel', 'failed', 'to', 'follow', 'written', 'procedure', 'tdafw', 'pump', 'response', 'time', 'and', 'check', 'valve']",162,2757,2918,ML12027A131.txt,T,O
2840,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'work', 'supervisory', 'and', 'management', 'oversight', 'aspect', 'because', 'the', 'licensee', 'failed', 'to', 'appropriately', 'oversee', 'the', 'proper', 'clearance', 'of', 'safety', 'tagging', 'record']",39,1326,1580,ML12220A342.txt,O,T
3183,"['because', 'the', 'licensee', 'had', 'not', 'completed', 'their', 'this', 'issue', 'is', 'being', 'treated', 'as', 'an', 'unresolved']",202,732,845,ML12220A342.txt,O,O
3198,"['no', 'placard', 'reading', 'truck', 'was', 'placed', 'on', 'the', 'front', 'of', 'the', 'breaker', 'compartment', 'as', 'required', 'by', 'the', 'and', 'the', 'red', 'tag', 'and', 'ground', 'truck', 'that', 'had', 'been', 'installed', 'in', 'step', 'of', 'the', 'safety', 'tagging', 'record', 'were', 'not', 'removed', 'prior', 'to', 'energizing', 'the']",202,2796,3073,ML12220A342.txt,P,O
3212,"['sop', 'breaker', 'section', 'detailed', 'procedure', 'installation', 'of', 'hk', 'style', 'ground', 'was', 'not', 'complied', 'with', 'by', 'failing', 'to', 'place', 'truck', 'placards', 'on', 'the', 'front', 'compartment', 'door', 'of', 'bus', 'following', 'installation', 'of', 'ground']",208,2168,2450,ML12220A342.txt,P,T
3213,"['the', 'inspectors', 'determined', 'that', 'energizing', 'electrical', 'which', 'still', 'had', 'ground', 'truck', 'installed', 'in', 'bus', 'breaker', 'position', 'and', 'the', 'subsequent', 'tripping', 'of', 'the', 'rhr', 'pump', 'while', 'operating', 'in', 'shutdown', 'cooling', 'mode', 'with', 'the', 'plant', 'in', 'mode', 'was', 'performance', 'deficiency', 'that', 'required', 'evaluation', 'using', 'the']",208,2450,2790,ML12220A342.txt,O,O
3222,"['the', 'root', 'cause', 'evaluation', 'team', 'identified', 'ode', 'had', 'not', 'been', 'complied', 'with', 'by', 'the', 'evolution', 'task', 'coordinator', 'and', 'field', 'support', 'supervisor', 'during', 'the', 'clearance', 'of', 'str', 'and', 'authorization', 'to', 'energize', 'bus']",214,579,817,ML12220A342.txt,P,O
3223,"['sop', 'breaker', 'section', 'detailed', 'procedure', 'installation', 'of', 'hk', 'style', 'ground', 'was', 'not', 'complied', 'with', 'by', 'failing', 'to', 'place', 'truck', 'placards', 'on', 'the', 'front', 'compartment', 'door', 'of', 'bus', 'following', 'installation', 'of', 'ground']",214,817,1099,ML12220A342.txt,P,T
3254,"['operators', 'failed', 'to', 'validate', 'the', 'unexpected', 'change', 'in', 'reactor', 'pressure', 'and', 'failed', 'to', 'utilize', 'any', 'of', 'the', 'primary', 'or', 'alternate', 'reactor', 'pressure', 'instrumentation', 'sources', 'once', 'the', 'monitored', 'computer', 'point', 'became']",216,2185,2400,ML12220A342.txt,T,O
3269,"['the', 'licensee', 'failed', 'to', 'monitor', 'the', 'specified', 'primary', 'instrumentation', 'for', 'critical', 'plant']",220,1329,1442,ML12220A342.txt,O,O
3854,"['while', 'he', 'was', 'doing', 'the', 'inspectors', 'noted', 'that', 'other', 'board', 'members', 'made', 'comments', 'that', 'the', 'board', 'member', 'should', 'and', 'provide', 'bottom', 'to', 'his', 'or', 'through', 'their', 'body', 'language', 'conveyed', 'impatience', 'with', 'the', 'board', 'member', 'presenting', 'his']",200,2081,2344,ML13127A206.txt,H,T
4390,"['some', 'of', 'these', 'examples', 'åá', 'ar', 'pitting', 'and', 'corrosion', 'on', 'sw', 'piping', 'between', 'and', 'the', 'operability', 'section', 'stated', 'that', 'system', 'is', 'not', 'in', 'service', 'but', 'this', 'issue', 'needs', 'resolution', 'prior', 'to', 'relying', 'upon', 'eh']",53,2225,2487,ML11244A041.txt,O,O
4408,"['the', 'operability', 'section', 'did', 'not', 'address', 'the', 'operability', 'of', 'the', 'afw', 'pumps', 'due', 'to', 'internal', 'flooding', 'from', 'the', 'clogged']",61,588,709,ML11244A041.txt,P,T
4424,"['the', 'inspectors', 'also', 'noted', 'that', 'nuclear', 'oversight', 'had', 'identified', 'four', 'instances', 'where', 'operability', 'determinations', 'were', 'not', 'prompt', 'or', 'initial', 'determinations', 'did', 'not', 'invoke', 'more', 'timely', 'and', 'rigorous', 'documentation', 'of', 'the', 'conditions', 'and', 'concluded', 'that', 'the', 'quality', 'of', 'some', 'of', 'the', 'operability', 'notes', 'could', 'be', 'improved', 'and', 'that', 'training', 'was', 'being', 'performed', 'to', 'address', 'the']",65,1718,2085,ML11244A041.txt,O,O
4430,"['neither', 'of', 'these', 'procedures', 'discussed', 'when', 'and', 'who', 'should', 'evaluate', 'and', 'implement', 'interim', 'or', 'compensatory', 'corrective', 'actions', 'and', 'hence', 'they', 'may', 'not', 'be']",67,0,165,ML11244A041.txt,O,O
6010,"['vendor', 'documentation', 'for', 'the', 'demineralizer', 'sight', 'glass', 'was', 'not', 'available', 'on', 'and', 'as', 'pseg', 'did', 'not', 'incorporate', 'appropriate', 'vendor', 'guidance', 'regarding', 'reinstallation', 'and', 'torque', 'requirements', 'for', 'the', 'sight', 'glass', 'into', 'plant']",57,2295,2552,ML072260460.txt,O,T
6021,"['an', 'operator', 'did', 'not', 'identify', 'an', 'incorrect', 'switch', 'position', 'because', 'the', 'operator', 'did', 'not', 'verify', 'the', 'expected', 'system', 'response', 'when', 'placing', 'the', 'cac', 'switch', 'to']",59,981,1156,ML072260460.txt,H,T
6164,"['severity', 'level', 'iv', 'violation', 'of', 'cfr', 'and', 'cfr', 'was', 'identified', 'for', 'failure', 'to', 'submit', 'relief', 'in', 'timely', 'for', 'incomplete', 'inspections', 'during', 'isi', 'interval', 'for', 'unit', 'and', 'for', 'failing', 'to', 'provide', 'sufficient', 'information', 'to', 'demonstrate', 'impracticality', 'of']",87,465,787,ML072260460.txt,T,O
6244,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'problem', 'identification', 'and', 'resolution', 'because', 'pseg', 'did', 'not', 'take', 'appropriate', 'corrective', 'actions', 'to', 'address', 'safety', 'issues', 'and', 'adverse', 'trends', 'in', 'timely', 'manner', 'commensurate', 'with', 'their', 'safety', 'significance']",99,2660,2924,ML072260460.txt,T,T
6290,"['an', 'operator', 'did', 'not', 'identify', 'an', 'incorrect', 'switch', 'position', 'because', 'the', 'operator', 'did', 'not', 'verify', 'the', 'expected', 'system', 'response', 'when', 'placing', 'the', 'cac', 'switch', 'to']",105,3235,3410,ML072260460.txt,H,T
6345,"['component', 'fouling', 'procedures', 'were', 'not', 'adequately', 'implemented', 'to', 'ensure', 'that', 'the', 'effects', 'of', 'biofouling', 'on', 'heat', 'transfer', 'surfaces', 'were', 'detected', 'and', 'mitigated', 'during', 'periods', 'of', 'high', 'river']",117,1271,1465,ML072260460.txt,T,O
6350,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'pseg', 'personnel', 'did', 'not', 'follow', 'plant', 'procedures']",117,2424,2559,ML072260460.txt,T,T
6518,"['pseg', 'believes', 'that', 'the', 'expectations', 'for', 'proper', 'use', 'of', 'procedures', 'is', 'but', 'compliance', 'is', 'not', 'adequate', 'because', 'expectations', 'are', 'not', 'reinforced', 'through', 'consistent', 'accountability', 'of']",147,654,849,ML072260460.txt,O,O
7014,"['during', 'recent', 'helb', 'analysis', 'to', 'support', 'the', 'increased', 'core', 'flow', 'license', 'the', 'licensee', 'noted', 'that', 'previous', 'helb', 'such', 'as', 'for', 'extended', 'power', 'did', 'not', 'consider', 'the', 'effects', 'of', 'feed', 'water', 'temperature', 'reduction', 'on', 'the', 'mass', 'and', 'energy', 'liberated', 'during', 'helb', 'on', 'environmentally', 'qualified', 'safety', 'related', 'components', 'in', 'the', 'reactor', 'building', 'and', 'the', 'cfr', 'accident', 'enclosure']",91,1180,1596,ML13308A903.txt,O,O
7030,"['failure', 'to', 'update', 'the', 'ufsar', 'with', 'the', 'actual', 'rwcu', 'system', 'configuration', 'prevented', 'the', 'inspectors', 'from', 'readily', 'concluding', 'that', 'the', 'design', 'change', 'would', 'not', 'require', 'additional', 'calculational', 'analyses', 'for']",93,2835,3052,ML13308A903.txt,O,O
7102,"['where', 'test', 'results', 'not', 'meeting', 'acceptance', 'criteria', 'were', 'addressed', 'with', 'an', 'adequate', 'operability', 'evaluation', 'or', 'the', 'system', 'or', 'component', 'was', 'declared', 'where', 'applicable', 'for', 'instrument', 'control', 'surveillance', 'reference', 'setting', 'data', 'were', 'accurately', 'incorporated', 'in', 'the', 'test', 'where', 'actual', 'conditions', 'encountering', 'high', 'resistance', 'electrical', 'contacts', 'were', 'such', 'that', 'the', 'intended', 'safety', 'function', 'could', 'still', 'be', 'prior', 'procedure', 'changes', 'had', 'not', 'provided', 'an', 'opportunity', 'to', 'identify', 'problems', 'encountered', 'during', 'the', 'performance', 'of', 'the', 'surveillance', 'or', 'calibration', 'equipment', 'was', 'returned', 'to', 'position', 'or', 'status', 'required', 'to', 'support', 'the', 'performance', 'of', 'its', 'safety', 'and', 'all', 'problems', 'identified', 'during', 'the', 'testing', 'were', 'appropriately', 'documented', 'and', 'dispositioned', 'in', 'the']",135,0,845,ML13308A903.txt,P,O
7258,"['on', 'july', 'instrument', 'maintenance', 'department', 'personnel', 'performing', 'surveillance', 'dis', 'block', 'monitor', 'calibration', 'on', 'unit', 'reported', 'failed', 'surveillance', 'due', 'to', 'the', 'inability', 'to', 'achieve', 'low', 'enough', 'voltage', 'when', 'adjusting', 'the', 'installed', 'power']",195,2237,2538,ML13308A903.txt,T,O
7437,"['operator', 'error', 'during', 'performance', 'of', 'surveillance', 'test', 'diesel', 'generator', 'rendered', 'the', 'diesel', 'generator', 'inoperable', 'for', 'approximately', 'seven', 'hours', 'due', 'to', 'the', 'resultant', 'troubleshooting']",58,1988,2205,ginn_2002005.txt,H,T
7606,"['the', 'inspectors', 'identified', 'failed', 'to', 'provide', 'and', 'follow', 'appropriate', 'instructions', 'for', 'the', 'calibration', 'of', 'the', 'otdt', 'circuit', 'as', 'required', 'by', 'cfr', 'appendix', 'criterion', 'and']",156,52,276,ginn_2002005.txt,O,O
7627,"['operator', 'error', 'during', 'performance', 'of', 'surveillance', 'test', 'diesel', 'generator', 'resulted', 'in', 'the', 'diesel', 'generator', 'being', 'rendered', 'inoperable', 'for', 'approximately', 'seven']",158,1720,1909,ginn_2002005.txt,H,T
7695,"['the', 'inspection', 'was', 'accomplished', 'by', 'discussion', 'with', 'plant', 'personnel', 'and', 'review', 'of', 'unavailability', 'tracking', 'operator', 'action', 'work', 'and', 'surveillance']",184,1560,1752,ginn_2002005.txt,O,O
8204,"['the', 'chosen', 'sample', 'allowed', 'by', 'was', 'located', 'on', 'dead', 'leg', 'and', 'did', 'not', 'adequately', 'compensate', 'for', 'the', 'inoperable', 'radiation']",31,1172,1316,wat_2000010.txt,O,T
8955,"['the', 'licensee', 'made', 'change', 'to', 'administrative', 'technical', 'which', 'permitted', 'suppression', 'system', 'to', 'be', 'inoperable', 'without', 'compensatory', 'thereby', 'degrading', 'the', 'ability', 'to', 'suppress', 'fire', 'and', 'challenging', 'the', 'ability', 'to', 'achieve', 'and', 'maintain', 'safe', 'shutdown', 'in', 'the', 'event', 'of']",23,2818,3124,ML11300A116.txt,O,O
9001,"['in', 'the', 'licensee', 'failed', 'to', 'identify', 'the', 'presence', 'of', 'transient', 'combustibles', 'through', 'fire', 'watches', 'conducted', 'as', 'required', 'by', 'the', 'fire', 'protection']",35,1485,1643,ML11300A116.txt,O,O
9002,"['during', 'walkdown', 'on', 'july', 'in', 'the', 'unit', 'turbine', 'building', 'the', 'inspectors', 'identified', 'vertically', 'stored', 'wood', 'pallet', 'in', 'narrow', 'passageway', 'that', 'did', 'not', 'have', 'transient', 'combustible']",35,1643,1864,ML11300A116.txt,O,T
9041,"['the', 'inspectors', 'determined', 'that', 'the', 'failure', 'to', 'control', 'transient', 'combustibles', 'was', 'contrary', 'to', 'the', 'fire', 'protection', 'program', 'and', 'was', 'performance']",39,2383,2558,ML11300A116.txt,O,O
9043,"['in', 'the', 'licensee', 'failed', 'to', 'identify', 'the', 'presence', 'of', 'transient', 'combustibles', 'through', 'fire', 'watches', 'conducted', 'as', 'required', 'by', 'the', 'fire', 'protection']",39,2755,2913,ML11300A116.txt,O,O
9055,"['the', 'licensee', 'did', 'not', 'properly', 'communicate', 'and', 'reinforce', 'expectations', 'related', 'to', 'the', 'fire', 'protection', 'program', 'implementation', 'concerning', 'transient', 'combustibles', 'to', 'personnel', 'performing', 'maintenance', 'work', 'and', 'fire', 'in', 'timely']",45,1192,1441,ML11300A116.txt,O,O
9062,"['contrary', 'to', 'the', 'on', 'july', 'and', 'august', 'the', 'inspectors', 'identified', 'several', 'instances', 'of', 'transient', 'combustibles', 'stored', 'near', 'components', 'which', 'were', 'not', 'in', 'accordance', 'with', 'procedure']",45,2439,2660,ML11300A116.txt,P,T
9064,"['in', 'on', 'august', 'the', 'fire', 'watches', 'failed', 'to', 'report', 'the', 'combustibles', 'present', 'in', 'the', 'unit', 'turbine', 'building', 'mezzanine', 'and', 'the', 'cable', 'tunnel', 'to', 'shift', 'management', 'as', 'required', 'by', 'procedure']",45,3049,3273,ML11300A116.txt,O,O
9083,"['findings', 'failure', 'to', 'identify', 'diesel', 'fire', 'pump', 'battery', 'terminal', 'corrosion', 'the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'and', 'associated', 'violation', 'of', 'technical', 'specifications', 'for', 'the', 'failure', 'to', 'implement', 'the', 'diesel', 'fire', 'pump', 'battery', 'surveillance']",47,1988,2308,ML11300A116.txt,O,O
9084,"['the', 'licensee', 'failed', 'to', 'identify', 'corrosion', 'on', 'the', 'diesel', 'fire', 'pump', 'battery', 'which', 'was', 'contrary', 'to', 'the', 'surveillance', 'procedure', 'that', 'implemented', 'the', 'fire', 'protection']",47,2308,2501,ML11300A116.txt,O,O
9122,"['the', 'inspectors', 'determined', 'that', 'the', 'finding', 'screened', 'as', 'having', 'very', 'low', 'safety', 'significance', 'in', 'task', 'of', 'imc', 'appendix', 'this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'within', 'the', 'resources', 'component', 'because', 'the', 'licensee', 'did', 'not', 'have', 'sufficiently', 'trained']",55,2045,2363,ML11300A116.txt,O,O
9123,"['the', 'maintenance', 'personnel', 'who', 'had', 'performed', 'the', 'battery', 'surveillance', 'did', 'not', 'have', 'sufficient', 'training', 'to', 'recognize', 'the', 'presence', 'of']",55,2363,2518,ML11300A116.txt,O,O
9127,"['contrary', 'to', 'the', 'on', 'august', 'the', 'licensee', 'failed', 'to', 'implement', 'procedure', 'des']",55,3064,3162,ML11300A116.txt,O,T
9318,"['the', 'licensee', 'made', 'change', 'to', 'administrative', 'technical', 'requirements', 'to', 'permit', 'suppression', 'system', 'to', 'be', 'inoperable', 'without', 'compensatory', 'measures', 'thereby', 'degrading', 'the', 'ability', 'to', 'suppress', 'fire', 'and', 'challenging', 'the', 'ability', 'to', 'achieve', 'and', 'maintain', 'safe', 'shutdown', 'in', 'the', 'event', 'of']",109,2705,3003,ML11300A116.txt,O,O
9458,"['the', 'existing', 'fire', 'procedure', 'had', 'incorrect', 'guidance', 'which', 'would', 'have', 'needlessly', 'delayed', 'the', 'fire', 'brigade']",42,1323,1450,ML13182A476.txt,P,O
9554,"['the', 'team', 'determined', 'that', 'based', 'on', 'the', 'location', 'of', 'the', 'spray', 'pond', 'pump', 'transportation', 'would', 'be', 'required', 'for', 'the', 'fire', 'brigade', 'and', 'that', 'reliable', 'means', 'of', 'transportation', 'had', 'not', 'been']",58,0,200,ML13182A476.txt,O,O
9615,"['as', 'exelon', 'failed', 'to', 'ensure', 'that', 'the', 'local', 'control', 'circuits', 'for', 'several', 'breakers', 'would', 'be', 'isolated', 'from', 'the', 'effects', 'of', 'fire']",78,732,876,ML13182A476.txt,O,O
9625,"['the', 'inspectors', 'also', 'verified', 'that', 'this', 'switch', 'was', 'not', 'operated', 'or', 'tested', 'as', 'part', 'of', 'routine', 'breaker']",80,25,137,ML13182A476.txt,O,O
9630,"['because', 'these', 'switches', 'were', 'not', 'in', 'the', 'maintenance', 'there', 'was', 'no', 'maintenance', 'strategy', 'developed', 'for', 'them', 'so', 'no', 'periodic', 'testing', 'was', 'assigned', 'to', 'the']",80,938,1103,ML13182A476.txt,O,O
9638,"['by', 'failing', 'to', 'establish', 'preventive', 'maintenance', 'strategy', 'for', 'fire', 'safe', 'shutdown', 'exelon', 'did', 'not', 'ensure', 'that', 'the', 'local', 'control', 'circuits', 'for', 'several', 'breakers', 'would', 'be', 'isolated', 'from', 'the', 'effects', 'of', 'fire']",80,2462,2715,ML13182A476.txt,O,O
10325,"['the', 'inspectors', 'identified', 'that', 'the', 'licensee', 'had', 'inappropriately', 'located', 'the', 'train', 'ultimate', 'heat', 'sink', 'sump', 'pumps', 'near', 'qualified']",161,790,956,ML071350662.txt,O,O
10327,"['the', 'failure', 'to', 'locate', 'the', 'pump', 'in', 'location', 'free', 'from', 'potentially', 'seismic', 'induced', 'damage', 'was', 'inconsistent', 'with', 'the', 'final', 'safety', 'analysis']",161,1070,1215,ML071350662.txt,O,T
10330,"['in', 'response', 'to', 'the', 'the', 'licensee', 'performed', 'seismic', 'analysis', 'and', 'determined', 'that', 'the', 'piping', 'would', 'not', 'fall', 'during', 'an', 'operating', 'basis']",161,1545,1723,ML071350662.txt,O,O
10348,"['åá', 'the', 'licensee', 'identified', 'that', 'maintenance', 'craftsmen', 'had', 'failed', 'to', 'follow', 'loop', 'calibration', 'procedure', 'for', 'the', 'train', 'reactor', 'auxiliary', 'building', 'controlled', 'ventilation', 'system', 'on', 'january']",167,1123,1318,ML071350662.txt,T,T
