,text,line,start_pos,end_pos,file,Y,Predicted_Values
58,['åá'],35,2013,2038,ML14041A484.txt,U,U
60,"['the', 'licensee', 'failed', 'to', 'determine', 'the', 'cause', 'of', 'the', 'train', 'class', 'air', 'conditioner', 'slug', 'flow', 'in', 'the', 'refrigerant', 'prior', 'to', 'experiencing', 'multiple', 'failures', 'and', 'plant']",35,2234,2420,ML14041A484.txt,N,N
61,"['the', 'licensee', 'eventually', 'determined', 'that', 'the', 'probable', 'cause', 'of', 'the', 'failures', 'was', 'the', 'failure', 'to', 'adequately', 'chemically', 'clean', 'the', 'system', 'following', 'the', 'failure', 'of', 'charcoal', 'in', 'that', 'some', 'charcoal', 'and', 'cleaning', 'agent', 'was', 'not', 'removed', 'following', 'the', 'work']",35,2420,2682,ML14041A484.txt,N,N
66,['specifically'],35,3297,3309,ML14041A484.txt,U,U
67,[],37,0,3,ML14041A484.txt,U,U
68,"['the', 'leftover', 'debris', 'in', 'the', 'system', 'resulted', 'in', 'subsequent', 'maintenance', 'outage', 'to', 'replace', 'rapidly', 'degrading']",39,0,119,ML14041A484.txt,U,U
81,"['the', 'inspectors', 'inspected', 'the', 'material', 'condition', 'of', 'these', 'including', 'transformers', 'and', 'other', 'switchyard', 'equipment', 'to', 'verify', 'that', 'plant', 'features', 'and', 'procedures', 'were', 'appropriate', 'for', 'operation', 'and', 'continued', 'availability', 'of', 'offsite', 'and', 'power']",43,747,1012,ML14041A484.txt,U,U
82,"['specifically', 'the', 'inspectors', 'reviewed', 'final', 'installation', 'and', 'closeout', 'of', 'plant', 'modification', 'to', 'add', 'station', 'blackout', 'diesel']",43,1012,1147,ML14041A484.txt,U,U
84,"['the', 'inspectors', 'walked', 'down', 'the', 'station', 'blackout', 'diesel', 'generators', 'and', 'associated', 'vital', 'switchgear', 'to', 'verify', 'the', 'installed', 'configuration', 'met', 'design']",43,1269,1431,ML14041A484.txt,U,U
85,"['these', 'activities', 'constituted', 'one', 'sample', 'of', 'readiness', 'for', 'seasonal', 'extreme', 'weather', 'of', 'and', 'power', 'as', 'defined', 'in', 'inspection', 'procedure']",43,1431,1603,ML14041A484.txt,U,U
97,"['quarterly', 'inspection', 'inspection', 'scope', 'the', 'inspectors', 'evaluated', 'the', 'fire', 'protection', 'program', 'for', 'operational', 'status', 'and', 'material']",51,438,586,ML14041A484.txt,U,U
98,"['the', 'inspectors', 'focused', 'their', 'inspection', 'on', 'four', 'plant', 'areas', 'important', 'to', 'åá', 'åá', 'åá', 'åá', 'october', 'main', 'control', 'control', 'fire', 'area', 'october', 'cable', 'chase', 'control', 'fire', 'area', 'november', 'switchgear', 'control', 'fire', 'area', 'november', 'power', 'transformers', 'and', 'switchyard']",51,586,957,ML14041A484.txt,U,U
104,[],57,0,6,ML14041A484.txt,U,U
108,"['the', 'inspectors', 'also', 'reviewed', 'whether', 'the', 'fire', 'brigade', 'met', 'nrc', 'requirements', 'for', 'dedicated', 'size', 'and', 'and']",59,569,714,ML14041A484.txt,U,U
120,[],67,0,3,ML14041A484.txt,U,U
124,"['the', 'inspectors', 'assessed', 'the', 'performance', 'of', 'the', 'operators', 'and', 'the', 'critique', 'of', 'their']",71,271,378,ML14041A484.txt,U,U
125,"['these', 'activities', 'constitute', 'completion', 'of', 'one', 'quarterly', 'licensed', 'operator', 'requalification', 'program', 'as', 'defined', 'in', 'inspection', 'procedure']",71,378,531,ML14041A484.txt,U,U
130,"['the', 'inspectors', 'observed', 'the', 'performance', 'of', 'the', 'following', 'åá', 'åá', 'åá', 'åá', 'åá', 'standard', 'operating', 'procedure', 'transition', 'brief', 'shift', 'turnover', 'brief', 'reactor', 'startup', 'brief', 'control', 'rod', 'withdrawal', 'criticality', 'and', 'startup', 'rate', 'monitoring']",71,884,1125,ML14041A484.txt,U,U
132,"['these', 'activities', 'constitute', 'completion', 'of', 'one', 'quarterly', 'licensed', 'operator', 'performance', 'as', 'defined', 'in', 'inspection', 'procedure']",73,207,348,ML14041A484.txt,U,U
133,"['findings', 'no', 'findings', 'were']",73,348,385,ML14041A484.txt,U,U
135,[],77,0,6,ML14041A484.txt,U,U
145,"['during', 'the', 'annual', 'operating', 'tests', 'of', 'licensed', 'the', 'licensee', 'training', 'staff', 'evaluated', 'crew', 'and', 'individual', 'operator', 'performance', 'during', 'dynamic', 'simulator', 'scenarios', 'and', 'individual', 'operator', 'performance', 'during', 'job', 'performance']",81,657,918,ML14041A484.txt,U,N
153,"['evaluated', 'using', 'inspection', 'manual', 'chapter', 'appendix', 'operator', 'requalification', 'significance', 'determination']",85,0,132,ML14041A484.txt,U,U
154,"['this', 'finding', 'was', 'of', 'very', 'low', 'safety', 'significance', 'because', 'the', 'finding', 'was', 'related', 'to', 'the', 'requalification', 'exam', 'did', 'not', 'result', 'in', 'failure', 'rate', 'of', 'greater', 'than', 'and', 'the', 'licensed', 'operators', 'were', 'remediated', 'prior', 'to', 'returning', 'to']",85,132,390,ML14041A484.txt,U,N
157,"['this', 'finding', 'does', 'not', 'involve', 'enforcement', 'action', 'because', 'no', 'violation', 'of', 'regulatory', 'requirements', 'was']",85,613,725,ML14041A484.txt,U,U
169,"['findings', 'no', 'findings', 'were']",95,0,37,ML14041A484.txt,U,U
170,"['maintenance', 'risk', 'assessments', 'and', 'emergent', 'work', 'control']",97,0,73,ML14041A484.txt,U,U
180,"['the', 'performance', 'of', 'this', 'maintenance', 'required', 'the', 'opening', 'of', 'the', 'breaker', 'housing', 'to', 'access', 'the', 'as', 'well', 'as', 'the', 'rest', 'of', 'the', 'actuator']",99,1168,1314,ML14041A484.txt,U,U
187,"['the', 'inspectors', 'determined', 'that', 'there', 'was', 'no', 'risk', 'assessment', 'associated', 'with', 'gassing', 'switchyard']",103,275,394,ML14041A484.txt,U,U
196,[],103,2008,2017,ML14041A484.txt,U,U
207,"['the', 'resulting', 'actual', 'core', 'damage', 'frequency', 'was']",107,486,550,ML14041A484.txt,U,U
208,"['the', 'appropriate', 'baseline', 'risk', 'evaluated', 'by', 'this', 'model', 'was', 'core', 'damage', 'frequency', 'of']",107,550,669,ML14041A484.txt,U,U
214,"['contrary', 'to', 'the', 'on', 'november', 'the', 'licensee', 'failed', 'to', 'assess', 'and', 'manage', 'the', 'increase', 'in', 'risk', 'that', 'may', 'result', 'from', 'the', 'proposed', 'maintenance']",107,1622,1786,ML14041A484.txt,U,N
222,"['the', 'inspectors', 'reviewed', 'the', 'timeliness', 'and', 'technical', 'adequacy', 'of', 'the']",115,0,92,ML14041A484.txt,U,U
225,"['these', 'activities', 'constitute', 'completion', 'of', 'five', 'operability', 'and', 'functionality', 'review', 'as', 'defined', 'in', 'inspection', 'procedure']",115,469,608,ML14041A484.txt,U,U
230,"['the', 'inspectors', 'verified', 'that', 'work', 'activities', 'involved', 'in', 'implementing', 'the', 'modifications', 'did', 'not', 'adversely', 'impact', 'operator', 'actions', 'that', 'may', 'be', 'required', 'in', 'response', 'to', 'an', 'emergency', 'or', 'other', 'unplanned']",117,74,278,ML14041A484.txt,U,N
240,"['findings', 'no', 'findings', 'were']",123,527,564,ML14041A484.txt,U,U
244,"['the', 'inspectors', 'verified', 'that', 'the', 'licensee', 'considered', 'risk', 'in', 'developing', 'and', 'implementing', 'the', 'outage', 'appropriately', 'managed', 'personnel', 'and', 'developed', 'mitigation', 'strategies', 'for', 'losses', 'of', 'key', 'safety']",127,193,411,ML14041A484.txt,U,N
246,"['these', 'activities', 'constitute', 'completion', 'of', 'one', 'outage', 'activities', 'as', 'defined', 'in', 'inspection', 'procedure']",129,0,119,ML14041A484.txt,U,U
251,[],133,0,6,ML14041A484.txt,U,U
253,"['the', 'inspectors', 'verified', 'that', 'the', 'licensee', 'restored', 'the', 'operability', 'of', 'the', 'affected', 'sscs', 'following']",135,234,340,ML14041A484.txt,U,U
256,"['emergency', 'preparedness', 'exercise', 'evaluation']",135,512,586,ML14041A484.txt,U,U
273,"['the', 'nrc', 'review', 'was', 'not', 'documented', 'in', 'safety', 'evaluation', 'report', 'and', 'did', 'not', 'constitute', 'approval', 'of', 'this', 'revision', 'is', 'subject', 'to', 'future']",141,2097,2281,ML14041A484.txt,U,N
277,[],143,0,6,ML14041A484.txt,U,U
283,[],145,626,638,ML14041A484.txt,U,U
289,"['the', 'inspectors', 'determined', 'the', 'control', 'room', 'places', 'this', 'monitor', 'in', 'accident', 'mode', 'when', 'the', 'noble', 'gas', 'channel', 'goes', 'into', 'alert', 'at', 'value', 'of']",145,1671,1826,ML14041A484.txt,U,U
296,"['the', 'nrc', 'continues', 'to', 'evaluate', 'this', 'issue', 'to', 'determine', 'if', 'performance', 'deficiency']",149,0,90,ML14041A484.txt,N,U
300,"['inspection', 'scope', 'the', 'licensee', 'submitted', 'the', 'preliminary', 'scenario', 'for', 'the', 'biennial', 'emergency', 'preparedness', 'exercise', 'on', 'september', 'in', 'accordance', 'with', 'the', 'requirements', 'of', 'appendix', 'to', 'cfr', 'part']",149,268,489,ML14041A484.txt,U,U
303,"['findings', 'no', 'findings', 'were']",149,770,807,ML14041A484.txt,U,U
320,"['findings', 'no', 'findings', 'were']",159,689,726,ML14041A484.txt,U,U
321,[],161,0,5,ML14041A484.txt,U,U
323,"['the', 'definitions', 'and', 'guidance', 'of', 'nuclear', 'energy', 'institute', 'document', 'assessment', 'performance', 'indicator', 'revision', 'were', 'used', 'to', 'determine', 'the', 'accuracy', 'of', 'the', 'performance', 'indicator', 'data', 'reported', 'to', 'the']",163,204,436,ML14041A484.txt,U,N
327,"['the', 'inspectors', 'reviewed', 'licensee', 'records', 'and', 'processes', 'including', 'procedural', 'guidance', 'on', 'assessing', 'opportunities', 'for', 'the', 'performance', 'assessments', 'of', 'performance', 'indicator', 'opportunities', 'during', 'predesignated', 'control', 'room', 'simulator', 'training', 'performance', 'during', 'the', 'biennial', 'and', 'performance', 'during', 'other']",167,35,389,ML14041A484.txt,U,U
329,"['these', 'activities', 'constitute', 'completion', 'of', 'the', 'performance', 'sample', 'as', 'defined', 'in', 'inspection', 'procedure']",167,468,595,ML14041A484.txt,U,U
332,"['emergency', 'response', 'organization', 'drill', 'participation', 'inspection', 'scope', 'the', 'inspectors', 'sampled', 'licensee', 'submittals', 'for', 'the', 'emergency', 'response', 'organization', 'drill', 'participation', 'performance', 'indicator', 'for', 'the', 'period', 'july', 'through', 'september']",167,637,886,ML14041A484.txt,U,U
333,"['the', 'definitions', 'and', 'guidance', 'of', 'nuclear', 'energy', 'institute', 'document', 'assessment', 'performance', 'indicator', 'revision', 'were', 'used', 'to', 'determine', 'the', 'accuracy', 'of', 'the', 'performance', 'indicator', 'data', 'reported', 'to', 'the']",167,886,1118,ML14041A484.txt,U,N
335,"['the', 'inspectors', 'reviewed', 'licensee', 'records', 'and', 'processes', 'including', 'procedural', 'guidance', 'on', 'assessing', 'opportunities', 'for', 'the', 'performance', 'rosters', 'of', 'personnel', 'assigned', 'to', 'key', 'emergency', 'response', 'organization', 'and', 'exercise', 'participation']",167,1350,1622,ML14041A484.txt,U,N
370,"['green', 'violation', 'of', 'cfr', 'appendix', 'criterion', 'was', 'identified', 'for', 'failure', 'to', 'preclude', 'repetition', 'of', 'significant', 'condition', 'adverse', 'to']",183,570,772,ML14041A484.txt,N,N
655,"['the', 'team', 'determined', 'that', 'the', 'failure', 'to', 'assess', 'previous', 'indications', 'of', 'concrete', 'as', 'specified', 'in', 'plant', 'was', 'performance']",40,1916,2072,ML14087A338.txt,N,N
821,"['the', 'team', 'determined', 'that', 'the', 'program', 'document', 'did', 'not', 'describe', 'scheduling', 'basis', 'of', 'line', 'basis', 'for', 'inspection', 'and', 'plans', 'for']",84,2258,2427,ML14087A338.txt,N,N
924,"['the', 'team', 'determined', 'that', 'this', 'finding', 'had', 'human', 'performance', 'cross', 'cutting', 'aspect', 'in', 'the', 'area', 'of', 'work']",102,315,429,ML14087A338.txt,N,N
1223,"['the', 'team', 'confirmed', 'that', 'the', 'licensee', 'documented', 'their', 'inspections', 'but', 'had', 'not', 'established', 'means', 'to', 'monitor', 'for', 'changes', 'as', 'specified', 'in', 'procedure']",142,2136,2293,ML14087A338.txt,N,N
1720,"['the', 'design', 'change', 'was', 'being', 'installed', 'to', 'prevent', 'pressurization', 'of', 'the', 'shutdown', 'cooling', 'header', 'due', 'to', 'leakage', 'through', 'the', 'reactor', 'coolant', 'system', 'pressure', 'isolation']",40,1731,1902,ML061290031.txt,N,N
1735,"['an', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'was', 'identified', 'for', 'the', 'failure', 'to', 'maintain', 'the', 'collective', 'dose', 'for', 'refuel', 'floor', 'work', 'that', 'was', 'conducted', 'during', 'the', 'february', 'refueling']",42,1067,1331,ML061290031.txt,N,N
1886,"['failure', 'to', 'perform', 'design', 'change', 'evaluation', 'that', 'identifies', 'an', 'adverse', 'condition', 'created', 'by', 'the', 'change', 'is', 'performance']",110,2420,2563,ML061290031.txt,N,N
2101,"['despite', 'this', 'the', 'licensee', 'did', 'not', 'fully', 'recognize', 'the', 'flaws', 'in', 'its', 'original', 'dose', 'nor', 'did', 'the', 'licensee', 'maintain', 'crew', 'size', 'on', 'the', 'refuel', 'floor', 'at', 'minimum', 'throughout', 'the']",204,1589,1790,ML061290031.txt,N,N
2205,"['five', 'of', 'the', 'issues', 'had', 'no', 'brief', 'performed', 'due', 'to', 'being', 'unplanned', 'or', 'resulting', 'from', 'decisions', 'made', 'in', 'the', 'field', 'to', 'take', 'an', 'action', 'that', 'led', 'to', 'the']",240,2054,2216,ML061290031.txt,N,N
2217,"['the', 'second', 'weakness', 'identified', 'by', 'the', 'inspectors', 'was', 'the', 'tendency', 'of', 'workers', 'to', 'proceed', 'with', 'confidence', 'even', 'when', 'uncertainties']",242,1274,1408,ML061290031.txt,N,N
2561,"['the', 'performance', 'deficiency', 'affected', 'the', 'and', 'capability', 'of', 'the', 'unit', 'tdafw', 'pump', 'to', 'provide', 'secondary', 'decay', 'heat']",162,1750,1911,ML12027A131.txt,N,N
2840,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'work', 'supervisory', 'and', 'management', 'oversight', 'aspect', 'because', 'the', 'licensee', 'failed', 'to', 'appropriately', 'oversee', 'the', 'proper', 'clearance', 'of', 'safety', 'tagging', 'record']",39,1326,1580,ML12220A342.txt,N,N
3192,"['the', 'licensee', 'failed', 'to', 'comply', 'with', 'sequence', 'step', 'of', 'safety', 'tagging', 'record', 'which', 'had', 'connected', 'ground', 'truck', 'in', 'bus', 'position', 'and', 'installed', 'red', 'danger']",202,2108,2287,ML12220A342.txt,N,N
3207,"['the', 'evolution', 'task', 'coordinator', 'had', 'not', 'communicated', 'the', 'red', 'tag', 'at', 'position', 'and', 'the', 'field', 'support', 'supervisor', 'did', 'not', 'perform', 'full', 'independent', 'review', 'when', 'reviewing', 'the', 'restoration']",208,985,1194,ML12220A342.txt,N,N
3212,"['sop', 'breaker', 'section', 'detailed', 'procedure', 'installation', 'of', 'hk', 'style', 'ground', 'was', 'not', 'complied', 'with', 'by', 'failing', 'to', 'place', 'truck', 'placards', 'on', 'the', 'front', 'compartment', 'door', 'of', 'bus', 'following', 'installation', 'of', 'ground']",208,2168,2450,ML12220A342.txt,N,N
3213,"['the', 'inspectors', 'determined', 'that', 'energizing', 'electrical', 'which', 'still', 'had', 'ground', 'truck', 'installed', 'in', 'bus', 'breaker', 'position', 'and', 'the', 'subsequent', 'tripping', 'of', 'the', 'rhr', 'pump', 'while', 'operating', 'in', 'shutdown', 'cooling', 'mode', 'with', 'the', 'plant', 'in', 'mode', 'was', 'performance', 'deficiency', 'that', 'required', 'evaluation', 'using', 'the']",208,2450,2790,ML12220A342.txt,N,U
3222,"['the', 'root', 'cause', 'evaluation', 'team', 'identified', 'ode', 'had', 'not', 'been', 'complied', 'with', 'by', 'the', 'evolution', 'task', 'coordinator', 'and', 'field', 'support', 'supervisor', 'during', 'the', 'clearance', 'of', 'str', 'and', 'authorization', 'to', 'energize', 'bus']",214,579,817,ML12220A342.txt,N,N
3230,"['the', 'licensee', 'failed', 'to', 'control', 'reactor', 'pressure', 'in', 'the', 'band', 'specified', 'in', 'the', 'reactor', 'pressure', 'vessel', 'hydrostatic', 'test']",214,2275,2423,ML12220A342.txt,N,N
3854,"['while', 'he', 'was', 'doing', 'the', 'inspectors', 'noted', 'that', 'other', 'board', 'members', 'made', 'comments', 'that', 'the', 'board', 'member', 'should', 'and', 'provide', 'bottom', 'to', 'his', 'or', 'through', 'their', 'body', 'language', 'conveyed', 'impatience', 'with', 'the', 'board', 'member', 'presenting', 'his']",200,2081,2344,ML13127A206.txt,N,N
4342,"['resulting', 'corrective', 'actions', 'included', 'lowering', 'the', 'threshold', 'for', 'bechtel', 'personnel', 'entering', 'issues', 'into', 'the', 'encouraging', 'personnel', 'to', 'enter', 'issues', 'into', 'thorough', 'and', 'timely', 'resolution', 'of', 'cap', 'and', 'the', 'use', 'of', 'the', 'point', 'beach', 'cap', 'for', 'all', 'issues', 'or', 'events', 'related', 'to', 'equipment', 'problems', 'within', 'the', 'scope', 'of', 'the', 'bechtel']",43,1682,2030,ML11244A041.txt,N,N
4356,"['it', 'also', 'defined', 'an', 'adverse', 'trend', 'as', 'negative', 'change', 'in', 'performance', 'that', 'and', 'judgment', 'indicated', 'an', 'adverse', 'impact', 'on', 'safety', 'or', 'or', 'because', 'relative', 'large', 'number', 'of', 'performance', 'problems', 'pointed', 'to', 'more', 'significant', 'future']",45,594,861,ML11244A041.txt,N,N
4388,"['integrated', 'inspection', 'report', 'included', 'an', 'ncv', 'for', 'failure', 'to', 'perform', 'an', 'operability', 'determination', 'in', 'accordance', 'with', 'procedure', 'when', 'leak', 'on', 'the', 'secondary', 'side', 'of', 'the', 'steam', 'generator', 'was', 'identified', 'in', 'late']",53,1822,2045,ML11244A041.txt,N,N
4443,"['the', 'ar', 'actions', 'did', 'not', 'try', 'to', 'determine', 'why', 'the', 'labels', 'were', 'not', 'corrected', 'as', 'part', 'of', 'the', 'recent', 'modification', 'or', 'determine', 'the', 'extent', 'of']",67,1524,1670,ML11244A041.txt,N,N
4504,"['most', 'individuals', 'were', 'not', 'aware', 'of', 'the', 'actions', 'or', 'results', 'of', 'the']",73,1408,1508,ML11244A041.txt,N,U
4507,"['the', 'inspectors', 'noted', 'that', 'one', 'of', 'the', 'weaknesses', 'identified', 'in', 'the', 'above', 'assessments', 'was', 'communications', 'around', 'processes', 'and', 'more', 'effectively', 'sharing', 'information', 'with', 'the']",73,1927,2123,ML11244A041.txt,N,N
4666,"['contrary', 'to', 'the', 'pseg', 'nuclear', 'llc', 'determined', 'that', 'conformance', 'with', 'the', 'code', 'requirement', 'for', 'inspection', 'of', 'class', 'welds', 'and', 'class', 'welds', 'at', 'salem', 'nuclear', 'generating', 'unit', 'during', 'isi', 'interval', 'november', 'was', 'the', 'basis', 'for', 'the', 'termination', 'was', 'not', 'demonstrated', 'to', 'the', 'satisfaction', 'of', 'the', 'commission', 'within', 'months', 'after', 'the', 'expiration', 'of', 'isi', 'interval', 'while', 'pseg', 'notified', 'the', 'commission', 'of', 'its', 'determination', 'on', 'march', 'months', 'after', 'the', 'end', 'of', 'isi', 'interval', 'it', 'did', 'not', 'submit', 'the', 'information', 'necessary', 'to', 'support', 'the']",34,1091,1726,ML072260460.txt,N,N
6010,"['vendor', 'documentation', 'for', 'the', 'demineralizer', 'sight', 'glass', 'was', 'not', 'available', 'on', 'and', 'as', 'pseg', 'did', 'not', 'incorporate', 'appropriate', 'vendor', 'guidance', 'regarding', 'reinstallation', 'and', 'torque', 'requirements', 'for', 'the', 'sight', 'glass', 'into', 'plant']",57,2295,2552,ML072260460.txt,N,N
6032,"['the', 'inspectors', 'identified', 'an', 'ncv', 'for', 'failure', 'to', 'comply', 'with', 'cfr', 'appendix', 'criterion', 'and', 'when', 'operators', 'did', 'not', 'implement', 'additional', 'log', 'readings', 'for', 'service', 'water', 'heat', 'exchangers', 'as', 'specified', 'by', 'plant', 'procedures', 'during', 'extended', 'periods', 'of', 'high', 'river', 'detritus', 'from', 'march', 'through', 'may', 'of']",59,2708,3058,ML072260460.txt,N,N
6164,"['severity', 'level', 'iv', 'violation', 'of', 'cfr', 'and', 'cfr', 'was', 'identified', 'for', 'failure', 'to', 'submit', 'relief', 'in', 'timely', 'for', 'incomplete', 'inspections', 'during', 'isi', 'interval', 'for', 'unit', 'and', 'for', 'failing', 'to', 'provide', 'sufficient', 'information', 'to', 'demonstrate', 'impracticality', 'of']",87,465,787,ML072260460.txt,N,N
6195,"['after', 'pseg', 'submitted', 'the', 'basis', 'on', 'march', 'it', 'subsequently', 'withdrew', 'its', 'and', 'did', 'not', 'submit', 'the', 'information', 'necessary', 'to', 'support', 'the', 'basis', 'for', 'the']",91,2408,2601,ML072260460.txt,N,N
6290,"['an', 'operator', 'did', 'not', 'identify', 'an', 'incorrect', 'switch', 'position', 'because', 'the', 'operator', 'did', 'not', 'verify', 'the', 'expected', 'system', 'response', 'when', 'placing', 'the', 'cac', 'switch', 'to']",105,3235,3410,ML072260460.txt,N,N
6601,"['vendor', 'documentation', 'for', 'the', 'dmv', 'sight', 'glass', 'was', 'not', 'available', 'on', 'and', 'as', 'pseg', 'did', 'not', 'incorporate', 'appropriate', 'vendor', 'guidance', 'regarding', 'reinstallation', 'and', 'torque', 'requirements', 'for', 'the', 'sight', 'glasses', 'into', 'plant']",153,2370,2619,ML072260460.txt,N,N
6884,"['the', 'licensee', 'did', 'not', 'update', 'dresden', 'ufsar', 'section', 'water', 'cleanup', 'to', 'reflect', 'changes', 'made', 'during', 'design', 'modification', 'installed', 'on', 'unit', 'in']",31,1574,1758,ML13308A903.txt,N,N
7074,"['areas', 'around', 'the', 'leak', 'that', 'recorded', 'less', 'than', 'nominal', 'wall', 'thickness', 'but', 'still', 'greater', 'than', 'design', 'minimum', 'wall', 'were', 'not', 'excavated', 'by', 'the', 'licensee', 'during', 'repair', 'of', 'the']",109,2763,2967,ML13308A903.txt,N,N
7258,"['on', 'july', 'instrument', 'maintenance', 'department', 'personnel', 'performing', 'surveillance', 'dis', 'block', 'monitor', 'calibration', 'on', 'unit', 'reported', 'failed', 'surveillance', 'due', 'to', 'the', 'inability', 'to', 'achieve', 'low', 'enough', 'voltage', 'when', 'adjusting', 'the', 'installed', 'power']",195,2237,2538,ML13308A903.txt,N,N
7627,"['operator', 'error', 'during', 'performance', 'of', 'surveillance', 'test', 'diesel', 'generator', 'resulted', 'in', 'the', 'diesel', 'generator', 'being', 'rendered', 'inoperable', 'for', 'approximately', 'seven']",158,1720,1909,ginn_2002005.txt,N,N
7710,"['on', 'march', 'action', 'report', 'was', 'issued', 'in', 'response', 'to', 'the', 'operators', 'failure', 'to', 'identify', 'that', 'the', 'under', 'voltage', 'relays', 'had']",186,1492,1641,ginn_2002005.txt,N,N
8029,"['findings', 'and', 'observations', 'no', 'findings', 'of', 'significance', 'were', 'the', 'inspectors', 'identified', 'that', 'the', 'licensee', 'failed', 'to', 'properly', 'identify', 'the', 'root', 'cause', 'and', 'took', 'inadequate', 'corrective', 'which', 'resulted', 'in', 'the', 'development', 'of', 'an', 'inadequate']",202,741,1008,cp_2004002.txt,N,U
8030,"['the', 'licensee', 'failed', 'to', 'perform', 'the', 'proper', 'engineering', 'design', 'reviews', 'and', 'misinterpreted', 'the', 'design', 'basis', 'document', 'for', 'the', 'station', 'service', 'water', 'screen', 'wash']",202,1008,1171,cp_2004002.txt,N,N
8053,"['the', 'inspectors', 'also', 'determined', 'that', 'the', 'licensee', 'failed', 'to', 'conduct', 'adequate', 'engineering', 'reviews', 'and', 'misinterpreted', 'the', 'design', 'basis', 'document', 'for', 'the', 'station', 'service', 'water', 'screen', 'wash']",204,1433,1623,cp_2004002.txt,N,N
8955,"['the', 'licensee', 'made', 'change', 'to', 'administrative', 'technical', 'which', 'permitted', 'suppression', 'system', 'to', 'be', 'inoperable', 'without', 'compensatory', 'thereby', 'degrading', 'the', 'ability', 'to', 'suppress', 'fire', 'and', 'challenging', 'the', 'ability', 'to', 'achieve', 'and', 'maintain', 'safe', 'shutdown', 'in', 'the', 'event', 'of']",23,2818,3124,ML11300A116.txt,N,N
8962,"['the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'and', 'associated', 'ncv', 'of', 'technical', 'specifications', 'for', 'the', 'failure', 'to', 'implement', 'the', 'diesel', 'fire', 'pump', 'battery', 'surveillance']",25,680,895,ML11300A116.txt,N,N
9002,"['during', 'walkdown', 'on', 'july', 'in', 'the', 'unit', 'turbine', 'building', 'the', 'inspectors', 'identified', 'vertically', 'stored', 'wood', 'pallet', 'in', 'narrow', 'passageway', 'that', 'did', 'not', 'have', 'transient', 'combustible']",35,1643,1864,ML11300A116.txt,N,N
9029,"['although', 'the', 'licensee', 'had', 'entered', 'the', 'issues', 'into', 'their', 'corrective', 'action', 'the', 'licensee', 'initially', 'considered', 'the', 'later', 'two', 'transient', 'combustible', 'issues', 'oil', 'rag', 'cart', 'and', 'tool', 'to', 'be', 'housekeeping', 'issues', 'rather', 'than', 'fire', 'hazard', 'issues', 'and', 'did', 'not', 'take', 'immediate', 'corrective']",39,78,379,ML11300A116.txt,N,N
