,text,line,start_pos,end_pos,file,Y,Predicted_Values,Train_Accuracy,Val_Accuracy,Test_Accuracy
791,"['the', 'licensee', 'had', 'developed', 'but', 'had', 'not', 'issued', 'procedure', 'vessel', 'internals', 'revision', 'that', 'described', 'the', 'implementation', 'of', 'the', 'reactor', 'vessel', 'internals', 'inspections', 'that', 'epri', 'described', 'as', 'or', 'across', 'the', 'entergy']",82,451,721,ML14087A338.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
801,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'had', 'not', 'met', 'commitment', 'to', 'develop', 'reactor', 'vessel', 'internals', 'program', 'aging', 'management', 'program', 'as', 'described', 'in', 'letter', 'to', 'attachment', 'arkansas', 'nuclear', 'unit']",82,2258,2485,ML14087A338.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
830,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'had', 'not', 'met', 'commitment', 'to', 'develop', 'wall', 'thinning', 'inspection', 'program', 'aging', 'management', 'program', 'as', 'described', 'in', 'letter', 'to', 'attachment', 'arkansas', 'nuclear', 'unit']",86,512,739,ML14087A338.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
925,"['the', 'licensee', 'did', 'not', 'implement', 'process', 'of', 'and', 'executing', 'work', 'activities', 'such', 'that', 'nuclear', 'safety', 'was', 'the', 'overriding', 'priority']",102,429,585,ML14087A338.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
1392,"['the', 'team', 'concluded', 'that', 'the', 'licensee', 'had', 'not', 'met', 'commitment', 'prior', 'to', 'the', 'period', 'of', 'extended']",170,1550,1669,ML14087A338.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
1720,"['the', 'design', 'change', 'was', 'being', 'installed', 'to', 'prevent', 'pressurization', 'of', 'the', 'shutdown', 'cooling', 'header', 'due', 'to', 'leakage', 'through', 'the', 'reactor', 'coolant', 'system', 'pressure', 'isolation']",40,1731,1902,ML061290031.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
1886,"['failure', 'to', 'perform', 'design', 'change', 'evaluation', 'that', 'identifies', 'an', 'adverse', 'condition', 'created', 'by', 'the', 'change', 'is', 'performance']",110,2420,2563,ML061290031.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
1934,"['this', 'condition', 'was', 'caused', 'by', 'an', 'inadequate', 'test']",136,470,529,ML061290031.txt,P,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2101,"['despite', 'this', 'the', 'licensee', 'did', 'not', 'fully', 'recognize', 'the', 'flaws', 'in', 'its', 'original', 'dose', 'nor', 'did', 'the', 'licensee', 'maintain', 'crew', 'size', 'on', 'the', 'refuel', 'floor', 'at', 'minimum', 'throughout', 'the']",204,1589,1790,ML061290031.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2211,"['questioning', 'attitude', 'was', 'the', 'most', 'frequently', 'identified', 'flawed', 'with', 'and', 'self', 'was', 'next', 'with']",242,478,633,ML061290031.txt,T,T,0.8553029894828796,0.8733333349227905,0.6944444444444444
2219,"['instead', 'of', 'raising', 'question', 'and', 'getting', 'workers', 'made', 'decisions', 'in', 'the', 'field', 'without', 'proper', 'brief', 'and', 'without', 'complete', 'understanding', 'of', 'the']",242,1528,1698,ML061290031.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2382,"['the', 'performance', 'deficiency', 'affected', 'the', 'and', 'capability', 'of', 'the', 'unit', 'tdafw', 'pump', 'to', 'provide', 'secondary', 'decay', 'heat']",99,1852,2013,ML12027A131.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2553,"['the', 'operator', 'became', 'distracted', 'due', 'to', 'conditions', 'in', 'the', 'control', 'room', 'and', 'failed', 'to', 'perform', 'step', 'prior', 'to', 'continuing', 'on', 'in', 'the']",162,637,781,ML12027A131.txt,H,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2566,"['contrary', 'to', 'the', 'on', 'october', 'operations', 'personnel', 'failed', 'to', 'follow', 'written', 'procedure', 'tdafw', 'pump', 'response', 'time', 'and', 'check', 'valve']",162,2757,2918,ML12027A131.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2624,"['the', 'licensee', 'failed', 'to', 'ensure', 'during', 'postfire', 'safe', 'shutdown', 'involving', 'large', 'fire', 'in', 'the', 'main', 'control', 'room', 'unit', 'and', 'unit', 'rcs', 'process', 'variables', 'would', 'be', 'maintained', 'within', 'those', 'predicted', 'for', 'loss', 'of', 'normal', 'ac']",174,297,545,ML12027A131.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2661,"['contrary', 'to', 'the', 'on', 'the', 'nrc', 'identified', 'that', 'the', 'licensee', 'failed', 'to', 'ensure', 'during', 'safe', 'unit', 'and', 'unit', 'reactor', 'coolant', 'process', 'variables', 'would', 'be', 'maintained', 'within', 'those', 'predicted', 'for', 'loss', 'of', 'normal', 'ac']",178,433,695,ML12027A131.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2820,"['the', 'licensee', 'failed', 'to', 'control', 'reactor', 'pressure', 'in', 'the', 'band', 'specified', 'in', 'the', 'reactor', 'pressure', 'vessel', 'hydrostatic', 'test']",37,1288,1430,ML12220A342.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2828,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'work', 'practices', 'because', 'the', 'licensee', 'failed', 'to', 'use', 'human', 'error', 'prevention', 'techniques', 'commensurate', 'with', 'the', 'risk', 'of', 'the', 'assigned', 'such', 'that', 'activities', 'are', 'performed']",37,2506,2766,ML12220A342.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2834,"['the', 'licensee', 'failed', 'to', 'comply', 'with', 'sequence', 'step', 'of', 'safety', 'tagging', 'record', 'which', 'had', 'connected', 'ground', 'truck', 'in', 'bus', 'position', 'and', 'installed', 'red', 'danger']",39,215,394,ML12220A342.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
2840,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'work', 'supervisory', 'and', 'management', 'oversight', 'aspect', 'because', 'the', 'licensee', 'failed', 'to', 'appropriately', 'oversee', 'the', 'proper', 'clearance', 'of', 'safety', 'tagging', 'record']",39,1326,1580,ML12220A342.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
3192,"['the', 'licensee', 'failed', 'to', 'comply', 'with', 'sequence', 'step', 'of', 'safety', 'tagging', 'record', 'which', 'had', 'connected', 'ground', 'truck', 'in', 'bus', 'position', 'and', 'installed', 'red', 'danger']",202,2108,2287,ML12220A342.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
3210,"['contrary', 'to', 'the', 'the', 'operations', 'conduct', 'chapter', 'was', 'not', 'complied', 'specifically', 'when', 'red', 'tagged', 'equipment', 'was', 'operated', 'by', 'energizing', 'bus', 'with', 'ground', 'truck', 'installed', 'in', 'position', 'and', 'red']",208,1691,1926,ML12220A342.txt,P,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
3213,"['the', 'inspectors', 'determined', 'that', 'energizing', 'electrical', 'which', 'still', 'had', 'ground', 'truck', 'installed', 'in', 'bus', 'breaker', 'position', 'and', 'the', 'subsequent', 'tripping', 'of', 'the', 'rhr', 'pump', 'while', 'operating', 'in', 'shutdown', 'cooling', 'mode', 'with', 'the', 'plant', 'in', 'mode', 'was', 'performance', 'deficiency', 'that', 'required', 'evaluation', 'using', 'the']",208,2450,2790,ML12220A342.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
3222,"['the', 'root', 'cause', 'evaluation', 'team', 'identified', 'ode', 'had', 'not', 'been', 'complied', 'with', 'by', 'the', 'evolution', 'task', 'coordinator', 'and', 'field', 'support', 'supervisor', 'during', 'the', 'clearance', 'of', 'str', 'and', 'authorization', 'to', 'energize', 'bus']",214,579,817,ML12220A342.txt,P,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
3253,"['the', 'control', 'room', 'staff', 'did', 'not', 'recognize', 'the', 'effect', 'the', 'efcv', 'testing', 'would', 'cause', 'to', 'the', 'process', 'computer']",216,2074,2185,ML12220A342.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
4341,"['in', 'nos', 'pbn', 'quarter', 'site', 'quarter', 'priority', 'dqs', 'was', 'conducted', 'of', 'the', 'bechtel', 'cap', 'and', 'concluded', 'the', 'bechtel', 'qa', 'program', 'for', 'the', 'epu', 'project', 'during', 'the', 'unit', 'refueling', 'outage', 'was', 'inadequate', 'and', 'did', 'not', 'prevent', 'significant', 'performance', 'deficiencies', 'from', 'occurring', 'and']",43,1282,1682,ML11244A041.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
4357,"['the', 'team', 'identified', 'that', 'from', 'january', 'through', 'june', 'there', 'was', 'negative', 'trend', 'regarding', 'ace', 'rejection', 'rate', 'that', 'was', 'not', 'identified', 'by', 'the']",45,861,1014,ML11244A041.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
4389,"['the', 'inspectors', 'found', 'number', 'of', 'examples', 'where', 'operability', 'determinations', 'did', 'not', 'address', 'the', 'degraded', 'or', 'condition', 'described', 'in', 'the', 'ar', 'when', 'concluding']",53,2045,2225,ML11244A041.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
4409,"['the', 'source', 'of', 'the', 'water', 'was', 'not']",61,709,757,ML11244A041.txt,P,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6009,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'pseg', 'did', 'not', 'ensure', 'that', 'and', 'up', 'to', 'date', 'design', 'and', 'work', 'packages', 'were', 'available']",57,2080,2295,ML072260460.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6020,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'pseg', 'personnel', 'did', 'not', 'use', 'human', 'error', 'prevention', 'techniques']",59,832,981,ML072260460.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6024,"['pseg', 'had', 'not', 'inspected', 'or', 'replaced', 'the', 'affected', 'tubing', 'as', 'specified', 'in', 'the', 'maintenance']",59,1455,1552,ML072260460.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6030,"['corrective', 'actions', 'to', 'prevent', 'cac', 'tubing', 'failures', 'were', 'ineffective', 'because', 'the', 'visual', 'inspections', 'required', 'by', 'the', 'procedure', 'revision', 'incorporated', 'after', 'previous', 'cac', 'oil', 'tubing', 'may', 'not', 'have', 'identified', 'degraded', 'copper', 'tubing', 'in', 'time', 'to', 'prevent', 'tubing']",59,2404,2685,ML072260460.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6041,"['pseg', 'did', 'not', 'submit', 'needed', 'relief', 'requests', 'for', 'asme', 'code', 'required', 'inspections', 'for', 'salem', 'unit', 'within', 'months', 'after', 'the', 'end', 'of', 'the', 'second', 'ten', 'year', 'inservice', 'inspection', 'interval', 'and', 'when', 'pseg', 'notified', 'the', 'commission', 'of', 'its', 'determination', 'on', 'march', 'months', 'after', 'the', 'end', 'of', 'isi', 'interval', 'it', 'did', 'not', 'submit', 'the', 'information', 'necessary', 'to', 'support', 'the']",61,749,1129,ML072260460.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6179,"['failure', 'to', 'file', 'the', 'required', 'relief', 'requests', 'within', 'the', 'required', 'month', 'the', 'failure', 'to', 'respond', 'to', 'requests', 'for', 'additional', 'and', 'the', 'retraction', 'of', 'the', 'relief', 'have', 'impacted', 'the', 'ability', 'to', 'perform', 'its', 'regulatory']",87,2453,2717,ML072260460.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6183,"['in', 'accordance', 'with', 'mc', 'appendix', 'section', 'this', 'finding', 'has', 'the', 'potential', 'to', 'impact', 'the', 'ability', 'to', 'perform', 'its', 'regulatory', 'function', 'since', 'pseg', 'did', 'not', 'submit', 'the', 'required', 'relief', 'request', 'within', 'the', 'required', 'time', 'and', 'as', 'impeded', 'the', 'ability', 'to', 'evaluate', 'and', 'decide', 'on', 'the', 'relief', 'requests', 'in', 'timely']",91,0,343,ML072260460.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6245,"['corrective', 'actions', 'to', 'prevent', 'cac', 'tubing', 'failures', 'were', 'ineffective', 'because', 'the', 'visual', 'inspections', 'required', 'by', 'the', 'procedure', 'revision', 'incorporated', 'after', 'previous', 'cac', 'oil', 'tubing', 'may', 'not', 'have', 'identified', 'degraded', 'copper', 'tubing', 'in', 'time', 'to', 'prevent', 'tubing']",99,2924,3205,ML072260460.txt,P,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6282,"['the', 'equipment', 'operator', 'that', 'manipulated', 'the', 'key', 'switch', 'after', 'the', 'cac', 'postmaintenance', 'test', 'failure', 'did', 'not', 'question', 'why', 'the', 'cac', 'chiller', 'did', 'not', 'start', 'after', 'placing', 'the', 'key', 'switch', 'in', 'the', 'run']",105,1625,1829,ML072260460.txt,H,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6345,"['component', 'fouling', 'procedures', 'were', 'not', 'adequately', 'implemented', 'to', 'ensure', 'that', 'the', 'effects', 'of', 'biofouling', 'on', 'heat', 'transfer', 'surfaces', 'were', 'detected', 'and', 'mitigated', 'during', 'periods', 'of', 'high', 'river']",117,1271,1465,ML072260460.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6351,"['operators', 'did', 'not', 'implement', 'additional', 'log', 'readings', 'for', 'sw', 'hxs', 'as', 'specified', 'by', 'plant', 'procedures', 'during', 'extended', 'periods', 'of', 'high', 'river', 'detritus', 'from', 'march', 'through', 'may', 'of']",117,2559,2747,ML072260460.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6637,"['pseg', 'had', 'not', 'completed', 'their', 'downstream', 'effects', 'analysis', 'or', 'chemical', 'precipitant']",159,1255,1359,ML072260460.txt,T,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6883,"['severity', 'level', 'iv', 'ncv', 'of', 'cfr', 'update', 'of', 'the', 'final', 'safety', 'analysis', 'and', 'an', 'accompanying', 'green', 'finding', 'were', 'identified', 'by', 'the', 'inspectors', 'for', 'the', 'failure', 'to', 'update', 'the', 'updated', 'final', 'safety', 'analysis', 'report', 'for', 'design', 'modification', 'performed', 'on', 'the', 'unit', 'reactor', 'water', 'cleanup']",31,1228,1574,ML13308A903.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
6884,"['the', 'licensee', 'did', 'not', 'update', 'dresden', 'ufsar', 'section', 'water', 'cleanup', 'to', 'reflect', 'changes', 'made', 'during', 'design', 'modification', 'installed', 'on', 'unit', 'in']",31,1574,1758,ML13308A903.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
7010,"['failure', 'to', 'update', 'the', 'updated', 'final', 'safety', 'analysis', 'report', 'for', 'reactor', 'water', 'cleanup', 'system', 'design', 'changes', 'severity', 'level', 'iv', 'ncv', 'of', 'cfr', 'update', 'of', 'the', 'final', 'safety', 'analysis', 'and', 'an', 'accompanying', 'green', 'finding', 'were', 'identified', 'by', 'the', 'inspectors', 'for', 'the', 'failure', 'to', 'update', 'the', 'ufsar', 'for', 'design', 'modification', 'performed', 'on', 'the', 'unit', 'rwcu']",91,0,401,ML13308A903.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
7074,"['areas', 'around', 'the', 'leak', 'that', 'recorded', 'less', 'than', 'nominal', 'wall', 'thickness', 'but', 'still', 'greater', 'than', 'design', 'minimum', 'wall', 'were', 'not', 'excavated', 'by', 'the', 'licensee', 'during', 'repair', 'of', 'the']",109,2763,2967,ML13308A903.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
7300,"['contrary', 'to', 'the', 'the', 'licensee', 'failed', 'to', 'declare', 'unit', 'rbm', 'channel', 'inoperable', 'and', 'take', 'actions', 'in', 'accordance', 'with', 'the', 'requirements', 'of', 'ts', 'required', 'action', 'and', 'when', 'the', 'licensee', 'was', 'unable', 'to', 'complete', 'surveillance', 'requirement', 'and', 'possessed', 'other', 'indications', 'that', 'rbm', 'channel', 'was', 'not', 'functioning']",213,548,885,ML13308A903.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
7624,"['failed', 'to', 'provide', 'and', 'follow', 'appropriate', 'instructions', 'for', 'the', 'calibration', 'of', 'the', 'otdt']",158,1247,1355,ginn_2002005.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
7630,"['an', 'review', 'of', 'the', 'event', 'concluded', 'the', 'breaker', 'tripped', 'because', 'the', 'operator', 'had', 'attempted', 'to', 'close', 'the', 'breaker', 'when', 'the', 'electrical', 'output', 'was', 'not', 'in', 'phase', 'with', 'bus']",158,2209,2390,ginn_2002005.txt,H,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
7695,"['the', 'inspection', 'was', 'accomplished', 'by', 'discussion', 'with', 'plant', 'personnel', 'and', 'review', 'of', 'unavailability', 'tracking', 'operator', 'action', 'work', 'and', 'surveillance']",184,1560,1752,ginn_2002005.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
8040,"['the', 'inspectors', 'also', 'inquired', 'as', 'to', 'the', 'cause', 'of', 'the', 'discharge', 'pressure', 'switch']",202,2441,2527,cp_2004002.txt,D,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
8952,"['this', 'finding', 'had', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'within', 'the', 'decision', 'making', 'component', 'because', 'the', 'licensee', 'did', 'not', 'properly', 'communicate', 'and', 'reinforce', 'expectations', 'related', 'to', 'the', 'fire', 'protection', 'program', 'implementation', 'concerning', 'transient', 'combustibles', 'to', 'personnel', 'performing', 'maintenance', 'work', 'and', 'fire']",23,2113,2446,ML11300A116.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
8962,"['the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'and', 'associated', 'ncv', 'of', 'technical', 'specifications', 'for', 'the', 'failure', 'to', 'implement', 'the', 'diesel', 'fire', 'pump', 'battery', 'surveillance']",25,680,895,ML11300A116.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
9030,"['the', 'licensee', 'considered', 'the', 'issue', 'further', 'and', 'recognized', 'that', 'the', 'presence', 'of', 'the', 'transient', 'combustibles', 'did', 'not', 'meet', 'the', 'requirements', 'of', 'procedure']",39,379,541,ML11300A116.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
9042,"['the', 'licensee', 'failed', 'to', 'control', 'the', 'amount', 'and', 'location', 'of', 'transient', 'combustibles', 'material', 'as', 'required', 'by', 'the', 'fire', 'protection', 'program', 'in', 'areas', 'that', 'contained']",39,2558,2755,ML11300A116.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
9043,"['in', 'the', 'licensee', 'failed', 'to', 'identify', 'the', 'presence', 'of', 'transient', 'combustibles', 'through', 'fire', 'watches', 'conducted', 'as', 'required', 'by', 'the', 'fire', 'protection']",39,2755,2913,ML11300A116.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
9097,"['in', 'there', 'was', 'discussion', 'that', 'the', 'lighting', 'for', 'the', 'task', 'was', 'not']",49,1402,1483,ML11300A116.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
9115,"['the', 'failure', 'to', 'identify', 'corrosion', 'on', 'the', 'diesel', 'fire', 'pump', 'battery', 'terminals', 'was', 'contrary', 'to', 'surveillance', 'procedure', 'des', 'surveillance', 'procedure', 'for', 'implementing', 'the', 'fire', 'protection']",55,472,695,ML11300A116.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
9122,"['the', 'inspectors', 'determined', 'that', 'the', 'finding', 'screened', 'as', 'having', 'very', 'low', 'safety', 'significance', 'in', 'task', 'of', 'imc', 'appendix', 'this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'within', 'the', 'resources', 'component', 'because', 'the', 'licensee', 'did', 'not', 'have', 'sufficiently', 'trained']",55,2045,2363,ML11300A116.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
9231,"['the', 'inspectors', 'noted', 'that', 'the', 'licensee', 'has', 'not', 'completed', 'the', 'analyses', 'and', 'evaluations', 'of', 'the', 'identified']",81,2295,2419,ML11300A116.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
9318,"['the', 'licensee', 'made', 'change', 'to', 'administrative', 'technical', 'requirements', 'to', 'permit', 'suppression', 'system', 'to', 'be', 'inoperable', 'without', 'compensatory', 'measures', 'thereby', 'degrading', 'the', 'ability', 'to', 'suppress', 'fire', 'and', 'challenging', 'the', 'ability', 'to', 'achieve', 'and', 'maintain', 'safe', 'shutdown', 'in', 'the', 'event', 'of']",109,2705,3003,ML11300A116.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
9637,"['this', 'performance', 'deficiency', 'was', 'more', 'than', 'minor', 'because', 'it', 'was', 'associated', 'with', 'the', 'protection', 'against', 'external', 'factors', 'attribute', 'of', 'the', 'mitigating', 'systems', 'cornerstone', 'and', 'affected', 'the', 'cornerstone', 'objective', 'of', 'ensuring', 'the', 'and', 'capability', 'of', 'systems', 'that', 'respond', 'to', 'initiating', 'events', 'to', 'prevent', 'undesirable']",80,2110,2462,ML13182A476.txt,O,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
10080,"['current', 'plant', 'configuration', 'and', 'drawing', 'foundation', 'sheet', 'do', 'not', 'conform', 'to', 'the', 'design', 'in', 'that', 'there', 'are', 'no', 'openings', 'other', 'than', 'the', 'floor']",31,1482,1676,ML071350662.txt,D,O,0.8553029894828796,0.8733333349227905,0.6944444444444444
