,text,line,start_pos,end_pos,file,Y,Predicted_Values
91,"['october', 'high', 'pressure', 'coolant', 'injection', 'train', 'during', 'centrifugal', 'charging', 'pump', 'planned', 'maintenance', 'outage', 'october', 'residual', 'heat', 'removal', 'train', 'during', 'residual', 'heat', 'removal', 'pump', 'planned', 'maintenance', 'outage', 'november', 'emergency', 'diesel', 'generator', 'during', 'emergency', 'diesel', 'generator', 'and', 'essential', 'service', 'water', 'planned', 'maintenance', 'outage']",49,0,369,ML14041A484.txt,U,U
95,"['findings', 'no', 'findings', 'were']",51,364,401,ML14041A484.txt,U,U
100,"['the', 'inspectors', 'evaluated', 'control', 'of', 'transient', 'combustibles', 'and', 'ignition', 'fire', 'detection', 'and', 'suppression', 'manual', 'firefighting', 'equipment', 'and', 'passive', 'fire', 'protection', 'and', 'compensatory', 'measures', 'for', 'degraded']",53,150,401,ML14041A484.txt,U,U
115,"['the', 'inspectors', 'verified', 'that', 'the', 'chemistry', 'program', 'ensured', 'that', 'biological', 'fouling', 'was', 'properly', 'controlled', 'between']",63,324,470,ML14041A484.txt,U,U
121,"['findings', 'no', 'findings', 'were']",69,0,37,ML14041A484.txt,U,U
122,"['licensed', 'operator', 'requalification', 'program', 'and', 'licensed', 'operator', 'performance']",71,0,97,ML14041A484.txt,U,U
123,"['review', 'of', 'licensed', 'operator', 'requalification', 'inspection', 'scope', 'on', 'december', 'the', 'inspectors', 'observed', 'portion', 'of', 'annual', 'requalification', 'training', 'for', 'licensed']",71,97,271,ML14041A484.txt,U,U
126,"['findings', 'no', 'findings', 'were']",71,531,568,ML14041A484.txt,U,U
130,"['the', 'inspectors', 'observed', 'the', 'performance', 'of', 'the', 'following', 'åá', 'åá', 'åá', 'åá', 'åá', 'standard', 'operating', 'procedure', 'transition', 'brief', 'shift', 'turnover', 'brief', 'reactor', 'startup', 'brief', 'control', 'rod', 'withdrawal', 'criticality', 'and', 'startup', 'rate', 'monitoring']",71,884,1125,ML14041A484.txt,U,U
133,"['findings', 'no', 'findings', 'were']",73,348,385,ML14041A484.txt,U,U
138,"['the', 'individuals', 'and', 'crews', 'that', 'failed', 'portions', 'of', 'the', 'operating', 'test', 'were', 'and', 'passed', 'their', 'retake', 'operating']",81,0,136,ML14041A484.txt,U,N
151,"['the', 'inspector', 'determined', 'that', 'this', 'finding', 'could', 'be']",81,1825,1876,ML14041A484.txt,U,U
167,[],91,0,6,ML14041A484.txt,U,U
172,"['the', 'inspectors', 'verified', 'that', 'these', 'risk', 'assessments', 'were', 'performed', 'timely', 'and', 'in', 'accordance', 'with', 'the', 'requirements', 'of', 'cfr', 'maintenance', 'and', 'plant']",99,0,174,ML14041A484.txt,U,N
182,"['loss', 'of', 'pressure', 'would', 'have', 'caused', 'this', 'breaker', 'to', 'automatically', 'causing', 'loss', 'of', 'power', 'to', 'train', 'ac']",99,1484,1603,ML14041A484.txt,U,U
183,"['the', 'inspectors', 'questioned', 'why', 'no', 'risk', 'assessment', 'was', 'and', 'were', 'told']",99,1603,1680,ML14041A484.txt,U,U
190,"['based', 'on', 'the', 'the', 'inspectors', 'concluded', 'that', 'recharging', 'the', 'gas', 'in', 'breaker', 'required', 'that', 'risk', 'assessment', 'be', 'performed', 'for', 'this', 'and', 'that', 'risk', 'management', 'actions', 'were', 'required', 'according', 'to', 'the']",103,824,1057,ML14041A484.txt,U,N
206,"['given', 'these', 'the', 'analyst', 'utilized', 'the', 'standardized', 'plant', 'analysis', 'risk', 'model', 'for', 'wolf', 'creek', 'version', 'to', 'quantify', 'the']",107,348,486,ML14041A484.txt,U,U
217,"['operability', 'determinations', 'and', 'functionality', 'assessments']",107,2590,2665,ML14041A484.txt,U,U
227,"['plant', 'modifications']",115,645,686,ML14041A484.txt,U,U
237,"['the', 'inspectors', 'reviewed', 'and', 'documents', 'for', 'the', 'sscs', 'and', 'the', 'maintenance', 'and', 'test']",123,0,132,ML14041A484.txt,U,U
239,"['these', 'activities', 'constitute', 'completion', 'of', 'seven', 'testing', 'inspection', 'as', 'defined', 'in', 'inspection', 'procedure']",123,387,527,ML14041A484.txt,U,U
240,"['findings', 'no', 'findings', 'were']",123,527,564,ML14041A484.txt,U,U
242,"['refueling', 'and', 'other', 'outage', 'activities']",127,0,57,ML14041A484.txt,U,U
246,"['these', 'activities', 'constitute', 'completion', 'of', 'one', 'outage', 'activities', 'as', 'defined', 'in', 'inspection', 'procedure']",129,0,119,ML14041A484.txt,U,U
251,[],133,0,6,ML14041A484.txt,U,U
256,"['emergency', 'preparedness', 'exercise', 'evaluation']",135,512,586,ML14041A484.txt,U,U
258,"['the', 'scenario', 'åá', 'åá', 'åá', 'åá', 'åá', 'åá', 'an', 'earthquake', 'with', 'strong', 'an', 'automatic', 'plant', 'trip', 'with', 'control', 'rods', 'that', 'fail', 'to', 'reactor', 'coolant', 'system', 'leak', 'inside', 'containment', 'that', 'increases', 'over', 'failures', 'of', 'primary', 'and', 'auxiliary', 'feed', 'pumps', 'to', 'the', 'steam', 'fire', 'in', 'charcoal', 'filter', 'that', 'causes', 'the', 'radiological', 'release', 'to', 'be', 'failure', 'of', 'the', 'containment', 'purge', 'system', 'that', 'creates', 'monitored', 'release', 'to', 'the']",135,870,1336,ML14041A484.txt,U,N
266,"['the', 'inspectors', 'also', 'attended', 'subsequent', 'formal', 'presentation', 'of', 'critique', 'items', 'to', 'plant']",141,1160,1260,ML14041A484.txt,U,U
267,"['the', 'specific', 'documents', 'reviewed', 'during', 'this', 'inspection', 'are', 'listed', 'in', 'the']",141,1260,1344,ML14041A484.txt,U,U
269,"['findings', 'no', 'findings', 'were']",141,1447,1484,ML14041A484.txt,U,U
273,"['the', 'nrc', 'review', 'was', 'not', 'documented', 'in', 'safety', 'evaluation', 'report', 'and', 'did', 'not', 'constitute', 'approval', 'of', 'this', 'revision', 'is', 'subject', 'to', 'future']",141,2097,2281,ML14041A484.txt,U,N
281,['findings'],145,379,401,ML14041A484.txt,U,U
288,"['in', 'the', 'iodine', 'and', 'particulate', 'release', 'rates', 'are', 'not']",145,1594,1671,ML14041A484.txt,U,U
289,"['the', 'inspectors', 'determined', 'the', 'control', 'room', 'places', 'this', 'monitor', 'in', 'accident', 'mode', 'when', 'the', 'noble', 'gas', 'channel', 'goes', 'into', 'alert', 'at', 'value', 'of']",145,1671,1826,ML14041A484.txt,U,N
302,[],149,768,770,ML14041A484.txt,U,U
306,"['safety', 'system', 'functional', 'failures', 'inspection', 'scope', 'for', 'the', 'period', 'of', 'october', 'through', 'september', 'the', 'inspectors', 'reviewed', 'licensee', 'event', 'reports', 'maintenance', 'rule', 'and', 'other', 'records', 'that', 'could', 'indicate', 'whether', 'safety', 'system', 'functional', 'failures', 'had']",149,1044,1342,ML14041A484.txt,U,N
310,[],151,0,6,ML14041A484.txt,U,U
313,"['the', 'inspectors', 'used', 'definitions', 'and', 'guidance', 'contained', 'in', 'nuclear', 'energy', 'institute', 'document', 'assessment', 'performance', 'indicator', 'revision', 'to', 'determine', 'the', 'accuracy', 'of', 'the', 'reported']",155,286,501,ML14041A484.txt,U,N
314,"['these', 'activities', 'constituted', 'verification', 'of', 'the', 'mitigating', 'system', 'performance', 'index', 'for', 'heat', 'removal', 'systems', 'for', 'wolf', 'as', 'defined', 'in', 'inspection', 'procedure']",155,501,670,ML14041A484.txt,U,U
323,"['the', 'definitions', 'and', 'guidance', 'of', 'nuclear', 'energy', 'institute', 'document', 'assessment', 'performance', 'indicator', 'revision', 'were', 'used', 'to', 'determine', 'the', 'accuracy', 'of', 'the', 'performance', 'indicator', 'data', 'reported', 'to', 'the']",163,204,436,ML14041A484.txt,U,N
325,[],165,0,6,ML14041A484.txt,U,U
327,"['the', 'inspectors', 'reviewed', 'licensee', 'records', 'and', 'processes', 'including', 'procedural', 'guidance', 'on', 'assessing', 'opportunities', 'for', 'the', 'performance', 'assessments', 'of', 'performance', 'indicator', 'opportunities', 'during', 'predesignated', 'control', 'room', 'simulator', 'training', 'performance', 'during', 'the', 'biennial', 'and', 'performance', 'during', 'other']",167,35,389,ML14041A484.txt,U,N
328,"['the', 'specific', 'documents', 'reviewed', 'are', 'described', 'in', 'the', 'attachment', 'to', 'this']",167,389,468,ML14041A484.txt,U,U
336,"['the', 'specific', 'documents', 'reviewed', 'are', 'described', 'in', 'the', 'attachment', 'to', 'this']",167,1622,1701,ML14041A484.txt,U,U
342,"['the', 'inspectors', 'reviewed', 'the', 'records', 'associated', 'with', 'the', 'performance', 'indicator', 'to', 'verify', 'that', 'the', 'licensee']",167,2332,2448,ML14041A484.txt,U,U
370,"['green', 'violation', 'of', 'cfr', 'appendix', 'criterion', 'was', 'identified', 'for', 'failure', 'to', 'preclude', 'repetition', 'of', 'significant', 'condition', 'adverse', 'to']",183,570,772,ML14041A484.txt,N,U
414,"['the', 'performance', 'deficiency', 'is', 'more', 'than', 'minor', 'because', 'it', 'affected', 'the', 'equipment', 'performance', 'attribute', 'of', 'the', 'mitigating', 'systems', 'cornerstone', 'objective', 'to', 'ensure', 'the', 'and', 'capability', 'of', 'systems', 'that', 'respond', 'to', 'initiating', 'events', 'to', 'prevent', 'undesirable']",191,1100,1387,ML14041A484.txt,N,N
417,"['the', 'inspectors', 'determined', 'that', 'the', 'cause', 'of', 'the', 'finding', 'had', 'aspect', 'in', 'the', 'area', 'of', 'human']",191,2111,2227,ML14041A484.txt,N,N
459,"['some', 'of', 'the', 'information', 'used', 'to', 'make', 'this', 'although', 'complete', 'and', 'accurate', 'to', 'the', 'best', 'of', 'the', 'knowledge', 'at', 'the', 'was', 'not', 'in', 'fact']",199,1961,2121,ML14041A484.txt,N,N
660,"['the', 'licensee', 'did', 'not', 'implement', 'process', 'of', 'and', 'executing', 'work', 'activities', 'such', 'that', 'nuclear', 'safety', 'was', 'the', 'overriding', 'priority']",40,2997,3175,ML14087A338.txt,N,N
896,"['the', 'licensee', 'failed', 'to', 'perform', 'subsequent', 'visual', 'inspection', 'of', 'concrete', 'cracks', 'that', 'exceeded', 'acceptable', 'criteria', 'in', 'the', 'previous', 'inspection', 'as', 'specified', 'in', 'procedure', 'and', 'detailed', 'visual', 'examinations', 'of', 'concrete', 'revision']",96,2604,2888,ML14087A338.txt,N,N
930,"['during', 'the', 'anniversary', 'of', 'the', 'concrete', 'containment', 'inspection', 'of', 'unit', 'reactor', 'the', 'licensee', 'failed', 'to', 'perform', 'subsequent', 'visual', 'inspection', 'of', 'concrete', 'cracks', 'that', 'exceeded', 'acceptable', 'criteria', 'from', 'the', 'anniversary', 'inspection']",102,1325,1600,ML14087A338.txt,N,U
1731,"['an', 'adverse', 'condition', 'would', 'have', 'been', 'masked', 'by', 'leakage', 'that', 'exceeded', 'both', 'administrative', 'and', 'operability', 'and', 'would', 'not', 'have', 'been', 'identified', 'under', 'testing', 'conditions', 'mandated', 'by', 'the', 'testing']",42,407,623,ML061290031.txt,N,N
1775,"['the', 'inspectors', 'reviewed', 'outstanding', 'work', 'orders', 'and', 'issue', 'reports', 'associated', 'with', 'the', 'divisions', 'to', 'verify', 'that', 'those', 'documents', 'did', 'not', 'reveal', 'issues', 'that', 'could', 'affect', 'division']",50,1076,1267,ML061290031.txt,N,N
2101,"['despite', 'this', 'the', 'licensee', 'did', 'not', 'fully', 'recognize', 'the', 'flaws', 'in', 'its', 'original', 'dose', 'nor', 'did', 'the', 'licensee', 'maintain', 'crew', 'size', 'on', 'the', 'refuel', 'floor', 'at', 'minimum', 'throughout', 'the']",204,1589,1790,ML061290031.txt,N,N
2200,"['data', 'error', 'the', 'inspectors', 'considered', 'the', 'top', 'four', 'identified', 'error', 'inaccurate', 'risk', 'mind', 'set', 'and', 'assumptions', 'to', 'be', 'related', 'directly', 'to', 'the', 'work', 'practice', 'component', 'of', 'safety', 'and', 'in', 'are', 'influenced', 'by', 'individual', 'internal', 'thoughts', 'or']",240,1066,1424,ML061290031.txt,N,N
2382,"['the', 'performance', 'deficiency', 'affected', 'the', 'and', 'capability', 'of', 'the', 'unit', 'tdafw', 'pump', 'to', 'provide', 'secondary', 'decay', 'heat']",99,1852,2013,ML12027A131.txt,N,N
2558,"['operation', 'of', 'the', 'unit', 'tdafw', 'pump', 'with', 'the', 'pump', 'suction', 'valves', 'closed', 'is', 'performance', 'deficiency', 'because', 'the', 'operator', 'did', 'not', 'follow', 'the', 'written', 'instructions', 'in', 'the']",162,1232,1419,ML12027A131.txt,N,N
2645,"['the', 'licensee', 'failed', 'to', 'ensure', 'during', 'safe', 'shutdown', 'involving', 'large', 'fire', 'in', 'the', 'unit', 'and', 'unit', 'rcs', 'process', 'variables', 'would', 'be', 'maintained', 'within', 'those', 'predicted', 'for', 'loss', 'of', 'normal', 'ac']",176,959,1174,ML12027A131.txt,N,N
2828,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'work', 'practices', 'because', 'the', 'licensee', 'failed', 'to', 'use', 'human', 'error', 'prevention', 'techniques', 'commensurate', 'with', 'the', 'risk', 'of', 'the', 'assigned', 'such', 'that', 'activities', 'are', 'performed']",37,2506,2766,ML12220A342.txt,N,N
2834,"['the', 'licensee', 'failed', 'to', 'comply', 'with', 'sequence', 'step', 'of', 'safety', 'tagging', 'record', 'which', 'had', 'connected', 'ground', 'truck', 'in', 'bus', 'position', 'and', 'installed', 'red', 'danger']",39,215,394,ML12220A342.txt,N,N
3269,"['the', 'licensee', 'failed', 'to', 'monitor', 'the', 'specified', 'primary', 'instrumentation', 'for', 'critical', 'plant']",220,1329,1442,ML12220A342.txt,N,U
4356,"['it', 'also', 'defined', 'an', 'adverse', 'trend', 'as', 'negative', 'change', 'in', 'performance', 'that', 'and', 'judgment', 'indicated', 'an', 'adverse', 'impact', 'on', 'safety', 'or', 'or', 'because', 'relative', 'large', 'number', 'of', 'performance', 'problems', 'pointed', 'to', 'more', 'significant', 'future']",45,594,861,ML11244A041.txt,N,N
4389,"['the', 'inspectors', 'found', 'number', 'of', 'examples', 'where', 'operability', 'determinations', 'did', 'not', 'address', 'the', 'degraded', 'or', 'condition', 'described', 'in', 'the', 'ar', 'when', 'concluding']",53,2045,2225,ML11244A041.txt,N,N
4409,"['the', 'source', 'of', 'the', 'water', 'was', 'not']",61,709,757,ML11244A041.txt,N,U
4424,"['the', 'inspectors', 'also', 'noted', 'that', 'nuclear', 'oversight', 'had', 'identified', 'four', 'instances', 'where', 'operability', 'determinations', 'were', 'not', 'prompt', 'or', 'initial', 'determinations', 'did', 'not', 'invoke', 'more', 'timely', 'and', 'rigorous', 'documentation', 'of', 'the', 'conditions', 'and', 'concluded', 'that', 'the', 'quality', 'of', 'some', 'of', 'the', 'operability', 'notes', 'could', 'be', 'improved', 'and', 'that', 'training', 'was', 'being', 'performed', 'to', 'address', 'the']",65,1718,2085,ML11244A041.txt,N,N
4664,"['in', 'accordance', 'with', 'the', 'nrc', 'enforcement', 'the', 'violation', 'is', 'listed', 'cfr', 'states', 'in', 'part', 'that', 'where', 'an', 'examination', 'requirement', 'by', 'the', 'code', 'or', 'addenda', 'is', 'determined', 'to', 'be', 'impractical', 'by', 'the', 'licensee', 'and', 'is', 'not', 'included', 'in', 'the', 'revised', 'inservice', 'inspection', 'program', 'as', 'permitted', 'by', 'paragraph', 'of', 'this', 'the', 'basis', 'for', 'this', 'determination', 'must', 'be', 'demonstrated', 'to', 'the', 'satisfaction', 'of', 'the', 'commission', 'not', 'later', 'than', 'months', 'after', 'the', 'expiration', 'of', 'the', 'initial', 'period', 'of', 'operation', 'from', 'start', 'of', 'facility', 'commercial', 'operation', 'and', 'each', 'subsequent', 'period', 'of', 'operation', 'during', 'which', 'the', 'examination', 'is', 'determined', 'to', 'be']",34,125,809,ML072260460.txt,N,N
6021,"['an', 'operator', 'did', 'not', 'identify', 'an', 'incorrect', 'switch', 'position', 'because', 'the', 'operator', 'did', 'not', 'verify', 'the', 'expected', 'system', 'response', 'when', 'placing', 'the', 'cac', 'switch', 'to']",59,981,1156,ML072260460.txt,N,N
6029,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'problem', 'identification', 'and', 'resolution', 'because', 'pseg', 'did', 'not', 'take', 'appropriate', 'corrective', 'actions', 'to', 'address', 'safety', 'issues', 'and', 'adverse', 'trends', 'in', 'timely', 'manner', 'commensurate', 'with', 'their', 'safety', 'significance']",59,2140,2404,ML072260460.txt,N,N
6041,"['pseg', 'did', 'not', 'submit', 'needed', 'relief', 'requests', 'for', 'asme', 'code', 'required', 'inspections', 'for', 'salem', 'unit', 'within', 'months', 'after', 'the', 'end', 'of', 'the', 'second', 'ten', 'year', 'inservice', 'inspection', 'interval', 'and', 'when', 'pseg', 'notified', 'the', 'commission', 'of', 'its', 'determination', 'on', 'march', 'months', 'after', 'the', 'end', 'of', 'isi', 'interval', 'it', 'did', 'not', 'submit', 'the', 'information', 'necessary', 'to', 'support', 'the']",61,749,1129,ML072260460.txt,N,N
6174,"['pseg', 'did', 'not', 'identify', 'this', 'code', 'nonconformance', 'in', 'march', 'when', 'the', 'relief', 'requests', 'were']",87,1837,1939,ML072260460.txt,N,U
6183,"['in', 'accordance', 'with', 'mc', 'appendix', 'section', 'this', 'finding', 'has', 'the', 'potential', 'to', 'impact', 'the', 'ability', 'to', 'perform', 'its', 'regulatory', 'function', 'since', 'pseg', 'did', 'not', 'submit', 'the', 'required', 'relief', 'request', 'within', 'the', 'required', 'time', 'and', 'as', 'impeded', 'the', 'ability', 'to', 'evaluate', 'and', 'decide', 'on', 'the', 'relief', 'requests', 'in', 'timely']",91,0,343,ML072260460.txt,N,N
6192,"['cfr', 'states', 'an', 'examination', 'requirement', 'by', 'the', 'code', 'or', 'addenda', 'is', 'determined', 'to', 'be', 'impractical', 'by', 'the', 'licensee', 'and', 'is', 'not', 'included', 'in', 'the', 'revised', 'isi', 'program', 'as', 'permitted', 'by', 'paragraph', 'of', 'this', 'the', 'basis', 'for', 'this', 'determination', 'must', 'be', 'demonstrated', 'to', 'the', 'satisfaction', 'of', 'the', 'commission', 'not', 'later', 'than', 'months', 'after', 'the', 'expiration', 'of', 'the', 'initial', 'period', 'of', 'operation', 'from', 'the', 'start', 'of', 'facility', 'commercial', 'operation', 'and', 'each', 'subsequent', 'period', 'of', 'operation', 'during', 'which', 'the', 'examination', 'is', 'determined', 'to', 'be']",91,1218,1794,ML072260460.txt,N,N
6223,"['pseg', 'had', 'not', 'inspected', 'or', 'replaced', 'the', 'affected', 'tubing', 'as', 'specified', 'in', 'the', 'maintenance']",99,309,406,ML072260460.txt,N,U
6234,"['step', 'inspect', 'oil', 'filter', 'lubricating', 'oil', 'tubing', 'and', 'replace', 'the', 'tubing', 'when', 'was', 'marked', 'as', 'not']",99,1207,1327,ML072260460.txt,N,N
6289,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'pseg', 'personnel', 'did', 'not', 'use', 'human', 'error', 'prevention', 'techniques']",105,3086,3235,ML072260460.txt,N,N
6350,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'pseg', 'personnel', 'did', 'not', 'follow', 'plant', 'procedures']",117,2424,2559,ML072260460.txt,N,N
6565,"['the', 'cause', 'for', 'chiller', 'inoperability', 'was', 'due', 'to', 'human', 'performance']",151,430,506,ML072260460.txt,N,U
6592,"['pseg', 'did', 'not', 'locate', 'the', 'vendor', 'documents', 'for', 'the', 'dmv', 'sight', 'glass', 'onsite', 'following', 'the', 'and', 'pseg', 'had', 'not', 'incorporated', 'this', 'guidance', 'into', 'the', 'plant', 'maintenance']",153,629,803,ML072260460.txt,N,N
6637,"['pseg', 'had', 'not', 'completed', 'their', 'downstream', 'effects', 'analysis', 'or', 'chemical', 'precipitant']",159,1255,1359,ML072260460.txt,N,U
6884,"['the', 'licensee', 'did', 'not', 'update', 'dresden', 'ufsar', 'section', 'water', 'cleanup', 'to', 'reflect', 'changes', 'made', 'during', 'design', 'modification', 'installed', 'on', 'unit', 'in']",31,1574,1758,ML13308A903.txt,N,N
7265,"['at', 'this', 'point', 'operations', 'management', 'failed', 'to', 'fully', 'question', 'abnormal', 'control', 'board', 'light', 'indications', 'on', 'both', 'units', 'and', 'failed', 'surveillances', 'on', 'both', 'units', 'associated', 'with', 'not', 'being', 'able', 'to', 'achieve', 'downscale', 'conditions', 'for', 'the', 'input', 'lprm', 'detection']",197,339,596,ML13308A903.txt,N,N
7624,"['failed', 'to', 'provide', 'and', 'follow', 'appropriate', 'instructions', 'for', 'the', 'calibration', 'of', 'the', 'otdt']",158,1247,1355,ginn_2002005.txt,N,U
7630,"['an', 'review', 'of', 'the', 'event', 'concluded', 'the', 'breaker', 'tripped', 'because', 'the', 'operator', 'had', 'attempted', 'to', 'close', 'the', 'breaker', 'when', 'the', 'electrical', 'output', 'was', 'not', 'in', 'phase', 'with', 'bus']",158,2209,2390,ginn_2002005.txt,N,N
7694,"['the', 'inspectors', 'also', 'verified', 'the', 'completeness', 'and', 'accuracy', 'of', 'the', 'safety', 'system', 'unavailability', 'pi', 'for', 'the', 'emergency', 'alternating', 'current', 'power', 'system', 'for', 'the', 'second', 'and', 'fourth', 'quarter', 'of', 'and', 'second', 'quarter', 'of']",184,1337,1560,ginn_2002005.txt,N,N
7695,"['the', 'inspection', 'was', 'accomplished', 'by', 'discussion', 'with', 'plant', 'personnel', 'and', 'review', 'of', 'unavailability', 'tracking', 'operator', 'action', 'work', 'and', 'surveillance']",184,1560,1752,ginn_2002005.txt,N,U
8204,"['the', 'chosen', 'sample', 'allowed', 'by', 'was', 'located', 'on', 'dead', 'leg', 'and', 'did', 'not', 'adequately', 'compensate', 'for', 'the', 'inoperable', 'radiation']",31,1172,1316,wat_2000010.txt,N,N
8285,"['the', 'licensee', 'investigated', 'these', 'concerns', 'and', 'determined', 'that', 'this', 'alternate', 'sample', 'point', 'was', 'not', 'adequate', 'in', 'that', 'it', 'did', 'not', 'meet', 'the', 'intent', 'of', 'technical', 'specification', 'action', 'which', 'required', 'that', 'grab', 'samples', 'be', 'taken', 'every']",61,1894,2138,wat_2000010.txt,N,N
8967,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'the', 'maintenance', 'personnel', 'who', 'performed', 'the', 'battery', 'surveillance', 'did', 'not', 'have', 'sufficient', 'training', 'to', 'recognize', 'the', 'presence', 'of']",25,1561,1779,ML11300A116.txt,N,N
9029,"['although', 'the', 'licensee', 'had', 'entered', 'the', 'issues', 'into', 'their', 'corrective', 'action', 'the', 'licensee', 'initially', 'considered', 'the', 'later', 'two', 'transient', 'combustible', 'issues', 'oil', 'rag', 'cart', 'and', 'tool', 'to', 'be', 'housekeeping', 'issues', 'rather', 'than', 'fire', 'hazard', 'issues', 'and', 'did', 'not', 'take', 'immediate', 'corrective']",39,78,379,ML11300A116.txt,N,N
9055,"['the', 'licensee', 'did', 'not', 'properly', 'communicate', 'and', 'reinforce', 'expectations', 'related', 'to', 'the', 'fire', 'protection', 'program', 'implementation', 'concerning', 'transient', 'combustibles', 'to', 'personnel', 'performing', 'maintenance', 'work', 'and', 'fire', 'in', 'timely']",45,1192,1441,ML11300A116.txt,N,N
9083,"['findings', 'failure', 'to', 'identify', 'diesel', 'fire', 'pump', 'battery', 'terminal', 'corrosion', 'the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'and', 'associated', 'violation', 'of', 'technical', 'specifications', 'for', 'the', 'failure', 'to', 'implement', 'the', 'diesel', 'fire', 'pump', 'battery', 'surveillance']",47,1988,2308,ML11300A116.txt,N,N
