,text,line,start_pos,end_pos,file,Y,Predicted_Values
800,"['because', 'the', 'licensee', 'had', 'not', 'completed', 'all', 'their', 'planned', 'actions', 'related', 'to', 'this', 'aging', 'management', 'the', 'team', 'determined', 'that', 'they', 'could', 'not', 'close', 'commitment', 'during', 'this']",82,2065,2258,ML14087A338.txt,O,O
1718,"['during', 'review', 'of', 'engineering', 'change', 'package', 'cooling', 'header', 'the', 'inspectors', 'identified', 'that', 'the', 'design', 'as', 'would', 'adversely', 'impact', 'the', 'functionality', 'of', 'both', 'the', 'division', 'residual', 'heat', 'removal', 'water', 'leg', 'pump', 'and', 'the', 'residual', 'heat', 'removal']",40,1294,1612,ML061290031.txt,P,O
1731,"['an', 'adverse', 'condition', 'would', 'have', 'been', 'masked', 'by', 'leakage', 'that', 'exceeded', 'both', 'administrative', 'and', 'operability', 'and', 'would', 'not', 'have', 'been', 'identified', 'under', 'testing', 'conditions', 'mandated', 'by', 'the', 'testing']",42,407,623,ML061290031.txt,O,O
2115,"['the', 'licensee', 'also', 'experienced', 'unexpected', 'tooling', 'and', 'equipment', 'problems', 'at', 'various', 'times', 'throughout', 'the', 'work', 'which', 'also', 'contributed', 'to', 'additional']",206,77,228,ML061290031.txt,O,O
2199,"['the', 'two', 'most', 'common', 'organizational', 'weaknesses', 'identified', 'were', 'basic', 'work', 'practices', 'or', 'procedure', 'use', 'and', 'and', 'work', 'planning', 'and']",240,924,1066,ML061290031.txt,O,O
2200,"['data', 'error', 'the', 'inspectors', 'considered', 'the', 'top', 'four', 'identified', 'error', 'inaccurate', 'risk', 'mind', 'set', 'and', 'assumptions', 'to', 'be', 'related', 'directly', 'to', 'the', 'work', 'practice', 'component', 'of', 'safety', 'and', 'in', 'are', 'influenced', 'by', 'individual', 'internal', 'thoughts', 'or']",240,1066,1424,ML061290031.txt,T,O
2205,"['five', 'of', 'the', 'issues', 'had', 'no', 'brief', 'performed', 'due', 'to', 'being', 'unplanned', 'or', 'resulting', 'from', 'decisions', 'made', 'in', 'the', 'field', 'to', 'take', 'an', 'action', 'that', 'led', 'to', 'the']",240,2054,2216,ML061290031.txt,O,O
2387,"['the', 'licensee', 'failed', 'to', 'ensure', 'during', 'safe', 'unit', 'and', 'unit', 'reactor', 'coolant', 'process', 'variables', 'would', 'be', 'maintained', 'within', 'those', 'predicted', 'for', 'loss', 'of', 'normal', 'ac']",99,2784,2991,ML12027A131.txt,O,O
2558,"['operation', 'of', 'the', 'unit', 'tdafw', 'pump', 'with', 'the', 'pump', 'suction', 'valves', 'closed', 'is', 'performance', 'deficiency', 'because', 'the', 'operator', 'did', 'not', 'follow', 'the', 'written', 'instructions', 'in', 'the']",162,1232,1419,ML12027A131.txt,H,O
2645,"['the', 'licensee', 'failed', 'to', 'ensure', 'during', 'safe', 'shutdown', 'involving', 'large', 'fire', 'in', 'the', 'unit', 'and', 'unit', 'rcs', 'process', 'variables', 'would', 'be', 'maintained', 'within', 'those', 'predicted', 'for', 'loss', 'of', 'normal', 'ac']",176,959,1174,ML12027A131.txt,O,O
3211,"['the', 'root', 'cause', 'evaluation', 'team', 'identified', 'that', 'ode', 'had', 'not', 'been', 'complied', 'with', 'by', 'the', 'evolution', 'task', 'coordinator', 'and', 'field', 'support', 'supervisor', 'during', 'the', 'clearance', 'of', 'str', 'and', 'authorization', 'to', 'energize', 'bus']",208,1926,2168,ML12220A342.txt,P,O
3213,"['the', 'inspectors', 'determined', 'that', 'energizing', 'electrical', 'which', 'still', 'had', 'ground', 'truck', 'installed', 'in', 'bus', 'breaker', 'position', 'and', 'the', 'subsequent', 'tripping', 'of', 'the', 'rhr', 'pump', 'while', 'operating', 'in', 'shutdown', 'cooling', 'mode', 'with', 'the', 'plant', 'in', 'mode', 'was', 'performance', 'deficiency', 'that', 'required', 'evaluation', 'using', 'the']",208,2450,2790,ML12220A342.txt,O,O
3254,"['operators', 'failed', 'to', 'validate', 'the', 'unexpected', 'change', 'in', 'reactor', 'pressure', 'and', 'failed', 'to', 'utilize', 'any', 'of', 'the', 'primary', 'or', 'alternate', 'reactor', 'pressure', 'instrumentation', 'sources', 'once', 'the', 'monitored', 'computer', 'point', 'became']",216,2185,2400,ML12220A342.txt,T,O
4388,"['integrated', 'inspection', 'report', 'included', 'an', 'ncv', 'for', 'failure', 'to', 'perform', 'an', 'operability', 'determination', 'in', 'accordance', 'with', 'procedure', 'when', 'leak', 'on', 'the', 'secondary', 'side', 'of', 'the', 'steam', 'generator', 'was', 'identified', 'in', 'late']",53,1822,2045,ML11244A041.txt,O,O
4389,"['the', 'inspectors', 'found', 'number', 'of', 'examples', 'where', 'operability', 'determinations', 'did', 'not', 'address', 'the', 'degraded', 'or', 'condition', 'described', 'in', 'the', 'ar', 'when', 'concluding']",53,2045,2225,ML11244A041.txt,O,O
4391,"['the', 'operability', 'section', 'did', 'not', 'address', 'the', 'pitting', 'and', 'corrosion', 'of', 'sw']",53,2487,2566,ML11244A041.txt,O,O
4394,"['the', 'operability', 'section', 'did', 'not', 'address', 'the', 'door', 'being', 'held', 'which', 'impacted', 'the', 'operability', 'of', 'the', 'door', 'as', 'helb', 'and', 'fire']",53,2867,3003,ML11244A041.txt,P,O
4408,"['the', 'operability', 'section', 'did', 'not', 'address', 'the', 'operability', 'of', 'the', 'afw', 'pumps', 'due', 'to', 'internal', 'flooding', 'from', 'the', 'clogged']",61,588,709,ML11244A041.txt,P,O
4409,"['the', 'source', 'of', 'the', 'water', 'was', 'not']",61,709,757,ML11244A041.txt,P,O
4504,"['most', 'individuals', 'were', 'not', 'aware', 'of', 'the', 'actions', 'or', 'results', 'of', 'the']",73,1408,1508,ML11244A041.txt,O,O
4507,"['the', 'inspectors', 'noted', 'that', 'one', 'of', 'the', 'weaknesses', 'identified', 'in', 'the', 'above', 'assessments', 'was', 'communications', 'around', 'processes', 'and', 'more', 'effectively', 'sharing', 'information', 'with', 'the']",73,1927,2123,ML11244A041.txt,O,O
4666,"['contrary', 'to', 'the', 'pseg', 'nuclear', 'llc', 'determined', 'that', 'conformance', 'with', 'the', 'code', 'requirement', 'for', 'inspection', 'of', 'class', 'welds', 'and', 'class', 'welds', 'at', 'salem', 'nuclear', 'generating', 'unit', 'during', 'isi', 'interval', 'november', 'was', 'the', 'basis', 'for', 'the', 'termination', 'was', 'not', 'demonstrated', 'to', 'the', 'satisfaction', 'of', 'the', 'commission', 'within', 'months', 'after', 'the', 'expiration', 'of', 'isi', 'interval', 'while', 'pseg', 'notified', 'the', 'commission', 'of', 'its', 'determination', 'on', 'march', 'months', 'after', 'the', 'end', 'of', 'isi', 'interval', 'it', 'did', 'not', 'submit', 'the', 'information', 'necessary', 'to', 'support', 'the']",34,1091,1726,ML072260460.txt,O,O
6005,"['contrary', 'to', 'vendor', 'recommendations', 'that', 'each', 'sight', 'glass', 'be', 'installed', 'and', 'torqued', 'in', 'place', 'only', 'one', 'maintenance', 'technicians', 'had', 'the', 'sight', 'glass', 'on', 'the', 'demineralizer', 'following', 'vessel']",57,1302,1515,ML072260460.txt,T,O
6009,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'pseg', 'did', 'not', 'ensure', 'that', 'and', 'up', 'to', 'date', 'design', 'and', 'work', 'packages', 'were', 'available']",57,2080,2295,ML072260460.txt,O,O
6030,"['corrective', 'actions', 'to', 'prevent', 'cac', 'tubing', 'failures', 'were', 'ineffective', 'because', 'the', 'visual', 'inspections', 'required', 'by', 'the', 'procedure', 'revision', 'incorporated', 'after', 'previous', 'cac', 'oil', 'tubing', 'may', 'not', 'have', 'identified', 'degraded', 'copper', 'tubing', 'in', 'time', 'to', 'prevent', 'tubing']",59,2404,2685,ML072260460.txt,O,O
6031,['åá'],59,2685,2708,ML072260460.txt,O,O
6183,"['in', 'accordance', 'with', 'mc', 'appendix', 'section', 'this', 'finding', 'has', 'the', 'potential', 'to', 'impact', 'the', 'ability', 'to', 'perform', 'its', 'regulatory', 'function', 'since', 'pseg', 'did', 'not', 'submit', 'the', 'required', 'relief', 'request', 'within', 'the', 'required', 'time', 'and', 'as', 'impeded', 'the', 'ability', 'to', 'evaluate', 'and', 'decide', 'on', 'the', 'relief', 'requests', 'in', 'timely']",91,0,343,ML072260460.txt,T,O
6234,"['step', 'inspect', 'oil', 'filter', 'lubricating', 'oil', 'tubing', 'and', 'replace', 'the', 'tubing', 'when', 'was', 'marked', 'as', 'not']",99,1207,1327,ML072260460.txt,T,O
6241,"['incorrectly', 'performed', 'maintenance', 'degraded', 'both', 'availability', 'and', 'reliability', 'of', 'the']",99,2149,2254,ML072260460.txt,O,O
6244,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'problem', 'identification', 'and', 'resolution', 'because', 'pseg', 'did', 'not', 'take', 'appropriate', 'corrective', 'actions', 'to', 'address', 'safety', 'issues', 'and', 'adverse', 'trends', 'in', 'timely', 'manner', 'commensurate', 'with', 'their', 'safety', 'significance']",99,2660,2924,ML072260460.txt,T,O
6289,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'pseg', 'personnel', 'did', 'not', 'use', 'human', 'error', 'prevention', 'techniques']",105,3086,3235,ML072260460.txt,T,O
6886,"['the', 'licensee', 'also', 'identified', 'several', 'high', 'energy', 'line', 'break', 'calculations', 'which', 'did', 'not', 'include', 'the', 'design', 'modification', 'when', 'determining', 'the', 'impact', 'on', 'environmentally', 'qualified', 'components', 'affected', 'by', 'failure', 'of', 'the', 'rwcu', 'system', 'piping', 'outside', 'of', 'the', 'primary', 'containment']",31,1942,2229,ML13308A903.txt,O,O
7010,"['failure', 'to', 'update', 'the', 'updated', 'final', 'safety', 'analysis', 'report', 'for', 'reactor', 'water', 'cleanup', 'system', 'design', 'changes', 'severity', 'level', 'iv', 'ncv', 'of', 'cfr', 'update', 'of', 'the', 'final', 'safety', 'analysis', 'and', 'an', 'accompanying', 'green', 'finding', 'were', 'identified', 'by', 'the', 'inspectors', 'for', 'the', 'failure', 'to', 'update', 'the', 'ufsar', 'for', 'design', 'modification', 'performed', 'on', 'the', 'unit', 'rwcu']",91,0,401,ML13308A903.txt,O,O
7074,"['areas', 'around', 'the', 'leak', 'that', 'recorded', 'less', 'than', 'nominal', 'wall', 'thickness', 'but', 'still', 'greater', 'than', 'design', 'minimum', 'wall', 'were', 'not', 'excavated', 'by', 'the', 'licensee', 'during', 'repair', 'of', 'the']",109,2763,2967,ML13308A903.txt,O,O
7260,"['operations', 'on', 'shift', 'management', 'accepted', 'this', 'assessment', 'without', 'engaging', 'system', 'engineering', 'even', 'though', 'they', 'possessed', 'failed', 'lprm', 'bypassed', 'indicating', 'light', 'and', 'failed']",195,2782,2967,ML13308A903.txt,H,O
7270,"['unfortunately', 'operations', 'and', 'maintenance', 'personnel', 'still', 'did', 'not', 'recognize', 'that', 'the', 'failed', 'card', 'represented', 'failure', 'of', 'the', 'rbm']",197,1319,1456,ML13308A903.txt,T,O
8967,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'the', 'maintenance', 'personnel', 'who', 'performed', 'the', 'battery', 'surveillance', 'did', 'not', 'have', 'sufficient', 'training', 'to', 'recognize', 'the', 'presence', 'of']",25,1561,1779,ML11300A116.txt,O,O
9029,"['although', 'the', 'licensee', 'had', 'entered', 'the', 'issues', 'into', 'their', 'corrective', 'action', 'the', 'licensee', 'initially', 'considered', 'the', 'later', 'two', 'transient', 'combustible', 'issues', 'oil', 'rag', 'cart', 'and', 'tool', 'to', 'be', 'housekeeping', 'issues', 'rather', 'than', 'fire', 'hazard', 'issues', 'and', 'did', 'not', 'take', 'immediate', 'corrective']",39,78,379,ML11300A116.txt,O,O
9036,"['although', 'site', 'personnel', 'had', 'been', 'briefed', 'on', 'the', 'changes', 'that', 'were', 'maintenance', 'personnel', 'were', 'not', 'fully', 'aware', 'of', 'the', 'changes', 'in', 'that', 'the', 'pallet', 'board', 'discussed', 'above', 'was', 'initially', 'believed', 'to', 'be', 'minor', 'transient']",39,1437,1667,ML11300A116.txt,T,O
9037,"['maintenance', 'personnel', 'did', 'not', 'understand', 'the', 'requirement', 'to', 'remove', 'materials', 'from', 'an', 'area', 'once', 'they', 'had', 'completed', 'their']",39,1667,1801,ML11300A116.txt,T,O
9064,"['in', 'on', 'august', 'the', 'fire', 'watches', 'failed', 'to', 'report', 'the', 'combustibles', 'present', 'in', 'the', 'unit', 'turbine', 'building', 'mezzanine', 'and', 'the', 'cable', 'tunnel', 'to', 'shift', 'management', 'as', 'required', 'by', 'procedure']",45,3049,3273,ML11300A116.txt,O,O
9065,"['the', 'fire', 'watches', 'failed', 'to', 'report', 'an', 'accumulation', 'of', 'combustibles', 'including', 'plastic', 'tool', 'and', 'large', 'roll', 'of', 'oil', 'absorbing', 'material', 'near']",45,3273,3465,ML11300A116.txt,O,O
9115,"['the', 'failure', 'to', 'identify', 'corrosion', 'on', 'the', 'diesel', 'fire', 'pump', 'battery', 'terminals', 'was', 'contrary', 'to', 'surveillance', 'procedure', 'des', 'surveillance', 'procedure', 'for', 'implementing', 'the', 'fire', 'protection']",55,472,695,ML11300A116.txt,O,O
9144,"['failure', 'to', 'ensure', 'operators', 'required', 'for', 'safe', 'shutdown', 'were', 'the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'and', 'associated', 'ncv', 'of', 'cfr', 'part', 'appendix', 'section', 'for', 'the', 'failure', 'to', 'ensure', 'that', 'operators', 'required', 'for', 'safe', 'shutdown', 'were', 'at', 'all']",59,0,334,ML11300A116.txt,O,O
9176,"['the', 'inspectors', 'determined', 'that', 'failure', 'to', 'ensure', 'that', 'operators', 'required', 'for', 'safe', 'shutdown', 'were', 'at', 'all', 'times', 'was', 'contrary', 'to', 'cfr', 'part', 'appendix', 'section', 'and', 'was', 'performance']",63,1577,1796,ML11300A116.txt,O,O
9299,"['the', 'inspectors', 'determined', 'that', 'the', 'failure', 'to', 'obtain', 'nrc', 'approval', 'prior', 'to', 'making', 'change', 'which', 'was', 'adverse', 'to', 'safe', 'shutdown', 'was', 'contrary', 'to', 'license', 'conditions', 'and', 'for', 'units', 'and', 'and', 'was', 'performance']",107,2184,2433,ML11300A116.txt,O,O
9458,"['the', 'existing', 'fire', 'procedure', 'had', 'incorrect', 'guidance', 'which', 'would', 'have', 'needlessly', 'delayed', 'the', 'fire', 'brigade']",42,1323,1450,ML13182A476.txt,P,O
9528,"['the', 'existing', 'fire', 'procedure', 'had', 'incorrect', 'guidance', 'which', 'would', 'have', 'needlessly', 'delayed', 'the', 'fire', 'brigade']",56,621,748,ML13182A476.txt,P,O
9630,"['because', 'these', 'switches', 'were', 'not', 'in', 'the', 'maintenance', 'there', 'was', 'no', 'maintenance', 'strategy', 'developed', 'for', 'them', 'so', 'no', 'periodic', 'testing', 'was', 'assigned', 'to', 'the']",80,938,1103,ML13182A476.txt,O,O
9631,"['by', 'not', 'testing', 'these', 'there', 'are', 'failure', 'mechanisms', 'that', 'are', 'not', 'such', 'as', 'deck', 'of', 'contacts', 'failing', 'to', 'rotate']",80,1103,1241,ML13182A476.txt,T,O
9637,"['this', 'performance', 'deficiency', 'was', 'more', 'than', 'minor', 'because', 'it', 'was', 'associated', 'with', 'the', 'protection', 'against', 'external', 'factors', 'attribute', 'of', 'the', 'mitigating', 'systems', 'cornerstone', 'and', 'affected', 'the', 'cornerstone', 'objective', 'of', 'ensuring', 'the', 'and', 'capability', 'of', 'systems', 'that', 'respond', 'to', 'initiating', 'events', 'to', 'prevent', 'undesirable']",80,2110,2462,ML13182A476.txt,O,O
10321,"['the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'for', 'the', 'failure', 'to', 'ensure', 'that', 'the', 'design', 'basis', 'for', 'the', 'dry', 'cooling', 'tower', 'sump', 'pumps', 'was', 'properly']",161,188,380,ML071350662.txt,D,O
