,text,line,start_pos,end_pos,file,Y,Predicted_Values
1772,"['inspection', 'scope', 'the', 'inspectors', 'performed', 'partial', 'walkdowns', 'of', 'accessible', 'portions', 'of', 'divisions', 'of', 'risk', 'significant', 'mitigating', 'systems', 'equipment', 'during', 'times', 'when', 'the', 'divisions', 'were', 'of', 'increased', 'importance', 'due', 'to', 'the', 'redundant', 'divisions', 'or', 'other', 'related', 'equipment', 'being']",50,424,706,ML061290031.txt,O,T
2115,"['the', 'licensee', 'also', 'experienced', 'unexpected', 'tooling', 'and', 'equipment', 'problems', 'at', 'various', 'times', 'throughout', 'the', 'work', 'which', 'also', 'contributed', 'to', 'additional']",206,77,228,ML061290031.txt,O,O
2123,"['the', 'failure', 'to', 'maintain', 'collective', 'doses', 'alara', 'is', 'performance']",206,2010,2095,ML061290031.txt,O,O
2200,"['data', 'error', 'the', 'inspectors', 'considered', 'the', 'top', 'four', 'identified', 'error', 'inaccurate', 'risk', 'mind', 'set', 'and', 'assumptions', 'to', 'be', 'related', 'directly', 'to', 'the', 'work', 'practice', 'component', 'of', 'safety', 'and', 'in', 'are', 'influenced', 'by', 'individual', 'internal', 'thoughts', 'or']",240,1066,1424,ML061290031.txt,T,O
2212,"['inspector', 'the', 'inspectors', 'identified', 'two', 'areas', 'of', 'weakness', 'that', 'resulted', 'in', 'human', 'performance', 'errors', 'in']",242,633,754,ML061290031.txt,T,O
2213,"['the', 'first', 'area', 'is', 'low', 'level', 'of', 'effectiveness', 'in']",242,754,819,ML061290031.txt,O,O
2221,"['the', 'majority', 'of', 'human', 'performance', 'errors', 'occurred', 'when', 'an', 'inadequate', 'briefing', 'was', 'performed', 'or', 'an', 'unexpected', 'condition', 'was', 'encountered', 'and', 'the', 'worker', 'did', 'not', 'seek', 'clarification', 'prior', 'to']",242,1851,2057,ML061290031.txt,O,O
2561,"['the', 'performance', 'deficiency', 'affected', 'the', 'and', 'capability', 'of', 'the', 'unit', 'tdafw', 'pump', 'to', 'provide', 'secondary', 'decay', 'heat']",162,1750,1911,ML12027A131.txt,O,O
2645,"['the', 'licensee', 'failed', 'to', 'ensure', 'during', 'safe', 'shutdown', 'involving', 'large', 'fire', 'in', 'the', 'unit', 'and', 'unit', 'rcs', 'process', 'variables', 'would', 'be', 'maintained', 'within', 'those', 'predicted', 'for', 'loss', 'of', 'normal', 'ac']",176,959,1174,ML12027A131.txt,O,O
3198,"['no', 'placard', 'reading', 'truck', 'was', 'placed', 'on', 'the', 'front', 'of', 'the', 'breaker', 'compartment', 'as', 'required', 'by', 'the', 'and', 'the', 'red', 'tag', 'and', 'ground', 'truck', 'that', 'had', 'been', 'installed', 'in', 'step', 'of', 'the', 'safety', 'tagging', 'record', 'were', 'not', 'removed', 'prior', 'to', 'energizing', 'the']",202,2796,3073,ML12220A342.txt,P,O
3207,"['the', 'evolution', 'task', 'coordinator', 'had', 'not', 'communicated', 'the', 'red', 'tag', 'at', 'position', 'and', 'the', 'field', 'support', 'supervisor', 'did', 'not', 'perform', 'full', 'independent', 'review', 'when', 'reviewing', 'the', 'restoration']",208,985,1194,ML12220A342.txt,T,T
3253,"['the', 'control', 'room', 'staff', 'did', 'not', 'recognize', 'the', 'effect', 'the', 'efcv', 'testing', 'would', 'cause', 'to', 'the', 'process', 'computer']",216,2074,2185,ML12220A342.txt,T,O
3823,"['following', 'the', 'declaration', 'of', 'the', 'operations', 'crew', 'failed', 'to', 'remove', 'the', 'monitor', 'from']",188,331,437,ML13127A206.txt,T,O
3853,"['after', 'mentioning', 'he', 'had', 'not', 'been', 'able', 'to', 'provide', 'feedback', 'to', 'the', 'other', 'members', 'and', 'the', 'originator', 'of', 'the', 'ace', 'prior', 'to', 'the', 'he', 'proceeded', 'to', 'provide', 'his']",200,1913,2081,ML13127A206.txt,H,T
3854,"['while', 'he', 'was', 'doing', 'the', 'inspectors', 'noted', 'that', 'other', 'board', 'members', 'made', 'comments', 'that', 'the', 'board', 'member', 'should', 'and', 'provide', 'bottom', 'to', 'his', 'or', 'through', 'their', 'body', 'language', 'conveyed', 'impatience', 'with', 'the', 'board', 'member', 'presenting', 'his']",200,2081,2344,ML13127A206.txt,H,O
4352,"['since', 'it', 'had', 'been', 'previously', 'even', 'though', 'newly', 'installed', 'equipment', 'may', 'have', 'affected', 'the', 'corrective', 'actions', 'or', 'priority', 'of', 'the', 'initial']",45,0,151,ML11244A041.txt,H,O
4356,"['it', 'also', 'defined', 'an', 'adverse', 'trend', 'as', 'negative', 'change', 'in', 'performance', 'that', 'and', 'judgment', 'indicated', 'an', 'adverse', 'impact', 'on', 'safety', 'or', 'or', 'because', 'relative', 'large', 'number', 'of', 'performance', 'problems', 'pointed', 'to', 'more', 'significant', 'future']",45,594,861,ML11244A041.txt,O,O
4388,"['integrated', 'inspection', 'report', 'included', 'an', 'ncv', 'for', 'failure', 'to', 'perform', 'an', 'operability', 'determination', 'in', 'accordance', 'with', 'procedure', 'when', 'leak', 'on', 'the', 'secondary', 'side', 'of', 'the', 'steam', 'generator', 'was', 'identified', 'in', 'late']",53,1822,2045,ML11244A041.txt,O,T
4391,"['the', 'operability', 'section', 'did', 'not', 'address', 'the', 'pitting', 'and', 'corrosion', 'of', 'sw']",53,2487,2566,ML11244A041.txt,O,O
4405,"['the', 'condition', 'was', 'the', 'existence', 'of', 'the', 'ground', 'and', 'was', 'not', 'addressed', 'in', 'the', 'operability']",61,319,429,ML11244A041.txt,P,T
4408,"['the', 'operability', 'section', 'did', 'not', 'address', 'the', 'operability', 'of', 'the', 'afw', 'pumps', 'due', 'to', 'internal', 'flooding', 'from', 'the', 'clogged']",61,588,709,ML11244A041.txt,P,T
4664,"['in', 'accordance', 'with', 'the', 'nrc', 'enforcement', 'the', 'violation', 'is', 'listed', 'cfr', 'states', 'in', 'part', 'that', 'where', 'an', 'examination', 'requirement', 'by', 'the', 'code', 'or', 'addenda', 'is', 'determined', 'to', 'be', 'impractical', 'by', 'the', 'licensee', 'and', 'is', 'not', 'included', 'in', 'the', 'revised', 'inservice', 'inspection', 'program', 'as', 'permitted', 'by', 'paragraph', 'of', 'this', 'the', 'basis', 'for', 'this', 'determination', 'must', 'be', 'demonstrated', 'to', 'the', 'satisfaction', 'of', 'the', 'commission', 'not', 'later', 'than', 'months', 'after', 'the', 'expiration', 'of', 'the', 'initial', 'period', 'of', 'operation', 'from', 'start', 'of', 'facility', 'commercial', 'operation', 'and', 'each', 'subsequent', 'period', 'of', 'operation', 'during', 'which', 'the', 'examination', 'is', 'determined', 'to', 'be']",34,125,809,ML072260460.txt,O,O
6005,"['contrary', 'to', 'vendor', 'recommendations', 'that', 'each', 'sight', 'glass', 'be', 'installed', 'and', 'torqued', 'in', 'place', 'only', 'one', 'maintenance', 'technicians', 'had', 'the', 'sight', 'glass', 'on', 'the', 'demineralizer', 'following', 'vessel']",57,1302,1515,ML072260460.txt,T,T
6007,"['the', 'finding', 'is', 'greater', 'than', 'minor', 'because', 'it', 'is', 'associated', 'with', 'the', 'equipment', 'performance', 'attribute', 'of', 'the', 'initiating', 'events', 'and', 'because', 'it', 'adversely', 'affects', 'the', 'cornerstone', 'objective', 'of', 'limiting', 'the', 'likelihood', 'of', 'those', 'events', 'that', 'upset', 'plant', 'stability', 'and', 'challenge', 'critical', 'safety', 'functions', 'during', 'power']",57,1605,1936,ML072260460.txt,O,O
6021,"['an', 'operator', 'did', 'not', 'identify', 'an', 'incorrect', 'switch', 'position', 'because', 'the', 'operator', 'did', 'not', 'verify', 'the', 'expected', 'system', 'response', 'when', 'placing', 'the', 'cac', 'switch', 'to']",59,981,1156,ML072260460.txt,H,T
6244,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'problem', 'identification', 'and', 'resolution', 'because', 'pseg', 'did', 'not', 'take', 'appropriate', 'corrective', 'actions', 'to', 'address', 'safety', 'issues', 'and', 'adverse', 'trends', 'in', 'timely', 'manner', 'commensurate', 'with', 'their', 'safety', 'significance']",99,2660,2924,ML072260460.txt,T,O
6245,"['corrective', 'actions', 'to', 'prevent', 'cac', 'tubing', 'failures', 'were', 'ineffective', 'because', 'the', 'visual', 'inspections', 'required', 'by', 'the', 'procedure', 'revision', 'incorporated', 'after', 'previous', 'cac', 'oil', 'tubing', 'may', 'not', 'have', 'identified', 'degraded', 'copper', 'tubing', 'in', 'time', 'to', 'prevent', 'tubing']",99,2924,3205,ML072260460.txt,P,O
6346,"['the', 'inspectors', 'determined', 'that', 'this', 'failure', 'to', 'adequately', 'implement', 'procedural', 'guidance', 'was', 'performance']",117,1465,1582,ML072260460.txt,T,O
6350,"['the', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'pseg', 'personnel', 'did', 'not', 'follow', 'plant', 'procedures']",117,2424,2559,ML072260460.txt,T,T
6351,"['operators', 'did', 'not', 'implement', 'additional', 'log', 'readings', 'for', 'sw', 'hxs', 'as', 'specified', 'by', 'plant', 'procedures', 'during', 'extended', 'periods', 'of', 'high', 'river', 'detritus', 'from', 'march', 'through', 'may', 'of']",117,2559,2747,ML072260460.txt,T,O
6518,"['pseg', 'believes', 'that', 'the', 'expectations', 'for', 'proper', 'use', 'of', 'procedures', 'is', 'but', 'compliance', 'is', 'not', 'adequate', 'because', 'expectations', 'are', 'not', 'reinforced', 'through', 'consistent', 'accountability', 'of']",147,654,849,ML072260460.txt,O,O
6535,"['this', 'performance', 'deficiency', 'was', 'documented', 'in', 'ncv']",147,3057,3127,ML072260460.txt,O,O
6556,"['the', 'cause', 'of', 'this', 'event', 'was', 'attributed', 'to', 'the', 'failure', 'of', 'the', 'operating', 'crew', 'to', 'establish', 'clear', 'termination', 'criteria', 'for', 'stopping', 'the', 'cooldown', 'based', 'on', 'low', 'steam', 'generator', 'levels', 'and', 'the', 'lack', 'of', 'clear', 'termination', 'criteria', 'guidance', 'in', 'the', 'procedure', 'for', 'maintaining', 'steam', 'generator', 'levels', 'during']",149,2177,2481,ML072260460.txt,P,O
6637,"['pseg', 'had', 'not', 'completed', 'their', 'downstream', 'effects', 'analysis', 'or', 'chemical', 'precipitant']",159,1255,1359,ML072260460.txt,T,O
6886,"['the', 'licensee', 'also', 'identified', 'several', 'high', 'energy', 'line', 'break', 'calculations', 'which', 'did', 'not', 'include', 'the', 'design', 'modification', 'when', 'determining', 'the', 'impact', 'on', 'environmentally', 'qualified', 'components', 'affected', 'by', 'failure', 'of', 'the', 'rwcu', 'system', 'piping', 'outside', 'of', 'the', 'primary', 'containment']",31,1942,2229,ML13308A903.txt,O,O
7259,"['the', 'maintenance', 'staff', 'performing', 'the', 'surveillance', 'reported', 'to', 'operations', 'management', 'that', 'the', 'surveillance', 'but', 'they', 'attributed', 'the', 'failure', 'to', 'an', 'installed', 'testing', 'circuit', 'and', 'not', 'the', 'actual', 'logic', 'control', 'circuit', 'for', 'unit', 'rbm', 'channel']",195,2538,2782,ML13308A903.txt,T,O
7264,"['operations', 'shift', 'management', 'considered', 'the', 'surveillance', 'failed', 'but', 'did', 'not', 'consider', 'the', 'affected', 'rbm', 'channel', 'inoperable', 'because', 'they', 'relied', 'on', 'the', 'previous', 'assessment', 'from', 'maintenance', 'that', 'the', 'power', 'potentiometer', 'though', 'installed', 'in', 'the', 'rbm', 'only', 'affected', 'the', 'testing', 'portion', 'and', 'did', 'not', 'reflect', 'actual', 'functionality', 'of', 'the']",197,0,339,ML13308A903.txt,H,T
7273,"['design', 'review', 'determined', 'that', 'failed', 'relays', 'in', 'the', 'quad', 'trip', 'cards', 'of', 'unit', 'rbm', 'channel', 'and', 'unit', 'rbm', 'channel', 'manifested', 'in', 'lprm', 'bypassed', 'lights', 'inappropriately', 'extinguished', 'and', 'the', 'failure', 'to', 'create', 'surveillance', 'requirement', 'conditions', 'during', 'subsequent', 'testing', 'on', 'both', 'units', 'and', 'represented', 'failure', 'of', 'both', 'rbm']",197,1861,2202,ML13308A903.txt,T,O
7624,"['failed', 'to', 'provide', 'and', 'follow', 'appropriate', 'instructions', 'for', 'the', 'calibration', 'of', 'the', 'otdt']",158,1247,1355,ginn_2002005.txt,O,O
7627,"['operator', 'error', 'during', 'performance', 'of', 'surveillance', 'test', 'diesel', 'generator', 'resulted', 'in', 'the', 'diesel', 'generator', 'being', 'rendered', 'inoperable', 'for', 'approximately', 'seven']",158,1720,1909,ginn_2002005.txt,H,T
7710,"['on', 'march', 'action', 'report', 'was', 'issued', 'in', 'response', 'to', 'the', 'operators', 'failure', 'to', 'identify', 'that', 'the', 'under', 'voltage', 'relays', 'had']",186,1492,1641,ginn_2002005.txt,T,O
8040,"['the', 'inspectors', 'also', 'inquired', 'as', 'to', 'the', 'cause', 'of', 'the', 'discharge', 'pressure', 'switch']",202,2441,2527,cp_2004002.txt,D,T
8203,"['the', 'licensee', 'entered', 'the', 'technical', 'specification', 'but', 'did', 'not', 'adequately', 'take', 'samples', 'once', 'per', 'hours', 'as', 'required', 'by', 'action']",31,1045,1172,wat_2000010.txt,O,O
8954,"['the', 'inspectors', 'identified', 'severity', 'level', 'ncv', 'of', 'license', 'conditions', 'and', 'for', 'units', 'and', 'and', 'an', 'associated', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'for', 'the', 'failure', 'to', 'obtain', 'nrc', 'approval', 'prior', 'to', 'making', 'which', 'was', 'adverse', 'to', 'safe']",23,2547,2818,ML11300A116.txt,O,O
9037,"['maintenance', 'personnel', 'did', 'not', 'understand', 'the', 'requirement', 'to', 'remove', 'materials', 'from', 'an', 'area', 'once', 'they', 'had', 'completed', 'their']",39,1667,1801,ML11300A116.txt,T,T
9042,"['the', 'licensee', 'failed', 'to', 'control', 'the', 'amount', 'and', 'location', 'of', 'transient', 'combustibles', 'material', 'as', 'required', 'by', 'the', 'fire', 'protection', 'program', 'in', 'areas', 'that', 'contained']",39,2558,2755,ML11300A116.txt,O,O
9055,"['the', 'licensee', 'did', 'not', 'properly', 'communicate', 'and', 'reinforce', 'expectations', 'related', 'to', 'the', 'fire', 'protection', 'program', 'implementation', 'concerning', 'transient', 'combustibles', 'to', 'personnel', 'performing', 'maintenance', 'work', 'and', 'fire', 'in', 'timely']",45,1192,1441,ML11300A116.txt,O,O
9065,"['the', 'fire', 'watches', 'failed', 'to', 'report', 'an', 'accumulation', 'of', 'combustibles', 'including', 'plastic', 'tool', 'and', 'large', 'roll', 'of', 'oil', 'absorbing', 'material', 'near']",45,3273,3465,ML11300A116.txt,O,O
9114,"['the', 'inspectors', 'determined', 'that', 'the', 'failure', 'to', 'implement', 'the', 'diesel', 'fire', 'pump', 'battery', 'surveillance', 'procedure', 'was', 'contrary', 'to', 'technical', 'specifications', 'and', 'was', 'performance']",55,269,472,ML11300A116.txt,O,O
9115,"['the', 'failure', 'to', 'identify', 'corrosion', 'on', 'the', 'diesel', 'fire', 'pump', 'battery', 'terminals', 'was', 'contrary', 'to', 'surveillance', 'procedure', 'des', 'surveillance', 'procedure', 'for', 'implementing', 'the', 'fire', 'protection']",55,472,695,ML11300A116.txt,O,O
9122,"['the', 'inspectors', 'determined', 'that', 'the', 'finding', 'screened', 'as', 'having', 'very', 'low', 'safety', 'significance', 'in', 'task', 'of', 'imc', 'appendix', 'this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'within', 'the', 'resources', 'component', 'because', 'the', 'licensee', 'did', 'not', 'have', 'sufficiently', 'trained']",55,2045,2363,ML11300A116.txt,O,O
9615,"['as', 'exelon', 'failed', 'to', 'ensure', 'that', 'the', 'local', 'control', 'circuits', 'for', 'several', 'breakers', 'would', 'be', 'isolated', 'from', 'the', 'effects', 'of', 'fire']",78,732,876,ML13182A476.txt,O,O
9630,"['because', 'these', 'switches', 'were', 'not', 'in', 'the', 'maintenance', 'there', 'was', 'no', 'maintenance', 'strategy', 'developed', 'for', 'them', 'so', 'no', 'periodic', 'testing', 'was', 'assigned', 'to', 'the']",80,938,1103,ML13182A476.txt,O,T
10327,"['the', 'failure', 'to', 'locate', 'the', 'pump', 'in', 'location', 'free', 'from', 'potentially', 'seismic', 'induced', 'damage', 'was', 'inconsistent', 'with', 'the', 'final', 'safety', 'analysis']",161,1070,1215,ML071350662.txt,O,O
10350,"['the', 'failure', 'to', 'follow', 'procedures', 'was', 'violation', 'of', 'technical', 'specification']",167,1434,1518,ML071350662.txt,T,O
