,text,line,start_pos,end_pos,file,Y,Predicted_Values
292,"['users', 'identified', 'during', 'the', 'november', 'exercise', 'that', 'edcp', 'did', 'not', 'appear', 'to', 'apply', 'the', 'expected', 'noble', 'gas', 'to', 'iodine', 'ratio', 'with', 'the', 'vent', 'stack', 'radiation', 'monitor', 'in', 'accident']",145,2119,2303,ML14041A484.txt,D,O
396,"['the', 'licensee', 'concluded', 'that', 'compressor', 'failure', 'was', 'approaching', 'and', 'it', 'could', 'no', 'longer', 'be', 'relied', 'upon', 'to', 'meet', 'its', 'day', 'mission']",187,2218,2351,ML14041A484.txt,D,O
411,"['failure', 'to', 'preclude', 'repetitive', 'failures', 'of', 'the', 'train', 'class', 'air', 'significant', 'condition', 'adverse', 'to', 'is', 'performance']",191,785,938,ML14041A484.txt,T,T
611,"['the', 'deterministic', 'safe', 'shutdown', 'analysis', 'identified', 'the', 'need', 'for', 'procedural', 'action', 'to', 'porv', 'at', 'power', 'supply', 'breaker']",39,1141,1311,ML16021A133.txt,O,T
1028,"['the', 'inspectors', 'determined', 'that', 'the', 'performance', 'characteristic', 'of', 'the', 'finding', 'that', 'was', 'the', 'most', 'significant', 'causal', 'factor', 'for', 'the', 'performance', 'deficiency', 'was', 'associated', 'with', 'the', 'aspect', 'of', 'consistent', 'process', 'in', 'the', 'human', 'performance', 'involving', 'individuals', 'using', 'systematic', 'approach', 'to', 'make']",25,176,520,ML15313A275.txt,H,T
1031,"['finding', 'of', 'very', 'low', 'safety', 'significance', 'and', 'an', 'associated', 'violation', 'of', 'title', 'part', 'appendix', 'criterion', 'and', 'was', 'identified', 'by', 'the', 'inspectors', 'for', 'the', 'failure', 'to', 'accomplish', 'the', 'requirements', 'of', 'procedure', 'revision']",25,818,1164,ML15313A275.txt,P,P
1034,"['the', 'inspectors', 'determined', 'that', 'the', 'failure', 'to', 'accomplish', 'the', 'requirements', 'of', 'procedure', 'revision', 'was', 'performance']",25,1663,1858,ML15313A275.txt,P,P
1041,"['the', 'licensee', 'did', 'not', 'properly', 'evaluate', 'and', 'manage', 'uncertain', 'conditions', 'associated', 'with', 'the', 'ventilation', 'system', 'and', 'impacts', 'on', 'ts', 'ssc', 'operability', 'prior', 'to', 'proceeding', 'with', 'declaration', 'of', 'full']",25,3355,3572,ML15313A275.txt,O,O
1204,[],111,0,10,ML15313A275.txt,T,P
1220,"['the', 'inspectors', 'determined', 'that', 'the', 'failure', 'to', 'accomplish', 'the', 'requirements', 'of', 'procedure', 'revision', 'to', 'properly', 'determine', 'compensatory', 'measures', 'for', 'operable', 'but', 'degraded', 'and', 'operable', 'but', 'conditions', 'was', 'performance']",119,0,319,ML15313A275.txt,P,P
1222,"['the', 'licensee', 'failed', 'on', 'two', 'occasions', 'to', 'properly', 'determine', 'compensatory', 'measures', 'to', 'maintain', 'or', 'enhance', 'operability', 'of', 'ts', 'sscs', 'that', 'were', 'not', 'fully', 'qualified', 'until', 'final', 'corrective', 'actions', 'were']",119,765,978,ML15313A275.txt,T,T
1241,"['the', 'licensee', 'continued', 'with', 'troubleshooting', 'and', 'investigation', 'to', 'determine', 'the', 'cause', 'of', 'the', 'damper', 'at', 'hours', 'on', 'august', 'although', 'the', 'cause', 'and', 'corrective', 'action', 'was', 'not', 'determined', 'for', 'the', 'decision', 'was', 'made', 'that', 'the', 'building', 'ventilation', 'system', 'could', 'be', 'considered', 'functional', 'and', 'that', 'the', 'alignment', 'was', 'the', 'alignment', 'since', 'the', 'system', 'would', 'permit', 'full']",123,2187,2613,ML15313A275.txt,O,O
1267,"['the', 'inspectors', 'determined', 'that', 'the', 'performance', 'characteristic', 'of', 'the', 'finding', 'that', 'was', 'the', 'most', 'significant', 'causal', 'factor', 'for', 'the', 'performance', 'deficiency', 'was', 'associated', 'with', 'the', 'aspect', 'of', 'challenge', 'the', 'unknown', 'in', 'the', 'human', 'performance', 'and', 'involved', 'individuals', 'stopping', 'when', 'faced', 'with', 'uncertain', 'conditions', 'and', 'evaluating', 'and', 'managing', 'risk', 'prior', 'to']",127,317,708,ML15313A275.txt,T,P
1437,"['the', 'vpi', 'is', 'manufacturing', 'process', 'or', 'motor', 'winding', 'technique', 'that', 'had', 'been', 'performed', 'in', 'by']",195,1968,2074,ML15313A275.txt,D,O
1815,"['failure', 'to', 'reassess', 'the', 'effects', 'of', 'aging']",96,2276,2330,ML14087A338.txt,T,P
1866,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'had', 'not', 'completed', 'their', 'commitment', 'to', 'perform', 'inspection', 'of', 'single', 'reactor', 'coolant', 'pump', 'casing', 'and', 'the', 'licensee', 'had', 'not', 'inspected', 'the', 'pump', 'cover', 'because', 'of', 'the', 'potential', 'for', 'high', 'radiation']",104,1333,1603,ML14087A338.txt,O,O
1879,"['licensee', 'initiated', 'commitment', 'to', 'track', 'the', 'required', 'flaw', 'evaluations', 'for', 'the', 'reactor', 'coolant', 'pump', 'consequently', 'the', 'team', 'considered', 'commitment']",106,0,169,ML14087A338.txt,D,O
2150,"['although', 'personnel', 'review', 'the', 'results', 'from', 'previous', 'year', 'inspection', 'the', 'team', 'determined', 'the', 'present', 'methods', 'for', 'tracking', 'deficiencies', 'could', 'limit', 'effectiveness', 'and', 'ability', 'of', 'engineering', 'personnel', 'to', 'readily', 'retrieve', 'all', 'available', 'history', 'and', 'trends', 'and', 'to', 'monitor', 'issues', 'identified', 'by', 'other']",142,2960,3269,ML14087A338.txt,P,O
2156,"['based', 'on', 'review', 'of', 'the', 'actions', 'implemented', 'related', 'to', 'the', 'maintenance', 'rule', 'structural', 'program', 'aging', 'management', 'the', 'team', 'concluded', 'the', 'licensee', 'had', 'not', 'completed', 'all', 'actions', 'needed', 'to', 'ensure', 'this', 'aging', 'management', 'program', 'will', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",144,783,1097,ML14087A338.txt,O,O
2312,"['although', 'the', 'licensee', 'would', 'revise', 'technical', 'specification', 'or', 'shut', 'down', 'prior', 'to', 'exceeding', 'effective', 'full', 'power', 'the', 'team', 'concluded', 'the', 'licensee', 'had', 'not', 'met', 'the', 'conditions', 'for', 'meeting', 'this', 'aging', 'analysis', 'prior', 'to', 'the', 'period', 'of', 'extended']",170,1276,1550,ML14087A338.txt,P,O
2313,"['the', 'team', 'concluded', 'that', 'the', 'licensee', 'had', 'not', 'met', 'commitment', 'prior', 'to', 'the', 'period', 'of', 'extended']",170,1550,1669,ML14087A338.txt,P,O
2682,"['the', 'inspectors', 'determined', 'that', 'the', 'cause', 'of', 'this', 'finding', 'was', 'related', 'to', 'the', 'work', 'practices', 'component', 'of', 'the', 'human', 'performance', 'crosscutting', 'area', 'due', 'to', 'human', 'error', 'prevention', 'techniques']",99,2210,2423,ML12027A131.txt,T,T
2684,"['green', 'nrc', 'identified', 'ncv', 'of', 'unit', 'operating', 'license', 'condition', 'and', 'unit', 'operating', 'license', 'condition', 'for', 'failure', 'to', 'implement', 'and', 'maintain', 'in', 'effect', 'all', 'provisions', 'of', 'the', 'approved', 'fire', 'protection', 'program', 'as', 'described', 'in', 'the', 'fsar', 'for', 'the']",99,2497,2784,ML12027A131.txt,O,O
2685,"['the', 'licensee', 'failed', 'to', 'ensure', 'during', 'safe', 'unit', 'and', 'unit', 'reactor', 'coolant', 'process', 'variables', 'would', 'be', 'maintained', 'within', 'those', 'predicted', 'for', 'loss', 'of', 'normal', 'ac']",99,2784,2991,ML12027A131.txt,O,O
2851,"['the', 'operator', 'became', 'distracted', 'due', 'to', 'conditions', 'in', 'the', 'control', 'room', 'and', 'failed', 'to', 'perform', 'step', 'prior', 'to', 'continuing', 'on', 'in', 'the']",162,637,781,ML12027A131.txt,H,O
2855,"['operators', 'quickly', 'determined', 'that', 'step', 'had', 'not', 'been']",162,1162,1232,ML12027A131.txt,H,P
2861,"['the', 'inspectors', 'determined', 'that', 'the', 'cause', 'of', 'this', 'finding', 'was', 'related', 'to', 'the', 'work', 'practices', 'component', 'of', 'the', 'human', 'performance', 'area', 'due', 'to', 'human', 'error', 'prevention', 'techniques']",162,2116,2329,ML12027A131.txt,T,T
3128,"['the', 'team', 'determined', 'the', 'finding', 'had', 'crosscutting', 'aspect', 'within', 'the', 'human', 'performance', 'challenge', 'the', 'because', 'individuals', 'failed', 'to', 'perform', 'adequate', 'reviews', 'to', 'identify', 'and', 'resolve', 'unexpected']",32,3479,3705,ML17179A282.txt,H,H
3129,"['operations', 'personnel', 'restoring', 'the', 'division', 'rhr', 'subsystem', 'did']",32,3705,3782,ML17179A282.txt,T,P
3143,"['the', 'team', 'determined', 'the', 'finding', 'had', 'aspect', 'within', 'the', 'human', 'performance', 'because', 'leaders', 'did', 'not', 'ensure', 'that', 'and', 'other', 'resources', 'were', 'available', 'and', 'adequate', 'to', 'support', 'nuclear']",36,2294,2543,ML17179A282.txt,O,O
3370,"['they', 'were', 'prohibited', 'by', 'ts', 'from', 'entering', 'mode', 'since', 'risk', 'assessment', 'had', 'not', 'been', 'performed', 'and', 'associated', 'actions', 'of', 'applicable', 'lcos', 'did', 'not', 'permit', 'continued', 'operation', 'in', 'the', 'mode', 'for', 'an', 'unlimited', 'period', 'of']",116,1866,2088,ML17179A282.txt,O,O
3413,"['not', 'initiating', 'condition', 'report', 'for', 'service', 'water', 'valves', 'that', 'were', 'improperly', 'sealed', 'could', 'have', 'prevented', 'the', 'discovery', 'of', 'other', 'possible', 'configuration', 'problems', 'associated', 'with', 'the', 'such', 'as', 'being', 'placed', 'in', 'the', 'incorrect']",126,2645,2883,ML17179A282.txt,H,T
3435,"['on', 'october', 'when', 'removing', 'clearance', 'order', 'during', 're', 'operations', 'personnel', 'failed', 'to', 'reposition', 'the', 'division', 'rhr', 'minimum', 'flow', 'isolation', 'valves', 'and', 'for', 'rhr', 'pumps', 'and', 'to', 'the', 'open', 'position', 'prior', 'to', 'reinstalling', 'the', 'valve', 'sealing']",132,774,1046,ML17179A282.txt,T,T
3464,"['operations', 'personnel', 'restoring', 'the', 'division', 'rhr', 'system', 'did', 'not', 'ensure', 'that', 'the', 'minimum', 'flow', 'isolation', 'valves', 'were', 'left', 'in', 'the', 'correct', 'position', 'of', 'sealed', 'open']",138,674,855,ML17179A282.txt,H,P
3469,"['contrary', 'to', 'the', 'from', 'november', 'to', 'february', 'the', 'division', 'rhr', 'system', 'was', 'not', 'restored', 'to', 'an', 'operable', 'status', 'within', 'and', 'the', 'unit', 'was', 'not', 'placed', 'in', 'mode', 'within', 'hours', 'and', 'mode', 'within']",138,1369,1598,ML17179A282.txt,O,O
3481,"['from', 'november', 'to', 'november', 'the', 'licensee', 'conducted', 'this', 'sealed', 'valve', 'audit', 'in', 'accordance', 'with', 'step', 'of', 'procedure', 'and', 'failed', 'to', 'identify', 'the', 'division', 'rhr', 'minimum', 'flow', 'isolation', 'valves', 'were', 'in', 'the', 'incorrect']",142,277,521,ML17179A282.txt,P,T
3483,"['this', 'procedure', 'to', 'only', 'check', 'that', 'the', 'seals', 'were', 'installed', 'vice', 'also', 'checking', 'valve', 'unnecessarily', 'extended', 'the', 'length', 'of', 'time', 'that', 'the', 'division', 'rhr', 'system', 'was', 'unknowingly']",142,712,919,ML17179A282.txt,P,O
3495,"['the', 'licensee', 'had', 'approved', 'procedure', 'of', 'operations', 'operator', 'logs', 'and', 'revision', 'for', 'conducting', 'sealed', 'valve', 'audits', 'without', 'including', 'the', 'fundamental', 'direction', 'to', 'ensure', 'that', 'the', 'sealed', 'valves', 'were', 'sealed', 'in', 'the', 'correct', 'position']",142,3279,3566,ML17179A282.txt,O,P
3590,"['from', 'november', 'to', 'november', 'operators', 'conducted', 'sealed', 'valve', 'which', 'failed', 'to', 'identify', 'that', 'these', 'valves', 'were', 'in', 'the', 'incorrect']",225,894,1049,ML17179A282.txt,H,P
3807,"['these', 'issues', 'the', 'use', 'of', 'helium', 'as', 'the', 'purging', 'the', 'rki', 'eagle', 'monitor', 'used', 'at', 'nmp', 'had', 'not', 'been', 'calibrated', 'for', 'its', 'intended', 'use', 'or', 'properly', 'and', 'the', 'sample', 'line', 'from', 'cask', 'to', 'the', 'instrument', 'was', 'to', 'feet', 'long', 'with', 'several', 'low', 'spots', 'where', 'water', 'was', 'found', 'to', 'be', 'in', 'the']",58,1929,2224,ML13298A103.txt,D,O
3824,"['the', 'type', 'monitor', 'did', 'not', 'contain', 'the', 'diffuser', 'fitting', 'and', 'as', 'such', 'required', 'the', 'sample', 'gas', 'to', 'contain', 'at', 'least', 'oxygen', 'by', 'volume', 'for', 'the', 'catalytic', 'combustion', 'sensor', 'to', 'function']",62,1279,1481,ML13298A103.txt,D,O
3965,"['the', 'inspection', 'identified', 'that', 'extensive', 'changes', 'made', 'to', 'plant', 'systems', 'and', 'structures', 'for', 'the', 'power', 'uprate', 'modifications', 'should', 'be', 'considered', 'for', 'their', 'effect', 'on', 'previous', 'issues', 'and', 'corrective', 'actions', 'identified', 'in', 'the', 'corrective', 'action']",9,1523,1782,ML11244A041.txt,D,O
4041,"['the', 'inspection', 'also', 'revealed', 'weakness', 'in', 'identifying', 'trends', 'in', 'human', 'performance', 'and', 'equipment']",45,218,322,ML11244A041.txt,O,P
4044,"['the', 'team', 'identified', 'that', 'from', 'january', 'through', 'june', 'there', 'was', 'negative', 'trend', 'regarding', 'ace', 'rejection', 'rate', 'that', 'was', 'not', 'identified', 'by', 'the']",45,861,1014,ML11244A041.txt,O,H
4058,"['many', 'of', 'the', 'ars', 'were', 'closed', 'to', 'action', 'taken', 'without', 'looking', 'into', 'the', 'underlying', 'cause', 'that', 'inspectors', 'concluded', 'represented']",45,3131,3263,ML11244A041.txt,O,O
4075,"['integrated', 'inspection', 'report', 'included', 'an', 'ncv', 'for', 'failure', 'to', 'perform', 'an', 'operability', 'determination', 'in', 'accordance', 'with', 'procedure', 'when', 'leak', 'on', 'the', 'secondary', 'side', 'of', 'the', 'steam', 'generator', 'was', 'identified', 'in', 'late']",53,1822,2045,ML11244A041.txt,O,P
4100,"['the', 'conduct', 'of', 'reportability', 'evaluations', 'was', 'also', 'found', 'to', 'be']",65,306,373,ML11244A041.txt,P,P
4102,"['the', 'basis', 'of', 'the', 'technical', 'assessment', 'for', 'reportability', 'contradicted', 'the', 'final', 'safety', 'analysis', 'report']",65,516,631,ML11244A041.txt,P,P
5702,"['when', 'the', 'test', 'of', 'the', 'cac', 'was', 'operators', 'did', 'not', 'return', 'the', 'cac', 'to', 'operable', 'status', 'in', 'accordance', 'with']",59,41,167,ML072260460.txt,P,O
5717,"['corrective', 'actions', 'to', 'prevent', 'cac', 'tubing', 'failures', 'were', 'ineffective', 'because', 'the', 'visual', 'inspections', 'required', 'by', 'the', 'procedure', 'revision', 'incorporated', 'after', 'previous', 'cac', 'oil', 'tubing', 'may', 'not', 'have', 'identified', 'degraded', 'copper', 'tubing', 'in', 'time', 'to', 'prevent', 'tubing']",59,2404,2685,ML072260460.txt,O,O
5858,"['pseg', 'did', 'not', 'respond', 'to', 'the', 'requests', 'for', 'additional', 'information', 'and', 'eventually', 'retracted', 'the', 'relief', 'requests', 'on', 'march']",87,1416,1543,ML072260460.txt,O,O
5870,"['in', 'accordance', 'with', 'mc', 'appendix', 'section', 'this', 'finding', 'has', 'the', 'potential', 'to', 'impact', 'the', 'ability', 'to', 'perform', 'its', 'regulatory', 'function', 'since', 'pseg', 'did', 'not', 'submit', 'the', 'required', 'relief', 'request', 'within', 'the', 'required', 'time', 'and', 'as', 'impeded', 'the', 'ability', 'to', 'evaluate', 'and', 'decide', 'on', 'the', 'relief', 'requests', 'in', 'timely']",91,0,343,ML072260460.txt,O,O
5882,"['after', 'pseg', 'submitted', 'the', 'basis', 'on', 'march', 'it', 'subsequently', 'withdrew', 'its', 'and', 'did', 'not', 'submit', 'the', 'information', 'necessary', 'to', 'support', 'the', 'basis', 'for', 'the']",91,2408,2601,ML072260460.txt,O,O
5928,"['incorrectly', 'performed', 'maintenance', 'degraded', 'both', 'availability', 'and', 'reliability', 'of', 'the']",99,2149,2254,ML072260460.txt,O,O
6038,"['operators', 'did', 'not', 'implement', 'additional', 'log', 'readings', 'for', 'sw', 'hxs', 'as', 'specified', 'by', 'plant', 'procedures', 'during', 'extended', 'periods', 'of', 'high', 'river', 'detritus', 'from', 'march', 'through', 'may', 'of']",117,2559,2747,ML072260460.txt,T,O
6854,"['the', 'licensee', 'made', 'change', 'to', 'administrative', 'technical', 'which', 'permitted', 'suppression', 'system', 'to', 'be', 'inoperable', 'without', 'compensatory', 'thereby', 'degrading', 'the', 'ability', 'to', 'suppress', 'fire', 'and', 'challenging', 'the', 'ability', 'to', 'achieve', 'and', 'maintain', 'safe', 'shutdown', 'in', 'the', 'event', 'of']",23,2818,3124,ML11300A116.txt,O,O
6866,"['this', 'finding', 'has', 'aspect', 'in', 'the', 'area', 'of', 'human', 'performance', 'because', 'the', 'maintenance', 'personnel', 'who', 'performed', 'the', 'battery', 'surveillance', 'did', 'not', 'have', 'sufficient', 'training', 'to', 'recognize', 'the', 'presence', 'of']",25,1561,1779,ML11300A116.txt,O,O
6874,"['failure', 'to', 'ensure', 'operators', 'required', 'for', 'safe', 'shutdown', 'were', 'violations', 'violations', 'of', 'very', 'low', 'safety', 'significance', 'or', 'severity', 'level', 'iv', 'that', 'were', 'identified', 'by', 'the', 'licensee', 'have', 'been', 'reviewed', 'by', 'the']",25,2909,3173,ML11300A116.txt,O,O
6936,"['maintenance', 'personnel', 'did', 'not', 'understand', 'the', 'requirement', 'to', 'remove', 'materials', 'from', 'an', 'area', 'once', 'they', 'had', 'completed', 'their']",39,1667,1801,ML11300A116.txt,T,O
6954,"['the', 'licensee', 'did', 'not', 'properly', 'communicate', 'and', 'reinforce', 'expectations', 'related', 'to', 'the', 'fire', 'protection', 'program', 'implementation', 'concerning', 'transient', 'combustibles', 'to', 'personnel', 'performing', 'maintenance', 'work', 'and', 'fire', 'in', 'timely']",45,1192,1441,ML11300A116.txt,O,O
6961,"['contrary', 'to', 'the', 'on', 'july', 'and', 'august', 'the', 'inspectors', 'identified', 'several', 'instances', 'of', 'transient', 'combustibles', 'stored', 'near', 'components', 'which', 'were', 'not', 'in', 'accordance', 'with', 'procedure']",45,2439,2660,ML11300A116.txt,P,P
6993,"['based', 'on', 'the', 'amount', 'of', 'corrosion', 'identified', 'by', 'the', 'inspectors', 'on', 'august', 'the', 'inspectors', 'concluded', 'that', 'maintenance', 'personnel', 'had', 'not', 'properly', 'completed', 'step', 'of', 'procedure', 'des']",49,818,1016,ML11300A116.txt,T,O
7013,"['the', 'inspectors', 'determined', 'that', 'the', 'failure', 'to', 'implement', 'the', 'diesel', 'fire', 'pump', 'battery', 'surveillance', 'procedure', 'was', 'contrary', 'to', 'technical', 'specifications', 'and', 'was', 'performance']",55,269,472,ML11300A116.txt,O,O
7022,"['the', 'maintenance', 'personnel', 'who', 'had', 'performed', 'the', 'battery', 'surveillance', 'did', 'not', 'have', 'sufficient', 'training', 'to', 'recognize', 'the', 'presence', 'of']",55,2363,2518,ML11300A116.txt,O,O
7026,"['contrary', 'to', 'the', 'on', 'august', 'the', 'licensee', 'failed', 'to', 'implement', 'procedure', 'des']",55,3064,3162,ML11300A116.txt,O,O
7028,"['the', 'inspectors', 'identified', 'corrosion', 'on', 'the', 'battery', 'terminals', 'for', 'the', 'diesel', 'fire', 'pump', 'on', 'august', 'which', 'had', 'indicated', 'that', 'step', 'of', 'procedure', 'had', 'not', 'been']",55,3338,3540,ML11300A116.txt,P,O
7043,"['failure', 'to', 'ensure', 'operators', 'required', 'for', 'safe', 'shutdown', 'were', 'the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'and', 'associated', 'ncv', 'of', 'cfr', 'part', 'appendix', 'section', 'for', 'the', 'failure', 'to', 'ensure', 'that', 'operators', 'required', 'for', 'safe', 'shutdown', 'were', 'at', 'all']",59,0,334,ML11300A116.txt,O,O
7368,"['by', 'failing', 'to', 'establish', 'preventive', 'maintenance', 'strategy', 'for', 'fire', 'safe', 'shutdown', 'exelon', 'did', 'not', 'ensure', 'that', 'the', 'local', 'control', 'circuits', 'for', 'several', 'breakers', 'would', 'be', 'isolated', 'from', 'the', 'effects', 'of', 'fire']",44,162,415,ML13182A476.txt,O,O
7427,"['the', 'existing', 'fire', 'procedure', 'had', 'incorrect', 'guidance', 'which', 'would', 'have', 'needlessly', 'delayed', 'the', 'fire', 'brigade']",56,621,748,ML13182A476.txt,P,O
7524,"['the', 'inspectors', 'also', 'verified', 'that', 'this', 'switch', 'was', 'not', 'operated', 'or', 'tested', 'as', 'part', 'of', 'routine', 'breaker']",80,25,137,ML13182A476.txt,T,P
7537,"['by', 'failing', 'to', 'establish', 'preventive', 'maintenance', 'strategy', 'for', 'fire', 'safe', 'shutdown', 'exelon', 'did', 'not', 'ensure', 'that', 'the', 'local', 'control', 'circuits', 'for', 'several', 'breakers', 'would', 'be', 'isolated', 'from', 'the', 'effects', 'of', 'fire']",80,2462,2715,ML13182A476.txt,O,O
7989,"['the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'for', 'failure', 'to', 'assure', 'that', 'the', 'design', 'basis', 'for', 'the', 'dry', 'cooling', 'tower', 'sump', 'pumps', 'was', 'properly']",39,6,194,ML071350662.txt,D,P
